CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
00827B106,AFRM,AFFIRM HOLDINGS INC,70500,70500,3.26M,3.26M,NEW,3%
92766K106,SPCE.MX,VIRGIN GALACTIC HOLDINGS INC,434600,308200,4.29M,3.05M,+243.8%,3.9%
771049103,RBLX,ROBLOX CORP -CLASS A,56400,56400,2.61M,2.61M,NEW,2.4%
26142R104,DKNG,DRAFTKINGS INC - CL A,166700,94400,3.25M,1.84M,+130.6%,3%
L8681T102,SPOT,SPOTIFY TECHNOLOGY S A,38600,11700,5.83M,1.77M,+43.5%,5.3%
81730H109,S,SENTINELONE INC - CLASS A,44200,44200,1.71M,1.71M,NEW,1.6%
83406F102,SOFI,SOFI TECHNOLOGIES INC,126700,126700,1.2M,1.2M,NEW,1.1%
82509L107,SHOP,SHOPIFY INC,1400,1400,946K,946K,NEW,0.87%
773122106,RKLB,ROCKET LAB USA INC,115600,115600,931K,931K,NEW,0.85%
08862E109,BYND,BEYOND MEAT INC,54300,17300,2.62M,835.69K,+46.8%,2.4%
594918104,MSFT,MICROSOFT CORP,25800,2600,7.95M,801.57K,+11.2%,7.3%
87918A105,TDOC,TELADOC INC,23500,9700,1.7M,699.64K,+70.3%,1.5%
72352L106,PINS,PINTEREST INC- CLASS A,192100,11500,4.73M,283.04K,+6.4%,4.3%
67066G104,NVDA,NVIDIA CORP,46400,0,12.66M,0,NO CHANGE,11.6%
037833100,AAPL,APPLE COMPUTER INC,63450,0,11.08M,0,NO CHANGE,10.1%
573874104,MRVL,MARVELL TECHNOLOGY INC,126700,0,9.09M,0,NO CHANGE,8.3%
023135106,AMZN,AMAZON.COM INC,2695,0,8.79M,0,NO CHANGE,8%
007903107,AMD,ADVANCED MICRO DEVICES,79500,0,8.69M,0,NO CHANGE,7.9%
22788C105,CRWD,CROWDSTRIKE HOLDINGS INC - A,29300,0,6.65M,0,NO CHANGE,6.1%
79466L302,CRM,SALESFORCE.COM INC,20800,0,4.42M,0,NO CHANGE,4%
00217D100,ASTS,AST SPACEMOBILE INC,132100,0,1.32M,0,NO CHANGE,1.2%
60879E101,MNTS,MOMENTUS INC,124900,0,398K,0,NO CHANGE,0.36%
833445109,SNOW,SNOWFLAKE INC CLASS A COMMON STOCK,22900,-5000,5.25M,-1.15M,-17.9%,4.8%
Total,,,,,109.36M,18.78M,+17.6%,100%
