CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
69924R108,PGRE,PARAMOUNT GROUP INC,12200000,5139120,133.1M,56.07M,+72.8%,23.6%
700517105,PK,PARK HOTELS & RESORTS INC,3435000,771000,67.09M,15.06M,+28.9%,11.9%
46267XAD0,,IQIYI INC,42450000,12000000,33.11M,9.36M,+39.4%,5.9%
08579W103,BERY,BERRY GLOBAL GROUP INC,1379800,0,79.97M,0,NO CHANGE,14.2%
45580R103,,INDUS REALTY TRUST INC,923100,0,67.47M,0,NO CHANGE,12%
G48833118,WFRD,WEATHERFORD INTL PLC,1330000,0,44.29M,0,NO CHANGE,7.9%
46267XAE8,IQ,IQIYI INC,53900000,0,37.59M,0,NO CHANGE,6.7%
053604104,AVPT,AVEPOINT INC,4745000,0,24.96M,0,NO CHANGE,4.4%
750481103,,RADIUS GLOBAL INFRASTRCTRE I,2315000,-20000,33.06M,-285.6K,-0.9%,5.9%
00216W109,,ATI PHYSICAL THERAPY INC,0,-2850459,0,-9.66M,CLOSE,0%
03784Y200,APLE,APPLE HOSPITALITY REIT INC,2417000,-2867900,43.43M,-51.54M,-54.3%,7.7%
N00985106,AER,AERCAP HOLDINGS NV,0,-1476760,0,-96.61M,CLOSE,0%
Total,,,,,564.08M,-77.61M,-12.1%,100%
