CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
74275K108,PCOR,PROCORE TECHNOLOGIES,163956,163956,9.5M,9.5M,NEW,8.2%
03831W108,APP,APPLOVIN CL A,402315,159449,22.16M,8.78M,+65.7%,19%
03783C100,APPF,APPFOLIO CL A,83774,27652,9.48M,3.13M,+49.3%,8.1%
62541M107,,MERIDIANLINK COMMON STOCK,724281,149250,13.11M,2.7M,+26%,11.3%
09239B109,BL,BLACKLINE,148620,31835,10.88M,2.33M,+27.3%,9.3%
698884103,PAR,PAR TECHNOLOGY,186237,25000,7.51M,1.01M,+15.5%,6.5%
17453B101,,FRONTIER COMMUNICATIONS PARENT,437290,0,12.1M,0,NO CHANGE,10.4%
40171V100,GWRE,GUIDEWIRE SOFTWARE,103848,0,9.83M,0,NO CHANGE,8.4%
16119P108,CHTR,CHARTER COMMUNICATIONS NEW CL A,10965,-5235,5.98M,-2.86M,-32.3%,5.1%
00508Y102,AYI,ACUITY BRANDS,84000,-24950,15.9M,-4.72M,-22.9%,13.7%
531229607,,LIBERTY MEDIA DEL C SIRIUSXM,0,-140940,0,-7.17M,CLOSE,0%
380237107,GDDY,GODADDY CL A,0,-115382,0,-9.79M,CLOSE,0%
Total,,,,,116.45M,2.92M,+2.1%,100%
