CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
732908108,PONY,PONY AI INC,1200000,1200000,17.22M,17.22M,NEW,0.46%
92556H206,PSKY,PARAMOUNT GLOBAL,44753299,1593579,468.12M,16.67M,+3.7%,12.6%
881624209,TEVA,TEVA PHARMACEUTICAL INDS LTD,27192388,688862,599.32M,15.18M,+2.6%,16.1%
146869102,CVNA,CARVANA CO,3987150,57215,810.83M,11.64M,+1.5%,21.8%
464287432,TLT,ISHARES TR,110000,110000,9.61M,9.61M,NEW,0.26%
78464A698,KRE,SPDR SER TR,159000,159000,9.6M,9.6M,NEW,0.26%
931142103,WMT,WALMART INC,92000,92000,8.31M,8.31M,NEW,0.22%
806857108,SLB,SCHLUMBERGER LTD,3965064,205256,152.02M,7.87M,+5.5%,4.1%
11271J107,BN,BROOKFIELD CORP,136104,136104,7.82M,7.82M,NEW,0.21%
91822M502,VEON,VEON LTD,5740438,159714,230.19M,6.4M,+2.9%,6.2%
75281A109,RRC,RANGE RES CORP,6864038,165242,246.97M,5.95M,+2.5%,6.6%
G25508105,CRH,CRH PLC,59613,59613,5.52M,5.52M,NEW,0.15%
00187Y100,APG,API GROUP CORP,128000,128000,4.6M,4.6M,NEW,0.12%
G9460G101,VAL,VALARIS LTD,3637207,87420,160.91M,3.87M,+2.5%,4.3%
91324P102,UNH,UNITEDHEALTH GROUP INC,7110,7110,3.6M,3.6M,NEW,0.1%
516544103,LNTH,LANTHEUS HLDGS INC,89232,33958,7.98M,3.04M,+61.4%,0.21%
26142V105,DKNG,DRAFTKINGS INC NEW,75600,75600,2.81M,2.81M,NEW,0.08%
H8088L103,SRAD,SPORTRADAR GROUP AG,151669,151669,2.63M,2.63M,NEW,0.07%
92189F791,GDXJ,VANECK ETF TRUST,2468267,59589,105.52M,2.55M,+2.5%,2.8%
687793109,OSCR,OSCAR HEALTH INC,189200,189200,2.54M,2.54M,NEW,0.07%
66987E206,NG,NOVAGOLD RES INC,20902054,702636,69.6M,2.34M,+3.5%,1.9%
16411R208,LNG,CHENIERE ENERGY INC,32443,9507,6.97M,2.04M,+41.5%,0.19%
14040H105,COF,CAPITAL ONE FINL CORP,11100,11100,1.98M,1.98M,NEW,0.05%
368036109,GATO,GATOS SILVER INC,3727305,100404,52.11M,1.4M,+2.8%,1.4%
90353T100,UBER,UBER TECHNOLOGIES INC,121113,21000,7.31M,1.27M,+21%,0.2%
82575P107,SBSW,SIBANYE STILLWATER LTD,27798014,286195,91.73M,944.44K,+1%,2.5%
448579102,H,HYATT HOTELS CORP,35221,3355,5.53M,526.67K,+10.5%,0.15%
13646K108,CP,CANADIAN PACIFIC KANSAS CITY,138479,6703,10.02M,485.1K,+5.1%,0.27%
31620R303,FNF,FIDELITY NATIONAL FINANCIAL,157462,858,8.84M,48.17K,+0.5%,0.24%
413216300,HMY,HARMONY GOLD MINING CO LTD,20892214,0,171.53M,0,NO CHANGE,4.6%
46120E602,ISRG,INTUITIVE SURGICAL INC,76357,0,39.86M,0,NO CHANGE,1.1%
81762P102,NOW,SERVICENOW INC,36104,0,38.27M,0,NO CHANGE,1%
874039100,TSM,TAIWAN SEMICONDUCTOR MFG LTD,185000,0,36.54M,0,NO CHANGE,0.98%
88160R101,TSLA,TESLA INC,88961,0,35.93M,0,NO CHANGE,0.96%
58733R102,MELI,MERCADOLIBRE INC,15014,0,25.53M,0,NO CHANGE,0.68%
75629V104,RXRX,RECURSION PHARMACEUTICALS IN,3675077,0,24.84M,0,NO CHANGE,0.67%
74275K108,PCOR,PROCORE TECHNOLOGIES INC,325000,0,24.35M,0,NO CHANGE,0.65%
G65163100,JOBY,JOBY AVIATION INC,2338980,0,19.02M,0,NO CHANGE,0.51%
60770K107,MRNA,MODERNA INC,373095,0,15.51M,0,NO CHANGE,0.42%
11135F101,AVGO,BROADCOM INC,50000,0,11.59M,0,NO CHANGE,0.31%
023135106,AMZN,AMAZON COM INC,42410,0,9.3M,0,NO CHANGE,0.25%
92189F106,GDX,VANECK ETF TRUST,234000,0,7.93M,0,NO CHANGE,0.21%
366505105,GTX,GARRETT MOTION INC,800000,0,7.22M,0,NO CHANGE,0.19%
500767306,KWEB,KRANESHARES TRUST,100000,0,2.92M,0,NO CHANGE,0.08%
37611X209,DNA,GINKGO BIOWORKS HOLDINGS INC,250282,0,2.46M,0,NO CHANGE,0.07%
336433107,FSLR,FIRST SOLAR INC,13700,0,2.41M,0,NO CHANGE,0.06%
83066P309,SKIL,SKILLSOFT CORP,57768,0,1.38M,0,NO CHANGE,0.04%
25058X303,DM,DESKTOP METAL INC,82817,0,193.79K,0,NO CHANGE,<.01%
12504L109,CBRE,CBRE GROUP INC,52212,-10805,6.85M,-1.42M,-17.1%,0.18%
45784P101,PODD,INSULET CORP,0,-15937,0,-3.71M,CLOSE,0%
92537N108,VRT,VERTIV HOLDINGS CO,60000,-33000,6.82M,-3.75M,-35.5%,0.18%
29355A107,ENPH,ENPHASE ENERGY INC,0,-39918,0,-4.51M,CLOSE,0%
02079K305,GOOGL,ALPHABET INC,0,-29919,0,-4.96M,CLOSE,0%
88023B103,TEM,TEMPUS AI INC,783859,-150000,26.46M,-5.06M,-16.1%,0.71%
28176E108,EW,EDWARDS LIFESCIENCES CORP,0,-78938,0,-5.21M,CLOSE,0%
594918104,MSFT,MICROSOFT CORP,90526,-14564,38.16M,-6.14M,-13.9%,1%
92826C839,V,VISA INC,0,-32390,0,-8.91M,CLOSE,0%
67066G104,NVDA,NVIDIA CORPORATION,463660,-115000,62.26M,-15.44M,-19.9%,1.7%
Total,,,,,3.73B,99.34M,+2.9%,100%
