CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
165167735,EXE,EXPAND ENERGY CORPORATION,919945,919945,91.58M,91.58M,NEW,9.8%
651639106,NEM,NEWMONT CORP,755147,755147,28.11M,28.11M,NEW,3%
023939101,AMTM,AMENTUM HOLDINGS INC,765982,765982,16.11M,16.11M,NEW,1.7%
66987E206,NG,NOVAGOLD RES INC,17006844,3187981,56.63M,10.62M,+23.1%,6.1%
067901108,B,BARRICK GOLD CORP,4812612,404645,74.6M,6.27M,+9.2%,8%
67077M108,NTR,NUTRIEN LTD,81164,81164,3.63M,3.63M,NEW,0.39%
01609W102,BABA,ALIBABA GROUP HLDG LTD,220556,35493,18.7M,3.01M,+19.2%,2%
46578C108,IE,IVANHOE ELECTRIC INC,2557225,130807,19.31M,987.59K,+5.4%,2.1%
927926303,VGZ,VISTA GOLD CORP,4006199,63577,2.24M,35.48K,+1.6%,0.24%
962879102,WPM,WHEATON PRECIOUS METALS CORP,1177092,0,66.2M,0,NO CHANGE,7.1%
833635105,SQM,SOCIEDAD QUIMICA Y MINERA DE,1462568,0,53.18M,0,NO CHANGE,5.7%
811916105,SA,SEABRIDGE GOLD INC,3047048,0,34.77M,0,NO CHANGE,3.7%
354613101,BEN,FRANKLIN RESOURCES INC,1208837,0,24.53M,0,NO CHANGE,2.6%
226406106,CRESY,CRESUD S A C I F Y A,1411257,0,17.82M,0,NO CHANGE,1.9%
80013R206,SAND,SANDSTORM GOLD LTD,1982280,0,11.06M,0,NO CHANGE,1.2%
500631106,KEP,KOREA ELEC PWR CORP,1099905,0,7.57M,0,NO CHANGE,0.81%
46050R102,THM,INTERNATIONAL TOWER HILL MIN,13949307,0,6.35M,0,NO CHANGE,0.68%
450047303,IRS,IRSA INVERSIONES Y REP S A,0,-28990,0,-329.91K,CLOSE,0%
66510M204,NAK,NORTHERN DYNASTY MINERALS LT,31470739,-599952,18.3M,-348.87K,-1.9%,2%
780287108,RGLD,ROYAL GOLD INC,518178,-10059,68.32M,-1.33M,-1.9%,7.3%
413216300,HMY,HARMONY GOLD MINING CO LTD,2724852,-192659,22.37M,-1.58M,-6.6%,2.4%
00912X302,AL,AIR LEASE CORP,262960,-73214,12.68M,-3.53M,-21.8%,1.4%
714266103,PPTA,PERPETUA RESOURCES CORP,2151004,-376319,22.95M,-4.02M,-14.9%,2.5%
65340P106,NXE,NEXGEN ENERGY LTD,5205,-670729,34.35K,-4.43M,-99.2%,<.01%
48268K101,KT,KT CORP,7915343,-555411,122.85M,-8.62M,-6.6%,13.1%
75281A109,RRC,RANGE RES CORP,2706620,-291418,97.38M,-10.49M,-9.7%,10.4%
G0508H110,ALTM,ARCADIUM LITHIUM PLC,7370438,-11121262,37.81M,-57.05M,-60.1%,4%
845467109,SWN,SOUTHWESTERN ENERGY CO,0,-18279049,0,-129.96M,CLOSE,0%
Total,,,,,935.07M,-61.33M,-6.1%,100%
