CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
50012A108,KGS,"Kodiak Gas Services, Inc. (kgs",640244,605844,26.14M,24.74M,+1761.2%,6.9%
256135203,RDY,Dr Reddys Labs (rdy),249744,199044,3.94M,3.14M,+392.6%,1%
594918104,MSFT,Microsoft Corp (msft),69579,6389,29.33M,2.69M,+10.1%,7.7%
N07059210,ASML,Asml Holding Nv (asml),2536,2536,1.76M,1.76M,NEW,0.46%
670100205,NVO,Novo-Nordisk (nvo),19684,19684,1.69M,1.69M,NEW,0.45%
037833100,AAPL,Apple Inc (aapl),140156,6641,35.1M,1.66M,+5%,9.2%
539830109,LMT,Lockheed Martin (lmt),5760,2700,2.8M,1.31M,+88.2%,0.74%
75513E101,RTX,Raytheon Technologies,25696,11320,2.97M,1.31M,+78.7%,0.78%
09260D107,BX,Blackstone Inc (bx),12954,7418,2.23M,1.28M,+134%,0.59%
79466L302,CRM,Salesforce.Com Inc (crm),7246,3406,2.42M,1.14M,+88.7%,0.64%
532457108,LLY,Eli Lilly & Co (lly),1628,1221,1.26M,942.61K,+300%,0.33%
02079K107,GOOG,Alphabet Inc-Cl C (goog),10181,4823,1.94M,918.49K,+90%,0.51%
92826C839,V,Visa Inc-Class A Shares (v),4825,2348,1.52M,742.06K,+94.8%,0.4%
595112103,MU,Micron Technology Inc (mu),17822,8794,1.5M,740.1K,+97.4%,0.39%
548661107,LOW,Lowes Cos (low),6870,2974,1.7M,733.98K,+76.3%,0.45%
031162100,AMGN,Amgen Inc (amgn),8520,2653,2.22M,691.48K,+45.2%,0.58%
718546104,PSX,Phillips 66 (psx),5022,5022,572.16K,572.16K,NEW,0.15%
46090E103,QQQ,Powershares QQQ Trust Ser (qqq,1003,1003,512.85K,512.85K,NEW,0.13%
30231G102,XOM,Exxon Mobil Corp (xom),13246,4732,1.42M,509.02K,+55.6%,0.37%
742718109,PG,Procter & Gamble Co/The (pg),2939,2939,492.72K,492.72K,NEW,0.13%
717081103,PFE,Pfizer Inc (pfe),17720,17720,470.11K,470.11K,NEW,0.12%
78462F103,SPY,Spdr S&P 500 ETF Tr (spy),5192,692,3.04M,405.57K,+15.4%,0.8%
55336V100,MPLX,Mplx Lp,13080,7630,626.01K,365.17K,+140%,0.16%
11135F101,AVGO,Broadcom Ltd (avgo),1533,1533,355.41K,355.41K,NEW,0.09%
88160R101,TSLA,Tesla Inc (tsla),857,857,346.09K,346.09K,NEW,0.09%
91332U101,U,Unity Software Inc (u),15000,15000,337.05K,337.05K,NEW,0.09%
67066G104,NVDA,Nvidia Corp (nvda),10563,944,1.42M,126.77K,+9.8%,0.37%
97651M109,WIT,Wipro Ltd-ADR (wit),66006,33003,233.66K,116.83K,+100%,0.06%
023135106,AMZN,Amazon.Com Inc (amzn),5031,472,1.1M,103.55K,+10.4%,0.29%
