CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
78463V107,GLD,SPDR GOLD TR,1241000,1241000,300.48M,300.48M,NEW,56.8%
464285204,IAU,ISHARES GOLD TR,2675000,2675000,132.44M,132.44M,NEW,25%
92189F106,GDX,VANECK ETF TRUST,1320000,1320000,44.76M,44.76M,NEW,8.5%
00326A104,SGOL,ETFS GOLD TR,1158000,1158000,29.01M,29.01M,NEW,5.5%
92189F791,GDXJ,VANECK ETF TRUST,333000,333000,14.24M,14.24M,NEW,2.7%
097023105,BA,BOEING CO,44000,44000,7.79M,7.79M,NEW,1.5%
Total,,,,,528.72M,528.72M,+100%,100%
