CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
83419D201,SLSR,SOLARIS RES INC,5454201,0,16.91M,0,NO CHANGE,93.6%
38071H106,GROY,GOLD ROYALTY CORP,950000,-500000,1.15M,-605K,-34.5%,6.4%
Total,,,,,18.06M,-605K,-3.8%,100%
