CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
351858105,FNV,FRANCO NEV CORP,390140,390140,45.88M,45.88M,NEW,46.7%
58733R102,MELI,MERCADOLIBRE INC,13986,13986,23.78M,23.78M,NEW,24.2%
204429104,CCU,COMPANIA CERVECERIAS UNIDAS,1246216,1246216,14.12M,14.12M,NEW,14.4%
40415F101,HDB,HDFC BANK LTD,144577,144577,9.23M,9.23M,NEW,9.4%
962879102,WPM,WHEATON PRECIOUS METALS CORP,53000,53000,2.98M,2.98M,NEW,3%
456788108,INFY,INFOSYS LTD,106482,106482,2.33M,2.33M,NEW,2.4%
Total,,,,,98.33M,98.33M,+100%,100%
