CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
770700102,HOOD,ROBINHOOD MKTS INC,1475100,1475100,54.96M,54.96M,NEW,11.4%
26603R106,DUOL,DUOLINGO INC,76000,76000,24.64M,24.64M,NEW,5.1%
L8681T102,SPOT,SPOTIFY TECHNOLOGY S A,46850,46850,20.96M,20.96M,NEW,4.3%
V5633W109,MMYT,MAKEMYTRIP LIMITED MAURITIUS,52000,52000,5.84M,5.84M,NEW,1.2%
146869102,CVNA,CARVANA CO,612405,0,124.54M,0,NO CHANGE,25.8%
82509L107,SHOP,SHOPIFY INC,451854,-90000,48.05M,-9.57M,-16.6%,9.9%
25809K105,DASH,DOORDASH INC,471040,-58000,79.02M,-9.73M,-11%,16.3%
23804L103,DDOG,DATADOG INC,234920,-83000,33.57M,-11.86M,-26.1%,6.9%
852234103,XYZ,BLOCK INC,0,-178526,0,-11.98M,CLOSE,0%
03831W108,APP,APPLOVIN CORP,283550,-103450,91.82M,-33.5M,-26.7%,19%
Total,,,,,483.39M,29.76M,+9.2%,100%
