CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
023135106,AMZN,AMAZON COM INC,40000,40000,8.78M,8.78M,NEW,1.3%
M7S64H106,MNDY,MONDAY COM LTD,48073,3869,11.32M,910.92K,+8.8%,1.7%
12510Q100,CCC,CCC INTELLIGENT SOLUTIONS HL,110700,12800,1.3M,150.14K,+13.1%,0.2%
58506Q109,MEDP,MEDPACE HLDS INC,3700,300,1.23M,99.67K,+8.8%,0.19%
874039100,TSM,TAIWAN SEMICONDUCTOR MFG LTD,2026277,0,400.17M,0,NO CHANGE,60.3%
67066G104,NVDA,NVIDIA CORPORATION,1438022,0,193.11M,0,NO CHANGE,29.1%
617700109,MORN,MORNINGSTAR INC,4100,0,1.38M,0,NO CHANGE,0.21%
18915M107,NET,CLOUDFLARE INC,31730,-661,3.42M,-71.18K,-2%,0.51%
833445109,SNOW,SNOWFLAKE INC,35695,-744,5.51M,-114.88K,-2%,0.83%
L8681T102,SPOT,SPOTIFY TECHNOLOGY S A,14322,-299,6.41M,-133.77K,-2%,0.97%
74275K108,PCOR,PROCORE TECHNOLOGIES INC,86821,-1809,6.51M,-135.55K,-2%,0.98%
23804L103,DDOG,DATADOG INC,38359,-7444,5.48M,-1.06M,-16.3%,0.83%
852234103,XYZ,BLOCK INC,86860,-17047,7.38M,-1.45M,-16.4%,1.1%
26603R106,DUOL,DUOLINGO INC,17312,-5860,5.61M,-1.9M,-25.3%,0.85%
30303M102,META,META PLATFORMS INC,10000,-97197,5.86M,-56.91M,-90.7%,0.88%
Total,,,,,663.46M,-51.84M,-8.1%,100%
