CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
88160R101,TSLA,Tesla Inc,174408,174408,70.43M,70.43M,NEW,10.8%
67066G104,NVDA,NVIDIA Corp,834930,338820,112.12M,45.5M,+68.3%,17.2%
46438F101,IBIT,iShares Bitcoin Trust ETF,630000,630000,33.42M,33.42M,NEW,5.1%
594918104,MSFT,Microsoft Corp,118155,50000,49.8M,21.08M,+73.4%,7.6%
970231058,BA,Boeing Co,116465,116465,20.61M,20.61M,NEW,3.2%
023135106,AMZN,Amazon.Com Inc,210379,55437,46.16M,12.16M,+35.8%,7.1%
02079K305,GOOGL,ALPHABET INC CLASS A,62350,62350,11.8M,11.8M,NEW,1.8%
717051076,BLCO,Bausch Lomb Corp,811368,581561,14.65M,10.5M,+253.1%,2.2%
30303M102,META,Meta Platforms Inc,45806,15000,26.82M,8.78M,+48.7%,4.1%
19260Q107,COIN,Coinbase Global Inc,25643,25643,8.09M,8.09M,NEW,1.2%
47103J105,JANX,Janux Therapeutics Inc,179307,150507,9.6M,8.06M,+522.6%,1.5%
G25457105,CRDO,Credo Technology Group Holding Ltd,100000,100000,6.72M,6.72M,NEW,1%
855244109,SBUX,Starbucks Corp,172000,45996,15.7M,4.2M,+36.5%,2.4%
532457108,LLY,Eli Lilly and Co,16434,4434,12.69M,3.42M,+37%,1.9%
11135F101,AVGO,Broadcom Inc,79610,13605,18.46M,3.15M,+20.6%,2.8%
144285103,CRS,Carpenter Technology Corp,106919,17400,18.15M,2.95M,+19.4%,2.8%
848574109,SPR,Spirit Aerosystems Holdings Inc,25017,25017,852.58K,852.58K,NEW,0.13%
883556102,TMO,Thermo Fisher Scientific Inc,7050,1550,3.62M,795.55K,+28.2%,0.55%
46266C105,IQV,IQVIA Holdings Inc,17742,3342,3.58M,674.48K,+23.2%,0.55%
874039100,TSM,Taiwan Semiconductor Manufacturing Co Ltd,50948,0,9.68M,0,NO CHANGE,1.5%
47215P106,JD,JD.com Inc,228000,0,8.31M,0,NO CHANGE,1.3%
81762P102,NOW,ServiceNow Inc,7622,0,8.08M,0,NO CHANGE,1.2%
82452J109,FOUR,Shift4 Payments Inc,70902,0,7.78M,0,NO CHANGE,1.2%
01609W102,BABA,Alibaba Group Holding Ltd,70000,0,5.82M,0,NO CHANGE,0.89%
26818M108,DYN,Dyne Therapeutics Inc,230900,0,5.44M,0,NO CHANGE,0.83%
19247G107,COHR,Coherent Corp,44000,0,4.63M,0,NO CHANGE,0.71%
23804L103,DDOG,Datadog Inc,19649,0,3.04M,0,NO CHANGE,0.47%
336433107,FSLR,First Solar Inc,15000,0,2.79M,0,NO CHANGE,0.43%
47103N106,JBI,Janus International Group Inc,322354,0,2.39M,0,NO CHANGE,0.37%
722304102,PDD,PDD Holdings Inc,17000,0,1.72M,0,NO CHANGE,0.26%
57636Q104,MA,MasterCard Inc,3100,0,1.63M,0,NO CHANGE,0.25%
49338L103,KEYS,Keysight Technologies Inc,3650,0,588.27K,0,NO CHANGE,0.09%
75513E101,RTX,RTX Corp,5000,0,578.6K,0,NO CHANGE,0.09%
40415F101,HDB,HDFC Bank Ltd,6500,0,415.09K,0,NO CHANGE,0.06%
83444M101,SOLV,Solventum Corp,4800,0,317.09K,0,NO CHANGE,0.05%
420682058,ARM,Arm Holdings Plc,42099,-2173,5.73M,-295.53K,-4.9%,0.88%
235851102,DHR,Danaher Corp,21600,-16000,4.96M,-3.67M,-42.6%,0.76%
92537N108,VRT,Vertiv Holdings Co,522085,-35000,59.31M,-3.98M,-6.3%,9.1%
92840M102,VST,Vistra Corp,257389,-53711,35.49M,-7.41M,-17.3%,5.4%
Total,,,,,651.98M,257.86M,+69.5%,100%
