CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
531229722,LLYVK,LIBERTY MEDIA CORP DEL,3168788,1831288,215.67M,124.64M,+136.9%,4.9%
023135106,AMZN,AMAZON COM INC,536900,536900,117.79M,117.79M,NEW,2.7%
531229748,LLYVA,LIBERTY MEDIA CORP DEL,1268448,596648,84.43M,39.71M,+88.8%,1.9%
538034109,LYV,LIVE NATION ENTERTAINMENT INC,1061466,46816,137.46M,6.06M,+4.6%,3.1%
45765U103,NSIT,INSIGHT ENTERPRISES INC,4061739,0,617.79M,0,NO CHANGE,14.1%
771049103,RBLX,ROBLOX CORP,10135921,0,586.46M,0,NO CHANGE,13.4%
30303M102,META,META PLATFORMS INC,211500,0,123.84M,0,NO CHANGE,2.8%
92826C839,V,VISA INC,373600,0,118.07M,0,NO CHANGE,2.7%
254687106,DIS,DISNEY WALT CO,6566031,-898800,731.13M,-100.08M,-12%,16.7%
30212P303,EXPE,EXPEDIA GROUP INC,2017406,-590200,375.9M,-109.97M,-22.6%,8.6%
888787108,TOST,TOAST INC,8548600,-6933600,311.6M,-252.73M,-44.8%,7.1%
79466L302,CRM,SALESFORCE INC,2898509,-1015800,969.06M,-339.61M,-26%,22.1%
Total,,,,,4.39B,-514.19M,-11.8%,100%
