CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
29259W700,EU,ENCORE ENERGY CORP,2011198,2011198,6.86M,6.86M,NEW,3.5%
248356107,DNN,DENISON MINES CORP,21055721,2787159,37.9M,5.02M,+15.3%,19.5%
91688R108,URG,UR-ENERGY INC,25273700,4327902,29.06M,4.98M,+20.7%,14.9%
05605H100,BWXT,BWX TECHNOLOGIES INC,124700,20325,13.89M,2.26M,+19.5%,7.1%
65340P106,NXE,NEXGEN ENERGY LTD,10713629,-958129,70.71M,-6.32M,-8.2%,36.4%
92840M102,VST,VISTRA CORP,0,-130700,0,-15.49M,CLOSE,0%
21037T109,CEG,CONSTELLATION ENERGY CORP,0,-65000,0,-16.9M,CLOSE,0%
916896103,UEC,URANIUM ENERGY CORP,1168950,-2867579,7.82M,-19.18M,-71%,4%
13321L108,CCJ,CAMECO CORP,549460,-560537,28.24M,-28.81M,-50.5%,14.5%
Total,,,,,194.48M,-67.59M,-26.4%,100%
