CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
767292105,RIOT,RIOT PLATFORMS INC,1877927,1877927,19.17M,19.17M,NEW,14%
17253J106,CIFR,CIPHER MINING INC,3740285,3740285,17.35M,17.35M,NEW,12.7%
594972408,MSTR,MICROSTRATEGY INC,45434,45434,13.16M,13.16M,NEW,9.6%
88080T104,WULF,TERAWULF INC,1404015,1404015,7.95M,7.95M,NEW,5.8%
874039100,TSM,TAIWAN SEMICONDUCTOR MFG LTD,32932,32932,6.5M,6.5M,NEW,4.8%
18452B209,CLSK,CLEANSPARK INC,642298,642298,5.92M,5.92M,NEW,4.3%
595112103,MU,MICRON TECHNOLOGY INC,62138,62138,5.23M,5.23M,NEW,3.8%
19260Q107,COIN,COINBASE GLOBAL INC,19858,19858,4.93M,4.93M,NEW,3.6%
770700102,HOOD,ROBINHOOD MKTS INC,129485,129485,4.82M,4.82M,NEW,3.5%
92537N108,VRT,VERTIV HOLDINGS CO,39604,39604,4.5M,4.5M,NEW,3.3%
852234103,XYZ,BLOCK INC,51436,51436,4.37M,4.37M,NEW,3.2%
19247G107,COHR,COHERENT CORP,44448,44448,4.21M,4.21M,NEW,3.1%
67066G104,NVDA,NVIDIA CORPORATION,30148,30148,4.05M,4.05M,NEW,3%
92826C839,V,VISA INC,12048,12048,3.81M,3.81M,NEW,2.8%
46625H100,JPM,JPMORGAN CHASE & CO.,15865,15865,3.8M,3.8M,NEW,2.8%
46438R105,ETHA,ISHARES ETHEREUM TR,146959,146959,3.72M,3.72M,NEW,2.7%
617446448,MS,MORGAN STANLEY,26677,26677,3.35M,3.35M,NEW,2.5%
958102105,WDC,WESTERN DIGITAL CORP,55031,55031,3.28M,3.28M,NEW,2.4%
57636Q104,MA,MASTERCARD INCORPORATED,6072,6072,3.2M,3.2M,NEW,2.3%
007903107,AMD,ADVANCED MICRO DEVICES INC,22942,22942,2.77M,2.77M,NEW,2%
683344105,ONTO,ONTO INNOVATION INC,14681,14681,2.45M,2.45M,NEW,1.8%
458140100,INTC,INTEL CORP,115858,115858,2.32M,2.32M,NEW,1.7%
09290D101,BLK,BLACKROCK INC,1652,1652,1.69M,1.69M,NEW,1.2%
30303M102,META,META PLATFORMS INC,2581,2581,1.51M,1.51M,NEW,1.1%
12572Q105,CME,CME GROUP INC,6099,6099,1.42M,1.42M,NEW,1%
02079K305,GOOGL,ALPHABET INC,6097,6097,1.15M,1.15M,NEW,0.84%
629377508,NRG,NRG ENERGY INC,2312,2312,208.59K,208.59K,NEW,0.15%
Total,,,,,136.85M,136.85M,+100%,100%
