CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
882508104,TXN,TEXAS INSTRS INC,10000,10000,1.88M,1.88M,NEW,1.1%
038222105,AMAT,APPLIED MATLS INC,23650,9100,3.85M,1.48M,+62.5%,2.2%
00724F101,ADBE,ADOBE INC,14216,3200,6.32M,1.42M,+29%,3.7%
032654105,ADI,ANALOG DEVICES INC,30061,6510,6.39M,1.38M,+27.6%,3.7%
595017104,MCHP,MICROCHIP TECHNOLOGY INC.,48900,24000,2.8M,1.38M,+96.4%,1.6%
532457108,LLY,ELI LILLY & CO,1540,1540,1.19M,1.19M,NEW,0.69%
697435105,PANW,PALO ALTO NETWORKS INC,13600,6400,2.47M,1.16M,+88.9%,1.4%
594918104,MSFT,MICROSOFT CORP,17970,1960,7.57M,826.14K,+12.2%,4.4%
717081103,PFE,PFIZER INC,44900,30200,1.19M,801.21K,+205.4%,0.69%
60937P106,MDB,MONGODB INC,12300,3000,2.86M,698.43K,+32.3%,1.7%
007903107,AMD,ADVANCED MICRO DEVICES INC,28332,5600,3.42M,676.42K,+24.6%,2%
29355A107,ENPH,ENPHASE ENERGY INC,19000,8000,1.3M,549.44K,+72.7%,0.76%
835699307,SONY,SONY GROUP CORP,28425,24140,601.47K,510.8K,+563.4%,0.35%
92532F100,VRTX,VERTEX PHARMACEUTICALS INC,1200,1200,483.24K,483.24K,NEW,0.28%
02079K305,GOOGL,ALPHABET INC,48538,2508,9.19M,474.76K,+5.4%,5.3%
191216100,KO,COCA COLA CO,30933,5500,1.93M,342.43K,+21.6%,1.1%
30063P105,EXAS,EXACT SCIENCES CORP,24000,6000,1.35M,337.14K,+33.3%,0.78%
45826J105,NTLA,INTELLIA THERAPEUTICS INC,62000,27000,722.92K,314.82K,+77.1%,0.42%
75886F107,REGN,REGENERON PHARMACEUTICALS,1401,304,997.97K,216.55K,+27.7%,0.58%
09073M104,TECH,BIO-TECHNE CORP,20266,3000,1.46M,216.09K,+17.4%,0.85%
550021109,LULU,LULULEMON ATHLETICA INC,500,500,191.21K,191.21K,NEW,0.11%
500754106,KHC,KRAFT HEINZ CO,37622,6000,1.16M,184.26K,+19%,0.67%
125523100,CI,THE CIGNA GROUP,2800,650,773.19K,179.49K,+30.2%,0.45%
58733R102,MELI,MERCADOLIBRE INC,95,95,161.54K,161.54K,NEW,0.09%
20825C104,COP,CONOCOPHILLIPS,1600,1600,158.67K,158.67K,NEW,0.09%
H17182108,CRSP,CRISPR THERAPEUTICS AG,19000,4000,747.84K,157.44K,+26.7%,0.43%
46625H100,JPM,JPMORGAN CHASE & CO.,5850,650,1.4M,155.81K,+12.5%,0.81%
19260Q107,COIN,COINBASE GLOBAL INC,620,620,153.95K,153.95K,NEW,0.09%
90384S303,ULTA,ULTA BEAUTY INC,350,350,152.22K,152.22K,NEW,0.09%
009066101,ABNB,AIRBNB INC,1150,1150,151.12K,151.12K,NEW,0.09%
61174X109,MNST,MONSTER BEVERAGE CORP NEW,27971,2800,1.47M,147.17K,+11.1%,0.85%
90353T100,UBER,UBER TECHNOLOGIES INC,2350,2350,141.75K,141.75K,NEW,0.08%
25809K105,DASH,DOORDASH INC,800,800,134.2K,134.2K,NEW,0.08%
016255101,ALGN,ALIGN TECHNOLOGY INC,630,630,131.36K,131.36K,NEW,0.08%
16679L109,CHWY,CHEWY INC,3700,3700,123.91K,123.91K,NEW,0.07%
57667L107,MTCH,MATCH GROUP INC NEW,5750,3750,188.08K,122.66K,+187.5%,0.11%
15118V207,CELH,CELSIUS HLDGS INC,4500,4500,118.53K,118.53K,NEW,0.07%
29786A106,ETSY,ETSY INC,2200,2200,116.36K,116.36K,NEW,0.07%
169656105,CMG,CHIPOTLE MEXICAN GRILL INC,14400,1900,868.32K,114.57K,+15.2%,0.5%
243537107,DECK,DECKERS OUTDOOR CORP,500,500,101.55K,101.55K,NEW,0.06%
98978V103,ZTS,ZOETIS INC,600,600,97.76K,97.76K,NEW,0.06%
26856L103,ELF,E L F BEAUTY INC,750,750,94.16K,94.16K,NEW,0.05%
256677105,DG,DOLLAR GEN CORP NEW,6700,1200,507.99K,90.98K,+21.8%,0.29%
30303M102,META,META PLATFORMS INC,2950,150,1.73M,87.83K,+5.4%,1%
252131107,DXCM,DEXCOM INC,1100,1100,85.55K,85.55K,NEW,0.05%
852312305,STAA,STAAR SURGICAL CO,39500,3500,959.46K,85.02K,+9.7%,0.56%
72352L106,PINS,PINTEREST INC,2700,2700,78.3K,78.3K,NEW,0.05%
00287Y109,ABBV,ABBVIE INC,940,440,167.04K,78.19K,+88%,0.1%
87043Q108,SG,SWEETGREEN INC,2400,2400,76.94K,76.94K,NEW,0.04%
654106103,NKE,NIKE INC,19060,1000,1.44M,75.67K,+5.5%,0.84%
G1151C101,ACN,ACCENTURE PLC IRELAND,4982,200,1.75M,70.36K,+4.2%,1%
036752103,ELV,ELEVANCE HEALTH INC,570,170,210.27K,62.71K,+42.5%,0.12%
26603R106,DUOL,DUOLINGO INC,180,180,58.36K,58.36K,NEW,0.03%
83304A106,SNAP,SNAP INC,5000,5000,53.85K,53.85K,NEW,0.03%
031162100,AMGN,AMGEN INC,2500,200,651.6K,52.13K,+8.7%,0.38%
64110L106,NFLX,NETFLIX INC,750,50,668.49K,44.57K,+7.1%,0.39%
23331A109,DHI,D R HORTON INC,1300,200,181.77K,27.96K,+18.2%,0.11%
26875P101,EOG,EOG RES INC,1300,200,159.35K,24.52K,+18.2%,0.09%
N53745100,LYB,LYONDELLBASELL INDUSTRIES N,1200,250,89.12K,18.57K,+26.3%,0.05%
N3167Y103,RACE,FERRARI N V,310,40,133.2K,17.19K,+14.8%,0.08%
526057104,LEN,LENNAR CORP,1200,100,163.64K,13.64K,+9.1%,0.09%
126650100,CVS,CVS HEALTH CORP,4000,300,179.56K,13.47K,+8.1%,0.1%
127097103,CTRA,COTERRA ENERGY INC,9000,500,229.86K,12.77K,+5.9%,0.13%
91913Y100,VLO,VALERO ENERGY CORP,1550,100,190.01K,12.26K,+6.9%,0.11%
674599105,OXY,OCCIDENTAL PETE CORP,24569,200,1.21M,9.88K,+0.8%,0.7%
