CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
247361702,DAL,DELTA AIR LINES INC DEL,414069,414069,25.05M,25.05M,NEW,4.6%
073685109,BECN,BEACON ROOFING SUPPLY INC,233572,233572,23.73M,23.73M,NEW,4.3%
874054109,TTWO,TAKE-TWO INTERACTIVE SOFTWAR,112900,112900,20.78M,20.78M,NEW,3.8%
595112103,MU,MICRON TECHNOLOGY INC,153550,153550,12.92M,12.92M,NEW,2.4%
679295105,OKTA,OKTA INC,149700,149700,11.8M,11.8M,NEW,2.2%
81141R100,SE,SEA LTD,380000,80000,40.32M,8.49M,+26.7%,7.4%
G25508105,CRH,CRH PLC,300000,89957,27.76M,8.32M,+42.8%,5.1%
67066G104,NVDA,NVIDIA CORPORATION,61400,61400,8.25M,8.25M,NEW,1.5%
30303M102,META,META PLATFORMS INC,35000,10000,20.49M,5.86M,+40%,3.7%
368736104,GNRC,GENERAC HLDGS INC,189203,32163,29.34M,4.99M,+20.5%,5.4%
92826C839,V,VISA INC,15000,15000,4.74M,4.74M,NEW,0.87%
144285103,CRS,CARPENTER TECHNOLOGY CORP,277800,17317,47.15M,2.94M,+6.6%,8.6%
87256C101,TKO,TKO GROUP HOLDINGS INC,276800,17217,39.34M,2.45M,+6.6%,7.2%
52603B107,TREE,LENDINGTREE INC NEW,301784,11784,11.69M,456.63K,+4.1%,2.1%
67059N108,NTNX,NUTANIX INC,190000,-721,11.62M,-44.11K,-0.4%,2.1%
127190304,CACI,CACI INTL INC,61212,-803,24.73M,-324.46K,-1.3%,4.5%
G27358103,DESP,DESPEGAR COM CORP,1847961,-32039,35.57M,-616.75K,-1.7%,6.5%
83125X103,SNBRQ,SLEEP NUMBER CORP,289425,-63384,4.41M,-965.97K,-18%,0.81%
55306N104,MKSI,MKS INSTRS INC,85994,-14007,8.98M,-1.46M,-14%,1.6%
538034109,LYV,LIVE NATION ENTERTAINMENT IN,180000,-20000,23.31M,-2.59M,-10%,4.3%
20459V105,GPGI,COMPOSECURE INC,0,-300295,0,-4.21M,CLOSE,0%
65249B109,NWSA,NEWS CORP NEW,600000,-200135,16.52M,-5.51M,-25%,3%
023135106,AMZN,AMAZON COM INC,154391,-25609,33.87M,-5.62M,-14.2%,6.2%
199908104,FIX,COMFORT SYS USA INC,55600,-18369,23.58M,-7.79M,-24.8%,4.3%
007903107,AMD,ADVANCED MICRO DEVICES INC,0,-70000,0,-11.49M,CLOSE,0%
336433107,FSLR,FIRST SOLAR INC,0,-46054,0,-11.49M,CLOSE,0%
31620R303,FNF,FIDELITY NATIONAL FINANCIAL,0,-290421,0,-18.02M,CLOSE,0%
606710200,MITK,MITEK SYS INC,447474,-1622526,4.98M,-18.06M,-78.4%,0.91%
92537N108,VRT,VERTIV HOLDINGS CO,150000,-200000,17.04M,-22.72M,-57.1%,3.1%
92552R406,PRSU,VIAD CORP,148630,-546614,6.32M,-23.24M,-78.6%,1.2%
92840M102,VST,VISTRA CORP,0,-250000,0,-29.64M,CLOSE,0%
03831W108,APP,APPLOVIN CORP,40000,-110000,12.95M,-35.62M,-73.3%,2.4%
Total,,,,,547.24M,-58.64M,-10.9%,100%
