CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
20030N101,CMCSA,COMCAST CORP NEW,30881614,12279836,1.16B,460.86M,+66%,4.2%
20825C104,COP,CONOCOPHILLIPS,19657438,4443157,1.95B,440.63M,+29.2%,7.1%
98138H101,WDAY,WORKDAY INC,5511059,1539964,1.42B,397.36M,+38.8%,5.2%
518439104,EL,LAUDER ESTEE COS INC,2269852,2269852,170.19M,170.19M,NEW,0.62%
78462F103,SPY,SPDR S&P 500 ETF TR,138973,138973,81.45M,81.45M,NEW,0.3%
013872106,AA,ALCOA CORP,16474294,1030297,622.4M,38.92M,+6.7%,2.3%
78468R663,BIL,SPDR SER TR,1422441,303939,130.05M,27.79M,+27.2%,0.47%
464287598,IWD,ISHARES TR,134108,134108,24.83M,24.83M,NEW,0.09%
980745103,WWD,WOODWARD INC,4763708,53289,792.78M,8.87M,+1.1%,2.9%
91324P102,UNH,UNITEDHEALTH GROUP INC,2299111,8953,1.16B,4.53M,+0.4%,4.2%
92826C839,V,VISA INC,2395721,13555,757.14M,4.28M,+0.6%,2.8%
02079K305,GOOGL,ALPHABET INC,1497758,11548,283.53M,2.19M,+0.8%,1%
30303M102,META,META PLATFORMS INC,3102694,2793,1.82B,1.64M,+0.1%,6.6%
N00985106,AER,AERCAP HOLDINGS NV,11871718,4435,1.14B,424.43K,+0%,4.1%
14040H105,COF,CAPITAL ONE FINL CORP,5355834,1438,955.05M,256.42K,+0%,3.5%
084670702,BRK.B,BERKSHIRE HATHAWAY INC DEL,50820,0,23.04M,0,NO CHANGE,0.08%
68389X105,ORCL,ORACLE CORP,78494,0,13.08M,0,NO CHANGE,0.05%
084423102,WRB,BERKLEY W R CORP,123547,0,7.23M,0,NO CHANGE,0.03%
278865100,ECL,ECOLAB INC,22471,0,5.27M,0,NO CHANGE,0.02%
172967424,C,CITIGROUP INC,41076,0,2.89M,0,NO CHANGE,0.01%
89417E109,TRV,TRAVELERS COMPANIES INC,6900,0,1.66M,0,NO CHANGE,<.01%
36266G107,GEHC,GE HEALTHCARE TECHNOLOGIES I,16766,0,1.31M,0,NO CHANGE,<.01%
459200101,IBM,INTERNATIONAL BUSINESS MACHS,2700,0,593.54K,0,NO CHANGE,<.01%
278768106,ECHO,ECHOSTAR CORP,24887,0,569.91K,0,NO CHANGE,<.01%
883556102,TMO,THERMO FISHER SCIENTIFIC INC,683,0,355.32K,0,NO CHANGE,<.01%
254687106,DIS,DISNEY WALT CO,3128,0,348.3K,0,NO CHANGE,<.01%
N53745100,LYB,LYONDELLBASELL INDUSTRIES N,4395,0,326.42K,0,NO CHANGE,<.01%
46625H100,JPM,JPMORGAN CHASE & CO.,1109,0,265.84K,0,NO CHANGE,<.01%
254709108,DFS,DISCOVER FINL SVCS,1547424,-176,268.06M,-30.49K,-0%,0.98%
617446448,MS,MORGAN STANLEY,89438,-1296,11.24M,-162.93K,-1.4%,0.04%
571903202,MAR,MARRIOTT INTL INC NEW,28910,-2358,8.06M,-657.74K,-7.5%,0.03%
369604301,GE,GE AEROSPACE,55917,-4731,9.33M,-789.08K,-7.8%,0.03%
G0403H108,AON,AON PLC,3983556,-2692,1.43B,-966.86K,-0.1%,5.2%
530307107,LBRDA,LIBERTY BROADBAND CORP,429995,-13820,31.97M,-1.03M,-3.1%,0.12%
874039100,TSM,TAIWAN SEMICONDUCTOR MFG LTD,5190900,-5250,1.03B,-1.04M,-0.1%,3.7%
38141G104,GS,GOLDMAN SACHS GROUP INC,10926,-2355,6.26M,-1.35M,-17.7%,0.02%
G61188127,LBTYK,LIBERTY GLOBAL LTD,0,-68558,0,-1.48M,CLOSE,0%
594918104,MSFT,MICROSOFT CORP,3311636,-5273,1.4B,-2.22M,-0.2%,5.1%
803054204,SAP,SAP SE,4586282,-9092,1.13B,-2.24M,-0.2%,4.1%
02079K107,GOOG,ALPHABET INC,8104235,-23200,1.54B,-4.42M,-0.3%,5.6%
530307305,LBRDK,LIBERTY BROADBAND CORP,5744099,-65624,429.43M,-4.91M,-1.1%,1.6%
43300A203,HLT,HILTON WORLDWIDE HLDGS INC,2554253,-42555,631.31M,-10.52M,-1.6%,2.3%
036752103,ELV,ELEVANCE HEALTH INC,1564616,-35614,577.19M,-13.14M,-2.2%,2.1%
780259305,SHEL,SHELL PLC,14744691,-380190,923.75M,-23.82M,-2.5%,3.4%
444859102,HUM,HUMANA INC,3149167,-96623,798.98M,-24.51M,-3%,2.9%
023135106,AMZN,AMAZON COM INC,12766457,-139202,2.8B,-30.54M,-1.1%,10.2%
16119P108,CHTR,CHARTER COMMUNICATIONS INC N,1345238,-295045,461.11M,-101.13M,-18%,1.7%
949746101,WFC,WELLS FARGO CO NEW,9849850,-1926443,691.85M,-135.31M,-16.4%,2.5%
674599105,OXY,OCCIDENTAL PETE CORP,670733,-10722236,33.14M,-529.79M,-94.1%,0.12%
64110L106,NFLX,NETFLIX INC,19223,-684329,17.13M,-609.96M,-97.3%,0.06%
36828A101,GEV,GE VERNOVA INC,2071078,-2104243,681.24M,-692.15M,-50.4%,2.5%
Total,,,,,27.43B,-527.94M,-2%,100%
