CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
00032Q104,WHWK,AADI BIOSCIENCE INC,2313702,2313702,7.3M,7.3M,NEW,0.65%
934423104,WBD,WARNER BROS DISCOVERY INC,457850,457850,4.84M,4.84M,NEW,0.43%
871607107,SNPS,SYNOPSYS INC,3886,3886,1.89M,1.89M,NEW,0.17%
M0854Q105,ALLT,ALLOT LTD,3205793,224366,19.07M,1.33M,+7.5%,1.7%
G76279101,ROIV,ROIVANT SCIENCES LTD,65793779,0,778.34M,0,NO CHANGE,69.8%
38141G104,GS,GOLDMAN SACHS GROUP INC,67926,0,38.9M,0,NO CHANGE,3.5%
Y64177101,ECO,OKEANIS ECO TANKERS COR,1423997,0,27.25M,0,NO CHANGE,2.4%
64031N108,NNI,NELNET INC,229665,0,24.53M,0,NO CHANGE,2.2%
084670702,BRK.B,BERKSHIRE HATHAWAY INC DEL,47946,0,21.73M,0,NO CHANGE,1.9%
56087FAB0,MMYT,MAKEMYTRIP LIMITED MAURITIUS,6500000,0,18.94M,0,NO CHANGE,1.7%
650111107,NYT,NEW YORK TIMES CO,316947,0,16.5M,0,NO CHANGE,1.5%
03676C100,ATEX,ANTERIX INC,503941,0,15.46M,0,NO CHANGE,1.4%
89157D105,TRML,TOURMALINE BIO INC,711275,0,14.42M,0,NO CHANGE,1.3%
81141RAG5,SE,SEA LTD,15000000,0,13.65M,0,NO CHANGE,1.2%
G9001E128,LILAK,LIBERTY LATIN AMERICA LTD,1749467,0,11.09M,0,NO CHANGE,1%
62914VAF3,NIO,NIO INC,8500000,0,8.44M,0,NO CHANGE,0.76%
G65431127,NE,NOBLE CORP PLC,208634,0,6.55M,0,NO CHANGE,0.59%
86627T108,SMMT,SUMMIT THERAPEUTICS INC,360524,0,6.43M,0,NO CHANGE,0.58%
G1110E107,BHVN,BIOHAVEN LTD,170006,0,6.35M,0,NO CHANGE,0.57%
45667GAE3,INFN,INFINERA CORP,5000000,0,5.49M,0,NO CHANGE,0.49%
462260100,IOVA,IOVANCE BIOTHERAPEUTICS INC,678564,0,5.02M,0,NO CHANGE,0.45%
205826209,CMTL,COMTECH TELECOMMUNICATIONS C,605773,0,2.43M,0,NO CHANGE,0.22%
45674M101,INFA,INFORMATICA INC,90817,0,2.35M,0,NO CHANGE,0.21%
47215P106,JD,JD.COM INC,32274,0,1.12M,0,NO CHANGE,0.1%
389375106,GTN,GRAY TELEVISION INC,291452,0,918.07K,0,NO CHANGE,0.08%
45667GAG8,INFN,INFINERA CORP,718000,0,851.65K,0,NO CHANGE,0.08%
01609W102,BABA,ALIBABA GROUP HLDG LTD,4813,0,408.09K,0,NO CHANGE,0.04%
803607100,SRPT,SAREPTA THERAPEUTICS INC,3117,0,379K,0,NO CHANGE,0.03%
004225108,ACAD,ACADIA PHARMACEUTICALS INC,19613,0,359.9K,0,NO CHANGE,0.03%
09061G101,BMRN,BIOMARIN PHARMACEUTICAL INC,4429,0,291.12K,0,NO CHANGE,0.03%
59045L106,MRSN,MERSANA THERAPEUTICS INC,62657,0,89.6K,0,NO CHANGE,<.01%
92534K107,VRTX,VERTEX ENERGY INC,0,-4660000,0,-538.7K,CLOSE,0%
44332NAB2,HTHT,H WORLD GROUP LTD,0,-2000000,0,-2.3M,CLOSE,0%
090040AF3,BILI,BILIBILI INC,0,-2600000,0,-2.57M,CLOSE,0%
64110W102,NTES,NETEASE INC,0,-31394,0,-2.94M,CLOSE,0%
65336K103,NXST,NEXSTAR MEDIA GROUP INC,121587,-44148,19.21M,-6.97M,-26.6%,1.7%
04016X101,ARGX,ARGENX SE,16498,-16000,10.15M,-9.84M,-49.2%,0.91%
553368101,MP,MP MATERIALS CORP,1531571,-1962587,23.89M,-30.62M,-56.2%,2.1%
Total,,,,,1.11B,-40.42M,-3.5%,100%
