CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
G9059U107,TSEOF,TRINSEO PLC,945000,945000,4.82M,4.82M,NEW,3.3%
343412102,FLR,FLUOR CORP NEW,523000,68000,25.79M,3.35M,+14.9%,17.7%
55939A107,MAGN,MAGNERA CORP,153000,153000,2.78M,2.78M,NEW,1.9%
05614L209,BW,BABCOCK & WILCOX ENTERPRISES,1510000,1510000,2.48M,2.48M,NEW,1.7%
449172105,HY,HYSTER-YALE INC,30000,30000,1.53M,1.53M,NEW,1%
415864107,NVRI,ENVIRI CORP,1105000,105000,8.51M,808.5K,+10.5%,5.8%
83418M103,SEI,SOLARIS ENERGY INFRAS INC,1114000,14000,32.06M,402.92K,+1.3%,22%
749527107,REVG,REV GROUP INC,656000,8000,20.91M,254.96K,+1.2%,14.3%
12738K109,CDLR,CADELER A S,659000,8000,14.72M,178.64K,+1.2%,10.1%
29415C101,EOSE,EOS ENERGY ENTERPRISES INC,1659000,19000,8.06M,92.34K,+1.2%,5.5%
87266J104,TPICQ,TPI COMPOSITES INC,1700000,42000,3.21M,79.38K,+2.5%,2.2%
901109108,TPC,TUTOR PERINI CORP,563000,3000,13.62M,72.6K,+0.5%,9.3%
F21107101,CSTM,CONSTELLIUM SE,711000,-1000,7.3M,-10.27K,-0.1%,5%
377320106,,GLATFELTER CORPORATION,0,-1138000,0,-2.05M,CLOSE,0%
502160104,LXU,LSB INDS INC,0,-361000,0,-2.9M,CLOSE,0%
07556Q881,BZH,BEAZER HOMES USA INC,0,-100000,0,-3.42M,CLOSE,0%
095306106,BLBD,BLUE BIRD CORP,0,-151000,0,-7.24M,CLOSE,0%
483007704,KALU,KAISER ALUMINUM CORP,0,-100000,0,-7.25M,CLOSE,0%
387328107,GVA,GRANITE CONSTR INC,0,-151000,0,-11.97M,CLOSE,0%
11040G103,VTOL,BRISTOW GROUP INC,0,-411000,0,-14.26M,CLOSE,0%
703343103,PATK,PATRICK INDS INC,0,-104000,0,-14.81M,CLOSE,0%
889478103,TOL,TOLL BROTHERS INC,0,-103000,0,-15.91M,CLOSE,0%
442487401,HOV,HOVNANIAN ENTERPRISES INC,0,-81000,0,-16.55M,CLOSE,0%
57638P104,MBC,MASTERBRAND INC,0,-1005000,0,-18.63M,CLOSE,0%
Total,,,,,145.79M,-98.16M,-41.5%,100%
