CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
31488V107,FERG,FERGUSON ENTERPRISES INC,1132000,1132000,196.48M,196.48M,NEW,5.7%
76131D103,QSR,RESTAURANT BRANDS INTL INC,2901700,2873406,189.13M,187.29M,+10155.5%,5.5%
867975104,SNREY,SUNRISE COMMUNICATIONS AG,2335263,2335263,100.6M,100.6M,NEW,2.9%
444859102,HUM,HUMANA INC,346000,346000,87.78M,87.78M,NEW,2.6%
372460105,GPC,GENUINE PARTS CO,315337,315337,36.82M,36.82M,NEW,1.1%
26969P108,EXP,EAGLE MATLS INC,638223,137950,157.49M,34.04M,+27.6%,4.6%
95082P105,WCC,WESCO INTL INC,1435671,177671,259.8M,32.15M,+14.1%,7.6%
G96629103,WTW,WILLIS TOWERS WATSON PLC LTD,1836748,55542,575.34M,17.4M,+3.1%,16.8%
G4412G101,HLF,HERBALIFE LTD,7600526,2476000,50.85M,16.56M,+48.3%,1.5%
G25508105,CRH,CRH PLC,2641402,4800,244.38M,444.1K,+0.2%,7.1%
92552V100,VSAT,VIASAT INC,12222590,0,104.01M,0,NO CHANGE,3%
36165L108,GDS,GDS HLDGS LTD,4249952,0,100.98M,0,NO CHANGE,2.9%
42703MAF0,HLF,HERBALIFE LTD,17129000,0,13.1M,0,NO CHANGE,0.38%
530307305,LBRDK,LIBERTY BROADBAND CORP,170610,0,12.76M,0,NO CHANGE,0.37%
87507T101,TBN,TAMBORAN RES CORP,570833,0,11.98M,0,NO CHANGE,0.35%
530307107,LBRDA,LIBERTY BROADBAND CORP,7560,0,562K,0,NO CHANGE,0.02%
02079K107,GOOG,ALPHABET INC,1425988,-39600,271.56M,-7.54M,-2.7%,7.9%
G21810109,CLVT,CLARIVATE PLC,36279205,-2650430,184.3M,-13.46M,-6.8%,5.4%
256677105,DG,DOLLAR GEN CORP NEW,2060800,-243000,156.25M,-18.42M,-10.5%,4.5%
83444M101,SOLV,SOLVENTUM CORP,1446300,-373700,95.54M,-24.69M,-20.5%,2.8%
G61188101,LBTYA,LIBERTY GLOBAL LTD,5201444,-1992832,66.37M,-25.43M,-27.7%,1.9%
G61188127,LBTYK,LIBERTY GLOBAL LTD,39453843,-2857168,518.42M,-37.54M,-6.8%,15.1%
34965K107,FTRE,FORTREA HLDGS INC,0,-2293167,0,-45.86M,CLOSE,0%
46982L108,J,JACOBS SOLUTIONS INC,0,-350681,0,-45.9M,CLOSE,0%
31620M106,FIS,FIDELITY NATL INFORMATION SV,0,-971460,0,-81.36M,CLOSE,0%
Total,,,,,3.43B,409.36M,+11.6%,100%
