CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
78463V107,GLD,SPDR GOLD TR,1169,1169,283.07K,283.07K,NEW,1.7%
14147L108,CRDF,CARDIFF ONCOLOGY INC,13287,13287,57.66K,57.66K,NEW,0.35%
45719W205,IKT,INHIBIKASE THERAPEUTICS INC,16393,16393,53.28K,53.28K,NEW,0.32%
38000Q102,GLYC,GLYCOMIMETICS INC,203578,203578,50.9K,50.9K,NEW,0.31%
76200L309,RZLT,REZOLUTE INC,1318967,0,6.46M,0,NO CHANGE,38.8%
60255C885,DFTX,MIND MEDICINE MINDMED INC,34073,0,237.15K,0,NO CHANGE,1.4%
055477103,BCAX,BICARA THERAPEUTICS INC,10941,0,190.59K,0,NO CHANGE,1.1%
52886X107,LXEO,LEXEO THERAPEUTICS INC,17851,0,117.46K,0,NO CHANGE,0.71%
501976104,KYTX,KYVERNA THERAPEUTICS INC,22981,0,85.95K,0,NO CHANGE,0.52%
20454B104,CMPX,COMPASS THERAPEUTICS INC,43465,0,63.02K,0,NO CHANGE,0.38%
21077P108,CNTX,CONTEXT THERAPEUTICS INC,18403,0,19.32K,0,NO CHANGE,0.12%
007002108,ACET,ADICET BIO INC,17488,0,16.82K,0,NO CHANGE,0.1%
084670702,BRK.B,BERKSHIRE HATHAWAY INC DEL,1133,-18,513.55K,-8.16K,-1.6%,3.1%
78462F103,SPY,SPDR S&P 500 ETF TR,2823,-44,1.65M,-25.79K,-1.5%,9.9%
00370M103,ABVX,ABIVAX SA,0,-11365,0,-130.93K,CLOSE,0%
98422E103,XERS,XERIS BIOPHARMA HOLDINGS INC,2015157,-3098191,6.83M,-10.5M,-60.6%,41.1%
Total,,,,,16.64M,-10.22M,-42.3%,100%
