CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
83056P715,SKE,SKEENA RES LTD NEW,8930424,6784027,77.87M,59.16M,+316.1%,8.1%
G7500M104,RNW,RENEW ENERGY GLOBAL PLC,2204246,2204246,15.05M,15.05M,NEW,1.6%
G8588X103,SGHC,SUPER GROUP SGHC LIMITED,3234022,1462418,20.15M,9.11M,+82.5%,2.1%
29446Y502,EQX,EQUINOX GOLD CORP,1705030,1705030,8.56M,8.56M,NEW,0.89%
91822M502,VEON,VEON LTD,2927104,138149,117.38M,5.54M,+5%,12.2%
19425C100,CNL,COLLECTIVE MINING LTD,6840752,1158952,28.46M,4.82M,+20.4%,3%
29278D105,ENIC,ENEL CHILE S.A.,2112723,270545,6.08M,779.17K,+14.7%,0.63%
53680QAA6,LAR,LITHIUM AMERICAS ARGENTINA C,14611000,1000000,11.25M,770.12K,+7.3%,1.2%
398438408,GRFS,GRIFOLS S A,78010,78010,580.39K,580.39K,NEW,0.06%
L00849106,AGRO,ADECOAGRO S A,6976857,35000,65.79M,330.05K,+0.5%,6.8%
P5626F128,IFS,INTERCORP FINL SVCS INC,974819,0,28.6M,0,NO CHANGE,3%
30034T103,EVRI,EVERI HLDGS INC,0,-16776,0,-220.44K,CLOSE,0%
450047303,IRS,IRSA INVERSIONES Y REP S A,1239902,-26446,18.51M,-394.84K,-2.1%,1.9%
226406106,CRESY,CRESUD S A C I F Y A,456776,-180848,5.77M,-2.28M,-28.4%,0.6%
893870204,TGS,TRANSPORTADORA DE GAS SUR,0,-220482,0,-4.04M,CLOSE,0%
12769G100,CZR,CAESARS ENTERTAINMENT INC NE,1414547,-173000,47.27M,-5.78M,-10.9%,4.9%
29244A102,EDN,EMPRESA DIST Y COMERCIAL NOR,564536,-245366,24.22M,-10.53M,-30.3%,2.5%
L1995B107,CAAP,CORPORACION AMER ARPTS S A,7084758,-1047036,132.2M,-19.54M,-12.9%,13.8%
284902509,EGO,ELDORADO GOLD CORP NEW,16631533,-2239685,247.31M,-33.3M,-11.9%,25.7%
984245100,YPF,YPF SOCIEDAD ANONIMA,0,-3566746,0,-75.65M,CLOSE,0%
697660207,PAM,PAMPA ENERGIA S A,442869,-876546,38.95M,-77.08M,-66.4%,4.1%
92837L109,VIST,VISTA ENERGY S.A.B. DE C.V.,1238561,-1833829,67.02M,-99.23M,-59.7%,7%
Total,,,,,961.04M,-223.36M,-20%,100%
