CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
278768AB2,ECHO,ECHOSTAR CORP,48878920,48878920,51.29M,51.29M,NEW,14.9%
278768106,ECHO,ECHOSTAR CORP,1533209,380407,35.11M,8.71M,+33%,10.2%
59151K108,MEOH,METHANEX CORP,125000,125000,6.24M,6.24M,NEW,1.8%
91822M502,VEON,VEON LTD,74670,74670,2.99M,2.99M,NEW,0.87%
G1466R173,BORR,BORR DRILLING LTD,150000,150000,585K,585K,NEW,0.17%
366505105,GTX,GARRETT MOTION INC,27337398,0,246.86M,0,NO CHANGE,72%
N97284108,NBIS,NEBIUS GROUP N.V.,0,-125367,0,-2.12M,CLOSE,0%
848577AB8,,SPIRIT AIRLS INC,0,-108462000,0,-32.7M,CLOSE,0%
25470MAB5,,DISH NETWORK CORPORATION,0,-103831000,0,-83.31M,CLOSE,0%
25470MAF6,DISHB,DISH NETWORK CORPORATION,0,-107125000,0,-92.67M,CLOSE,0%
Total,,,,,343.08M,-140.98M,-30.4%,100%
