CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
962879102,WPM,Wheaton Precious Metals Corp,21500,0,1.21M,0,NO CHANGE,3.6%
654106103,NKE,NIKE Inc,12213,0,924.16K,0,NO CHANGE,2.7%
496902404,KGC,Kinross Gold Corp,81600,0,758.16K,0,NO CHANGE,2.2%
011532108,AGI,Alamos Gold Inc-Class A,38500,0,710.6K,0,NO CHANGE,2.1%
351858105,FNV,Franco - Nevada Corp,5450,0,640.72K,0,NO CHANGE,1.9%
38059T106,GFI,Gold Fields Ltd.,43200,0,570.24K,0,NO CHANGE,1.7%
G0378L100,AU,Anglogold Ashanti,25000,0,561.51K,0,NO CHANGE,1.7%
413216300,HMY,Harmony Gold Mng - Spon ADR,65700,0,539.4K,0,NO CHANGE,1.6%
284902509,EGO,Eldorado Gold Corp,33900,0,504.42K,0,NO CHANGE,1.5%
422704106,HL,Hecla Mining Co,82300,0,404.09K,0,NO CHANGE,1.2%
349942102,FSM,Fortuna Silver Mines Inc,74600,0,320.03K,0,NO CHANGE,0.95%
29446Y502,EQX,Equinox Gold Corp,59300,0,298.8K,0,NO CHANGE,0.88%
780287108,RGLD,Royal Gold Inc,2260,0,297.98K,0,NO CHANGE,0.88%
26152H301,DRD,Drdgold Ltd - Sponsored ADR,32000,0,276.16K,0,NO CHANGE,0.82%
11777Q209,BTG,B2Gold Corp,112500,0,275.6K,0,NO CHANGE,0.81%
152006102,CGAU,Centerra Gold Inc,42900,0,244.23K,0,NO CHANGE,0.72%
82835P103,SVM,Silvercorp Metals Inc,56300,0,169.27K,0,NO CHANGE,0.5%
784730103,SSRM,Ssr Mining Inc,22400,0,155.9K,0,NO CHANGE,0.46%
32076V103,AG,First Majestic Silver Corp,22900,0,125.72K,0,NO CHANGE,0.37%
49456B101,KMI,KINDER MORGAN INC,820,0,22.47K,0,NO CHANGE,0.07%
56585A102,MPC,Marathon Petroleum Corporation,100,0,13.95K,0,NO CHANGE,0.04%
231021106,CMI,Cummins INC,40,0,13.94K,0,NO CHANGE,0.04%
969457100,WMB,Williams COS INC,250,0,13.53K,0,NO CHANGE,0.04%
16411R208,LNG,"Cheniere Energy, Inc.",60,0,12.89K,0,NO CHANGE,0.04%
91913Y100,VLO,VALERO ENERGY CORP,100,0,12.26K,0,NO CHANGE,0.04%
293792107,EPD,Enterprise Products Partners,380,0,11.92K,0,NO CHANGE,0.04%
277432100,EMN,Eastman Chemical Co.,130,0,11.87K,0,NO CHANGE,0.04%
907818108,UNP,Union Pacific Corporation,50,0,11.4K,0,NO CHANGE,0.03%
726503105,PAA,"Plains All American Pipeline, L.p.",660,0,11.27K,0,NO CHANGE,0.03%
125269100,CF,CF Industries Holdings INC,130,0,11.09K,0,NO CHANGE,0.03%
682680103,OKE,Oneok Inc.,110,0,11.04K,0,NO CHANGE,0.03%
718546104,PSX,Phillips 66,80,0,9.11K,0,NO CHANGE,0.03%
447011107,HUN,Huntsman Corp.,390,0,7.03K,0,NO CHANGE,0.02%
651639106,NEM,Newmont Mining Corp,167909,-349,6.25M,-12.99K,-0.2%,18.5%
N53745100,LYB,Lyondellbasell Industries NV,0,-150,0,-14.38K,CLOSE,0%
067901108,B,Barrick Gold Corp,365238,-2500,5.66M,-38.75K,-0.7%,16.7%
697900108,PAAS,Pan American Silver Corp,149962,-8863,3.03M,-179.21K,-5.6%,9%
008474108,AEM,Agnico Eagle Mines Ltd,16696,-2300,1.31M,-180.02K,-12.1%,3.9%
023135106,AMZN,Amazon.com Inc.,38376,-1671,8.42M,-366.6K,-4.2%,24.9%
Total,,,,,33.83M,-791.95K,-2%,100%
