CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
88160R101,TSLA,TESLA INC,15560,14475,6.28M,5.85M,+1334.1%,2.3%
697435105,PANW,PALO ALTO NETWORKS INC,27346,13668,4.98M,2.49M,+99.9%,1.8%
69608A108,PLTR,PALANTIR TECHNOLOGIES INC,17500,17500,1.32M,1.32M,NEW,0.48%
68389X105,ORCL,ORACLE CORP,5400,5400,899.86K,899.86K,NEW,0.33%
02156V109,OKLO,OKLO INC,19700,19700,418.23K,418.23K,NEW,0.15%
24703L202,DELL,DELL TECHNOLOGIES INC,2500,2500,288.1K,288.1K,NEW,0.1%
38141G104,GS,GOLDMAN SACHS GROUP INC,395,395,226.19K,226.19K,NEW,0.08%
254687106,DIS,DISNEY WALT CO,1825,1825,203.21K,203.21K,NEW,0.07%
22160K105,COST,COSTCO WHSL CORP NEW,220,220,201.58K,201.58K,NEW,0.07%
81369Y407,XLY,SELECT SECTOR SPDR TR,895,895,200.79K,200.79K,NEW,0.07%
30303M102,META,META PLATFORMS INC,31740,304,18.58M,178K,+1%,6.7%
74347R206,QLD,PROSHARES TR,133365,1505,14.44M,162.9K,+1.1%,5.2%
46090E103,QQQ,INVESCO QQQ TR,5170,250,2.64M,127.81K,+5.1%,0.95%
023135106,AMZN,AMAZON COM INC,35765,578,7.85M,126.81K,+1.6%,2.8%
Y95308105,WVE,WAVE LIFE SCIENCES LTD,10000,10000,123.7K,123.7K,NEW,0.04%
25459W847,TNA,DIREXION SHS ETF TR,95205,2125,3.99M,88.99K,+2.3%,1.4%
007903107,AMD,ADVANCED MICRO DEVICES INC,4832,189,583.66K,22.83K,+4.1%,0.21%
852234103,XYZ,BLOCK INC,3450,240,293.22K,20.4K,+7.5%,0.11%
90353T100,UBER,UBER TECHNOLOGIES INC,41575,300,2.51M,18.1K,+0.7%,0.91%
78462F103,SPY,SPDR S&P 500 ETF TR,2276,25,1.33M,14.65K,+1.1%,0.48%
92189F676,SMH,VANECK ETF TRUST,15790,0,3.82M,0,NO CHANGE,1.4%
042068205,ARM,ARM HOLDINGS PLC,9725,0,1.2M,0,NO CHANGE,0.43%
09260D107,BX,BLACKSTONE INC,6175,0,1.06M,0,NO CHANGE,0.38%
81762P102,NOW,SERVICENOW INC,700,0,742.08K,0,NO CHANGE,0.27%
25434V401,DFUS,DIMENSIONAL ETF TRUST,7420,0,473.02K,0,NO CHANGE,0.17%
29273V100,ET,ENERGY TRANSFER L P,15500,0,303.64K,0,NO CHANGE,0.11%
G1151C101,ACN,ACCENTURE PLC IRELAND,600,0,211.07K,0,NO CHANGE,0.08%
654106103,NKE,NIKE INC,7302,-9,552.54K,-681.03,-0.1%,0.2%
478160104,JNJ,JOHNSON & JOHNSON,1947,-13,281.57K,-1.88K,-0.7%,0.1%
747525103,QCOM,QUALCOMM INC,2236,-13,343.49K,-2K,-0.6%,0.12%
02079K107,GOOG,ALPHABET INC,6640,-13,1.26M,-2.48K,-0.2%,0.46%
02079K305,GOOGL,ALPHABET INC,62212,-14,11.78M,-2.65K,-0%,4.3%
247361702,DAL,DELTA AIR LINES INC DEL,4800,-45,290.4K,-2.72K,-0.9%,0.1%
46625H100,JPM,JPMORGAN CHASE & CO.,2787,-16,668.07K,-3.84K,-0.6%,0.24%
64110L106,NFLX,NETFLIX INC,1548,-6,1.38M,-5.35K,-0.4%,0.5%
464287721,IYW,ISHARES TR,11725,-50,1.87M,-7.98K,-0.4%,0.68%
31428X106,FDX,FEDEX CORP,1630,-100,458.57K,-28.13K,-5.8%,0.17%
907818108,UNP,UNION PAC CORP,5285,-150,1.21M,-34.21K,-2.8%,0.44%
25459W862,SPXL,DIREXION SHS ETF TR,33475,-500,5.65M,-84.35K,-1.5%,2%
464287556,IBB,ISHARES TR,13740,-760,1.82M,-100.48K,-5.2%,0.66%
11135F101,AVGO,BROADCOM INC,58750,-750,13.62M,-173.88K,-1.3%,4.9%
N6596X109,NXPI,NXP SEMICONDUCTORS N V,7655,-1175,1.59M,-244.22K,-13.3%,0.57%
74347R214,BIB,PROSHARES TR,8000,-6000,405.28K,-303.96K,-42.9%,0.15%
532457108,LLY,ELI LILLY & CO,2410,-500,1.86M,-386K,-17.2%,0.67%
594918104,MSFT,MICROSOFT CORP,29194,-1258,12.31M,-530.25K,-4.1%,4.4%
25459W458,SOXL,DIREXION SHS ETF TR,228445,-28275,6.24M,-772.19K,-11%,2.3%
67066G104,NVDA,NVIDIA CORPORATION,776170,-6626,104.23M,-889.81K,-0.8%,37.7%
037833100,AAPL,APPLE INC,135158,-7343,33.85M,-1.84M,-5.2%,12.2%
Total,,,,,276.83M,7.56M,+3%,100%
