CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
36262G101,GXO,GXO LOGISTICS INCORPORATED,2100000,1200000,91.35M,52.2M,+133.3%,3.4%
073685109,BECN,BEACON ROOFING SUPPLY INC,500000,297000,50.79M,30.17M,+146.3%,1.9%
26142V105,DKNG,DRAFTKINGS INC NEW,300000,300000,11.16M,11.16M,NEW,0.41%
194693107,CIGI,COLLIERS INTL GROUP INC,1301133,1,176.84M,135.92,+0%,6.5%
G2143T103,CMPR,CIMPRESS PLC,2058904,0,147.66M,0,NO CHANGE,5.4%
21874C102,CNM,CORE & MAIN INC,1500000,0,76.36M,0,NO CHANGE,2.8%
25809K105,DASH,DOORDASH INC,300000,0,50.33M,0,NO CHANGE,1.8%
398905109,GPI,GROUP 1 AUTOMOTIVE INC,29500,0,12.43M,0,NO CHANGE,0.46%
146869102,CVNA,CARVANA CO,4921000,-79000,1B,-16.07M,-1.6%,36.8%
94419L101,W,WAYFAIR INC,2180385,-456615,96.63M,-20.24M,-17.3%,3.6%
03831W108,APP,APPLOVIN CORP,3107024,-492976,1.01B,-159.64M,-13.7%,37%
Total,,,,,2.72B,-102.41M,-5%,100%
