CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
594918104,MSFT,MICROSOFT CORP,11500,11500,4.85M,4.85M,NEW,1%
722304102,PDD,PDD HOLDINGS INC,345489,26100,33.51M,2.53M,+8.2%,7.2%
30303M102,META,META PLATFORMS INC,149583,0,87.58M,0,NO CHANGE,18.8%
44332N106,HTHT,H WORLD GROUP LTD,616337,0,20.36M,0,NO CHANGE,4.4%
70432V102,PAYC,PAYCOM SOFTWARE INC,12395,0,2.54M,0,NO CHANGE,0.54%
244199105,DE,DEERE & CO,5001,0,2.12M,0,NO CHANGE,0.45%
225310101,CACC,CREDIT ACCEP CORP MICH,131588,-2600,61.78M,-1.22M,-1.9%,13.2%
98850P109,YUMC,YUM CHINA HLDGS INC,522729,-28700,25.18M,-1.38M,-5.2%,5.4%
79466L302,CRM,SALESFORCE INC,0,-7000,0,-1.92M,CLOSE,0%
M98068105,WIX,WIX COM LTD,359780,-36500,77.19M,-7.83M,-9.2%,16.5%
45841N107,IBKR,INTERACTIVE BROKERS GROUP IN,224347,-91200,40.15M,-16.32M,-28.9%,8.6%
146869102,CVNA,CARVANA CO,547514,-214217,111.34M,-43.56M,-28.1%,23.9%
Total,,,,,466.59M,-64.85M,-13.4%,100%
