CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
G0260P102,AS,AMER SPORTS INC,1500000,1500000,41.94M,41.94M,NEW,14.9%
482497104,BEKE,KE HLDGS INC,1600000,942026,29.47M,17.35M,+143.2%,10.5%
67066G104,NVDA,NVIDIA CORPORATION,455389,120389,61.15M,16.17M,+35.9%,21.7%
89677Q107,TCOM,TRIP COM GROUP LTD,628856,178856,43.18M,12.28M,+39.7%,15.3%
M2029K104,BIRK,BIRKENSTOCK HOLDING PLC,177000,177000,10.03M,10.03M,NEW,3.6%
880770102,TER,TERADYNE INC,70000,70000,8.81M,8.81M,NEW,3.1%
65340P106,NXE,NEXGEN ENERGY LTD,2566355,-21814,16.94M,-143.97K,-0.8%,6%
V5633W109,MMYT,MAKEMYTRIP LIMITED MAURITIUS,178515,-1485,20.04M,-166.74K,-0.8%,7.1%
45104G104,IBN,ICICI BANK LIMITED,1681262,-14290,50.2M,-426.7K,-0.8%,17.8%
093712107,BE,BLOOM ENERGY CORP,0,-561381,0,-5.93M,CLOSE,0%
13321L108,CCJ,CAMECO CORP,0,-640000,0,-30.57M,CLOSE,0%
722304102,PDD,PDD HOLDINGS INC,0,-247000,0,-33.3M,CLOSE,0%
Total,,,,,281.77M,36.05M,+15.4%,100%
