CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
500767306,KWEB,KRANESHARES TRUST,383600,78600,11.22M,2.3M,+25.8%,4.6%
464287184,FXI,ISHARES TR,164000,62500,4.99M,1.9M,+61.6%,2%
464286400,EWZ,ISHARES INC,153000,79600,3.44M,1.79M,+108.4%,1.4%
78462F103,SPY,SPDR S&P 500 ETF TR,2400,2400,1.41M,1.41M,NEW,0.58%
01609W102,BABA,ALIBABA GROUP HLDG LTD,20000,16000,1.7M,1.36M,+400%,0.7%
722304102,PDD,PDD HOLDINGS INC,9800,9800,950.5K,950.5K,NEW,0.39%
464287432,TLT,ISHARES TR,7500,7500,654.98K,654.98K,NEW,0.27%
056752108,BIDU,BAIDU INC,10000,7500,843.1K,632.33K,+300%,0.35%
464286822,EWW,ISHARES INC,19100,13300,894.26K,622.71K,+229.3%,0.37%
482497104,BEKE,KE HLDGS INC,32000,32000,589.44K,589.44K,NEW,0.24%
47215P106,JD,JD.COM INC,28000,16000,970.76K,554.72K,+133.3%,0.4%
92763W103,VIPS,VIPSHOP HLDGS LTD,40000,40000,538.8K,538.8K,NEW,0.22%
464287465,EFA,ISHARES TR,12300,7100,930K,536.83K,+136.5%,0.38%
78468R556,XOP,SPDR SER TR,10000,4000,1.32M,529.48K,+66.7%,0.54%
50202M102,LI,LI AUTO INC,27500,17000,659.73K,407.83K,+161.9%,0.27%
399909100,GGAL,GRUPO FINANCIERO GALICIA S.A,780400,6300,48.63M,392.62K,+0.8%,20%
226406106,CRESY,CRESUD S A C I F Y A,145300,30300,1.84M,382.69K,+26.3%,0.75%
71654V408,PBR,PETROLEO BRASILEIRO SA PETRO,80000,26900,1.03M,345.93K,+50.7%,0.42%
464287556,IBB,ISHARES TR,7000,2500,925.47K,330.52K,+55.6%,0.38%
233051879,ASHR,DBX ETF TR,12000,12000,317.64K,317.64K,NEW,0.13%
46138K103,FXE,INVESCO CURRENCYSHARES EURO,3000,3000,286.98K,286.98K,NEW,0.12%
91912E105,VALE,VALE S A,74000,32000,656.38K,283.84K,+76.2%,0.27%
090040106,BILI,BILIBILI INC,35000,15000,633.85K,271.65K,+75%,0.26%
64110W102,NTES,NETEASE INC,5500,3000,490.65K,267.63K,+120%,0.2%
464286103,EWA,ISHARES INC,10000,10000,238.6K,238.6K,NEW,0.1%
03743Q108,APA,APA CORPORATION,10000,10000,230.9K,230.9K,NEW,0.09%
450047303,IRS,IRSA INVERSIONES Y REP S A,64000,13700,955.52K,204.54K,+27.2%,0.39%
464286772,EWY,ISHARES INC,4000,4000,203.56K,203.56K,NEW,0.08%
279158109,EC,ECOPETROL S A,60000,12000,475.2K,95.04K,+25%,0.19%
155038201,CEPU,CENTRAL PUERTO S A,86000,4000,1.25M,57.96K,+4.9%,0.51%
893870204,TGS,TRANSPORTADORA DE GAS SUR,38800,1800,1.14M,52.69K,+4.9%,0.47%
674599105,OXY,OCCIDENTAL PETE CORP,15000,1000,741.15K,49.41K,+7.1%,0.3%
007903107,AMD,ADVANCED MICRO DEVICES INC,1800,300,217.42K,36.24K,+20%,0.09%
717081103,PFE,PFIZER INC,15000,1000,397.95K,26.53K,+7.1%,0.16%
00214Q302,ARKG,ARK ETF TR,15000,1000,353.18K,23.55K,+7.1%,0.14%
L00849106,AGRO,ADECOAGRO S A,105000,2000,990.15K,18.86K,+1.9%,0.41%
G1117K114,BIOX,BIOCERES CROP SOLUTIONS CORP,44000,3000,267.52K,18.24K,+7.3%,0.11%
53681K100,,LITHIUM AMERICAS ARGENTINA C,15000,4000,39.3K,10.48K,+36.4%,0.02%
097023105,BA,BOEING CO,5000,0,885K,0,NO CHANGE,0.36%
055622104,BP,BP PLC,20000,0,591.2K,0,NO CHANGE,0.24%
580135101,MCD,MCDONALDS CORP,2000,0,579.78K,0,NO CHANGE,0.24%
L1995B107,CAAP,CORPORACION AMER ARPTS S A,29000,0,541.14K,0,NO CHANGE,0.22%
012653101,ALB,ALBEMARLE CORP,3500,0,301.28K,0,NO CHANGE,0.12%
78464A870,XBI,SPDR SER TR,3000,0,270.18K,0,NO CHANGE,0.11%
088606108,BHP,BHP GROUP LTD,5000,0,244.15K,0,NO CHANGE,0.1%
254687106,DIS,DISNEY WALT CO,3500,-300,389.73K,-33.41K,-7.9%,0.16%
54150E104,LOMA,LOMA NEGRA C I A S A MTN 14,101000,-7000,1.21M,-83.58K,-6.5%,0.49%
345370860,F,FORD MTR CO,0,-15000,0,-158.4K,CLOSE,0%
N20944109,CNH,CNH INDL N V,0,-15000,0,-166.5K,CLOSE,0%
N97284108,NBIS,NEBIUS GROUP N.V.,0,-10000,0,-189.4K,CLOSE,0%
02376R102,AAL,AMERICAN AIRLS GROUP INC,0,-20000,0,-224.8K,CLOSE,0%
67066G104,NVDA,NVIDIA CORPORATION,0,-4000,0,-485.76K,CLOSE,0%
D18190898,DB,DEUTSCHE BANK A G,0,-30000,0,-519.3K,CLOSE,0%
40054A108,SUPV,GRUPO SUPERVIELLE S.A.,359300,-37700,5.43M,-569.65K,-9.5%,2.2%
464287655,IWM,ISHARES TR,8000,-2800,1.77M,-618.69K,-25.9%,0.73%
697660207,PAM,PAMPA ENERGIA S A,7900,-7100,694.73K,-624.37K,-47.3%,0.28%
172967424,C,CITIGROUP INC,0,-12000,0,-751.2K,CLOSE,0%
29244A102,EDN,EMPRESA DIST Y COMERCIAL NOR,28400,-18000,1.22M,-772.38K,-38.8%,0.5%
02079K305,GOOGL,ALPHABET INC,0,-5000,0,-829.25K,CLOSE,0%
88160R101,TSLA,TESLA INC,1700,-3000,686.53K,-1.21M,-63.8%,0.28%
037833100,AAPL,APPLE INC,0,-6700,0,-1.56M,CLOSE,0%
594918104,MSFT,MICROSOFT CORP,600,-4400,252.9K,-1.85M,-88%,0.1%
