CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
674599105,OXY,OCCIDENTAL PETE CORP DEL,95179,60000,4.7M,2.96M,+170.6%,1.2%
20825C104,COP,CONOCOPHILLIPS,41281,25281,4.09M,2.51M,+158%,1%
83444M101,SOLV,SOLVENTUM CORP,2438,1,161K,66.04,+0%,0.04%
023135106,AMZN,AMAZON COM INC,96793,0,21.23M,0,NO CHANGE,5.2%
037833100,AAPL,APPLE INC,81169,0,20.33M,0,NO CHANGE,5%
594918104,MSFT,MICROSOFT CORP,34302,0,14.46M,0,NO CHANGE,3.5%
30303M102,META,FACEBOOK INC,22500,0,13.17M,0,NO CHANGE,3.2%
084670702,BRK.B,BERKSHIRE HATHAWAY INC DEL,26500,0,12.01M,0,NO CHANGE,2.9%
02079K107,GOOG,ALPHABET INC,46055,0,8.77M,0,NO CHANGE,2.2%
87165B103,SYF,SYNCHRONY FINL,132073,0,8.59M,0,NO CHANGE,2.1%
46625H100,JPM,JPMORGAN CHASE & CO,35296,0,8.46M,0,NO CHANGE,2.1%
82509L107,SHOP,SHOPIFY INC,70000,0,7.44M,0,NO CHANGE,1.8%
30231G102,XOM,EXXON MOBIL CORP,62066,0,6.68M,0,NO CHANGE,1.6%
369604301,GE,GENERAL ELECTRIC CO,38301,0,6.39M,0,NO CHANGE,1.6%
57636Q104,MA,MASTERCARD INCORPORATED,11829,0,6.23M,0,NO CHANGE,1.5%
68389X105,ORCL,ORACLE CORP,37250,0,6.21M,0,NO CHANGE,1.5%
949746101,WFC,WELLS FARGO CO NEW,88052,0,6.18M,0,NO CHANGE,1.5%
79466L302,CRM,SALESFORCE COM INC,18009,0,6.02M,0,NO CHANGE,1.5%
931142103,WMT,WALMART INC,65550,0,5.92M,0,NO CHANGE,1.5%
02079K305,GOOGL,ALPHABET INC,31140,0,5.89M,0,NO CHANGE,1.4%
007903107,AMD,ADVANCED MICRO DEVICES INC,48318,0,5.84M,0,NO CHANGE,1.4%
92826C839,V,VISA INC,17375,0,5.49M,0,NO CHANGE,1.3%
00287Y109,ABBV,ABBVIE INC,27900,0,4.96M,0,NO CHANGE,1.2%
22160K105,COST,COSTCO WHSL CORP NEW,5016,0,4.6M,0,NO CHANGE,1.1%
38141G104,GS,GOLDMAN SACHS GROUP INC,8000,0,4.58M,0,NO CHANGE,1.1%
G491BT108,IVZ,INVESCO LTD,255393,0,4.46M,0,NO CHANGE,1.1%
172967424,C,CITIGROUP INC,61471,0,4.33M,0,NO CHANGE,1.1%
478160104,JNJ,JOHNSON & JOHNSON,28900,0,4.18M,0,NO CHANGE,1%
254687106,DIS,DISNEY WALT CO,36407,0,4.05M,0,NO CHANGE,0.99%
548661107,LOW,LOWES COS INC,15320,0,3.78M,0,NO CHANGE,0.93%
617446448,MS,MORGAN STANLEY,30000,0,3.77M,0,NO CHANGE,0.93%
724479100,PBI,PITNEY BOWES INC,511059,0,3.7M,0,NO CHANGE,0.91%
92343V104,VZ,VERIZON COMMUNICATIONS INC,92263,0,3.69M,0,NO CHANGE,0.91%
320517105,FHN,FIRST HORIZON NATL CORP,180082,0,3.63M,0,NO CHANGE,0.89%
031162100,AMGN,AMGEN INC,13609,0,3.55M,0,NO CHANGE,0.87%
345370860,F,FORD MTR CO DEL,345157,0,3.42M,0,NO CHANGE,0.84%
