CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
59124U605,MTA,METALLA RTY & STREAMING LTD,3000000,771189,7.53M,1.94M,+34.6%,7.7%
921078101,OUNZ,VANECK MERK GOLD ETF,19763,5371,500K,135.89K,+37.3%,0.51%
03062D100,USAS,AMERICAS GOLD AND SILVER COR,2751028,50000,1.05M,19.09K,+1.9%,1.1%
68634K106,ORLA,ORLA MNG LTD NEW,6200000,0,34.35M,0,NO CHANGE,35.3%
011532108,AGI,ALAMOS GOLD INC NEW,1000000,0,18.44M,0,NO CHANGE,18.9%
008474108,AEM,AGNICO EAGLE MINES LTD,165000,0,12.9M,0,NO CHANGE,13.2%
38059T106,GFI,GOLD FIELDS LTD,500000,0,6.6M,0,NO CHANGE,6.8%
G0378L100,AU,ANGLOGOLD ASHANTI PLC,275000,0,6.35M,0,NO CHANGE,6.5%
11777Q209,BTG,B2GOLD CORP,2000000,0,4.88M,0,NO CHANGE,5%
45826T509,ITRG,INTEGRA RES CORP,5524510,0,4.79M,0,NO CHANGE,4.9%
067901108,B,BARRICK GOLD CORP,0,-650000,0,-12.93M,CLOSE,0%
Total,,,,,97.39M,-10.84M,-10.3%,100%
