CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
58733R102,MELI,MERCADOLIBRE INC,411549,411549,828.97M,828.97M,NEW,2.6%
803054204,SAP,SAP SE,4143430,1130878,1.01B,274.7M,+37.5%,3.1%
78462F103,SPY,SPDR S&P 500 ETF TR,262279,255269,178.85M,174.07M,+3641.5%,0.56%
526057104,LEN,LENNAR CORP,10986212,1531169,1.13B,157.4M,+16.2%,3.5%
922908769,VTI,VANGUARD INDEX FDS,300316,300316,100.69M,100.69M,NEW,0.31%
91324P102,UNH,UNITEDHEALTH GROUP INC,5700446,285934,1.88B,94.39M,+5.3%,5.9%
464287598,IWD,ISHARES TR,419660,379823,88.27M,79.89M,+953.4%,0.27%
023135106,AMZN,AMAZON COM INC,11973905,199465,2.76B,46.04M,+1.7%,8.6%
64110L106,NFLX,NETFLIX INC,62774,56462,5.89M,5.29M,+894.5%,0.02%
922908363,VOO,VANGUARD INDEX FDS,5875,5875,3.68M,3.68M,NEW,0.01%
745867101,PHM,PULTE GROUP INC,133388,8244,15.64M,966.69K,+6.6%,0.05%
78468R663,BIL,SPDR SERIES TRUST,880977,6585,80.5M,601.74K,+0.8%,0.25%
617446448,MS,MORGAN STANLEY,79588,0,14.13M,0,NO CHANGE,0.04%
084423102,WRB,BERKLEY W R CORP,123547,0,8.66M,0,NO CHANGE,0.03%
278865100,ECL,ECOLAB INC,22471,0,5.9M,0,NO CHANGE,0.02%
571903202,MAR,MARRIOTT INTL INC NEW,18811,0,5.84M,0,NO CHANGE,0.02%
172967424,C,CITIGROUP INC,41076,0,4.79M,0,NO CHANGE,0.01%
68389X105,ORCL,ORACLE CORP,20000,0,3.9M,0,NO CHANGE,0.01%
278768106,SATS,ECHOSTAR CORP,24887,0,2.71M,0,NO CHANGE,<.01%
89417E109,TRV,TRAVELERS COMPANIES INC,6900,0,2M,0,NO CHANGE,<.01%
92826C839,V,VISA INC,3777,0,1.32M,0,NO CHANGE,<.01%
459200101,IBM,INTERNATIONAL BUSINESS MACHS,2700,0,799.77K,0,NO CHANGE,<.01%
949746101,WFC,WELLS FARGO CO NEW,96277,-41,8.97M,-3.82K,-0%,0.03%
36266G107,GEHC,GE HEALTHCARE TECHNOLOGIES I,12056,-79,988.83K,-6.48K,-0.7%,<.01%
084670702,BRK.B,BERKSHIRE HATHAWAY INC DEL,50820,-53,25.54M,-26.64K,-0.1%,0.08%
46625H100,JPM,JPMORGAN CHASE & CO.,1109,-164,357.34K,-52.84K,-12.9%,<.01%
369604301,GE,GE AEROSPACE,40898,-239,12.6M,-73.62K,-0.6%,0.04%
38141G104,GS,GOLDMAN SACHS GROUP INC,6989,-204,6.14M,-179.32K,-2.8%,0.02%
N53745100,LYB,LYONDELLBASELL INDUSTRIES N,0,-4395,0,-215.53K,CLOSE,0%
36828A101,GEV,GE VERNOVA INC,27917,-570,18.25M,-372.53K,-2%,0.06%
254687106,DIS,DISNEY WALT CO,0,-3337,0,-382.09K,CLOSE,0%
929160109,VMC,VULCAN MATLS CO,705914,-9856,201.34M,-2.81M,-1.4%,0.63%
530307107,LBRDA,LIBERTY BROADBAND CORP,273682,-63199,13.21M,-3.05M,-18.8%,0.04%
461202103,INTU,INTUIT,538877,-5091,356.96M,-3.37M,-0.9%,1.1%
69370C100,PTC,PTC INC,2469928,-27698,430.29M,-4.83M,-1.1%,1.3%
573284106,MLM,MARTIN MARIETTA MATLS INC,320754,-7893,199.72M,-4.91M,-2.4%,0.62%
235851102,DHR,DANAHER CORPORATION,6160531,-21676,1.41B,-4.96M,-0.4%,4.4%
G0403H108,AON,AON PLC,2269414,-14737,800.83M,-5.2M,-0.6%,2.5%
16119P108,CHTR,CHARTER COMMUNICATIONS INC N,166502,-37662,34.76M,-7.86M,-18.4%,0.11%
43300A203,HLT,HILTON WORLDWIDE HLDGS INC,1823181,-28884,523.71M,-8.3M,-1.6%,1.6%
530307305,LBRDK,LIBERTY BROADBAND CORP,6355692,-208410,308.89M,-10.13M,-3.2%,0.96%
980745103,WWD,WOODWARD INC,4312395,-59950,1.3B,-18.12M,-1.4%,4.1%
