CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
46267XAD0,,IQIYI INC,20279000,17279000,16.55M,14.11M,+576%,1.1%
165167735,EXE,CHESAPEAKE ENERGY CORP,95932,95932,7.78M,7.78M,NEW,0.51%
62914VAB2,,NIO INC,22500000,2500000,52.94M,5.88M,+12.5%,3.5%
722304102,PDD,PINDUODUO INC,60545,60545,3.74M,3.74M,NEW,0.25%
189464100,,CLOVIS ONCOLOGY INC,2100000,1595000,3.78M,2.87M,+315.8%,0.25%
G9001E128,LILAK,LIBERTY LATIN AMERICA LTD,1749467,299581,13.63M,2.33M,+20.7%,0.9%
86333MAA6,STRD,STRIDE INC,10000000,2000000,9.96M,1.99M,+25%,0.66%
594972408,MSTR,MICROSTRATEGY INC,16465,11950,2.71M,1.96M,+264.7%,0.18%
03676C100,ATEX,ANTERIX INC,493018,46352,20.25M,1.9M,+10.4%,1.3%
M0854Q105,ALLT,ALLOT LTD,1317225,214362,6.44M,1.05M,+19.4%,0.42%
594972AC5,,MICROSTRATEGY INC,20000000,1500000,12.51M,937.95K,+8.1%,0.82%
189464AE0,,CLOVIS ONCOLOGY INC,21000000,1000000,13.96M,664.57K,+5%,0.92%
G76279101,ROIV,ROIVANT SCIENCES LTD,129393817,0,526.63M,0,NO CHANGE,34.7%
98138HAF8,,WORKDAY INC,39000000,0,41.06M,0,NO CHANGE,2.7%
65336K103,NXST,NEXSTAR MEDIA GROUP INC,165735,0,27M,0,NO CHANGE,1.8%
64031N108,NNI,NELNET INC,214665,0,18.3M,0,NO CHANGE,1.2%
38141G104,GS,GOLDMAN SACHS GROUP INC,47949,0,14.24M,0,NO CHANGE,0.94%
143658BE1,,CARNIVAL CORP,12500000,0,14.13M,0,NO CHANGE,0.93%
084670702,BRK.B,BERKSHIRE HATHAWAY INC DEL,47946,0,13.09M,0,NO CHANGE,0.86%
V5633W109,MMYT,MAKEMYTRIP LIMITED MAURITIUS,490981,0,12.61M,0,NO CHANGE,0.83%
04016X101,ARGX,ARGENX SE,32498,0,12.31M,0,NO CHANGE,0.81%
36165LAB4,,GDS HLDGS LTD,11500000,0,11.6M,0,NO CHANGE,0.76%
747798AB2,,QUDIAN INC,11670000,0,11.55M,0,NO CHANGE,0.76%
