CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
G0R21B104,,ARCLIGHT CLEAN TRANSITION II,647787,500312,6.45M,4.98M,+339.3%,1.6%
382863108,,GORES HLDGS VIII INC,500000,500000,4.92M,4.92M,NEW,1.2%
G7417R105,,REDBALL ACQUISITION CORP,289074,264074,2.88M,2.63M,+1056.3%,0.73%
M84137104,SMWB,SIMILARWEB LTD,160000,61765,1.32M,509.56K,+62.9%,0.33%
482082104,,JUPITER ACQUISITION CORP,50000,50000,485K,485K,NEW,0.12%
M5R75Y101,,IRONSOURCE LTD,420000,160000,1M,380.95K,+61.5%,0.25%
G8253W109,,SOCIAL CAP SUVRETTA HLD CRPI,1171480,34311,11.66M,341.39K,+3%,2.9%
G8253T106,,SOCIAL CAP SUVRETTA HLDS CRP,300996,30417,2.98M,300.84K,+11.2%,0.75%
37890B118,,GLOBAL BUSINESS TRAVEL GROUP,210633,210633,221K,221K,NEW,0.06%
31810Q107,,FINTECH ACQUISITION CORP V,219063,19063,2.16M,187.79K,+9.5%,0.55%
L01800116,ALVOW,ALVOTECH,82967,82967,70K,70K,NEW,0.02%
69002R103,TEAD,OUTBRAIN INC,187716,10000,944K,50.29K,+5.6%,0.24%
39957D110,GROVW,GROVE COLLABORATIVE HOLD INC,99616,99616,42K,42K,NEW,0.01%
418100103,HCP,HASHICORP INC,250,250,7K,7K,NEW,<.01%
68829A103,,OSIRIS ACQUISITION CORP,2275000,0,22.21M,0,NO CHANGE,5.6%
51477A104,,LANDCADIA HOLDINGS IV INC,1282376,0,12.55M,0,NO CHANGE,3.2%
482506102,,KHOSLA VENTURES ACQUT CO III,1132805,0,11.02M,0,NO CHANGE,2.8%
G0698L103,,AURORA ACQUISITION CORP,1068343,0,10.46M,0,NO CHANGE,2.6%
66573W107,,NORTHERN STAR INVSTMNT CORP,924712,0,9.08M,0,NO CHANGE,2.3%
G2058L103,9B3.F,CHAVANT CAPITAL ACQUISITN CO,500000,0,4.99M,0,NO CHANGE,1.3%
G7641C106,,ROSS ACQUISITION CORP II,499992,0,4.91M,0,NO CHANGE,1.2%
87301L106,,TCW SPECIAL PURPOSE ACQU COR,471060,0,4.59M,0,NO CHANGE,1.2%
36118N102,,FUSION ACQUISITION CORP II,455205,0,4.47M,0,NO CHANGE,1.1%
