CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
44955L106,IAUX,I-80 GOLD CORP,22492477,22492477,40.57M,40.57M,NEW,3.8%
80013R206,SAND,SANDSTORM GOLD LTD,5649641,2316251,33.67M,13.8M,+69.5%,3.1%
68828E809,OGG,OSISKO DEVELOPMENT CORP,1336548,1336548,6.43M,6.43M,NEW,0.6%
697900108,PAAS,PAN AMERN SILVER CORP,2793763,283452,54.93M,5.57M,+11.3%,5.1%
858119100,STLD,STEEL DYNAMICS INC,75550,71450,5M,4.73M,+1742.7%,0.46%
46655E100,DC,DAKOTA GOLD CORP,1409056,1409056,4.72M,4.72M,NEW,0.44%
008474108,AEM,AGNICO EAGLE MINES LTD,1274470,86897,58.33M,3.98M,+7.3%,5.4%
828363101,SILV,SILVERCREST METALS INC,8103611,356237,49.53M,2.18M,+4.6%,4.6%
566324109,MMI,MARCUS & MILLICHAP INC,145000,45000,5.36M,1.66M,+45%,0.5%
296006109,ERO,ERO COPPER CORP,398003,142568,3.35M,1.2M,+55.8%,0.31%
928298108,VSH,VISHAY INTERTECHNOLOGY INC,480000,60000,8.55M,1.07M,+14.3%,0.79%
422704106,HL,HECLA MNG CO,2416736,258539,9.47M,1.01M,+12%,0.88%
806882106,RDUS,SCHNITZER STEEL INDS INC,231000,30000,7.59M,985.19K,+14.9%,0.7%
29446Y502,EQX,EQUINOX GOLD CORP,6058999,204881,26.94M,911.03K,+3.5%,2.5%
04316A108,APAM,ARTISAN PARTNERS ASSET MGMT,320000,20000,11.38M,711.38K,+6.7%,1.1%
92859G202,,VIZSLA SILVER CORP,4952039,670073,5.13M,694.02K,+15.6%,0.48%
314211103,FHI,FEDERATED HERMES INC,360000,20000,11.44M,635.78K,+5.9%,1.1%
118440106,BKE,BUCKLE INC,280000,20000,7.75M,553.79K,+7.7%,0.72%
368036109,GATO,GATOS SILVER INC,1553856,177478,4.46M,509.41K,+12.9%,0.41%
911717106,USCI,UNITED STS COMMODITY INDEX F,8000,8000,438K,438K,NEW,0.04%
03062D100,USAS,AMERICAS GOLD AND SILVER COR,3083908,576065,2.16M,402.73K,+23%,0.2%
74347G705,DIG,PROSHARES TR,12720,12720,378K,378K,NEW,0.04%
00810F106,ASLE,AERSALE CORPORATION,700000,25000,10.16M,362.75K,+3.7%,0.94%
55903Q104,MAG,MAG SILVER CORP,5105250,25053,62.19M,305.18K,+0.5%,5.8%
74347B490,UBR,PROSHARES TR,12800,12800,273K,273K,NEW,0.03%
10918L103,,BRIGHAM MINERALS INC,50043,10696,1.23M,263.54K,+27.2%,0.11%
72201R882,ZROZ,PIMCO ETF TR,2330,2330,252K,252K,NEW,0.02%
58039P107,MUX.MX,MCEWEN MNG INC,586592,586592,246K,246K,NEW,0.02%
023135106,AMZN,AMAZON COM INC,2400,2280,255K,242.25K,+1900%,0.02%
496902404,KGC,KINROSS GOLD CORP,8463759,64241,30.3M,229.98K,+0.8%,2.8%
88262P102,TPL,TEXAS PACIFIC LAND CORPORATI,1691,149,2.52M,221.69K,+9.7%,0.23%
885160101,THO,THOR INDS INC,147500,2500,11.02M,186.83K,+1.7%,1%
810186106,SMG,SCOTTS MIRACLE-GRO CO,6621,2354,523K,185.95K,+55.2%,0.05%
88160R101,TSLA,TESLA INC,750,225,505K,151.5K,+42.9%,0.05%
46428Q109,SLV,ISHARES SILVER TR,69708,6370,1.3M,118.7K,+10.1%,0.12%
67077M108,NTR,NUTRIEN LTD,27480,1478,2.19M,117.79K,+5.7%,0.2%
163851108,CC,CHEMOURS CO,20946,3578,671K,114.62K,+20.6%,0.06%
22052L104,CTVA,CORTEVA INC,25592,1922,1.39M,104.09K,+8.1%,0.13%
11777Q209,BTG,B2GOLD CORP,2083402,28269,7.06M,95.84K,+1.4%,0.66%
125269100,CF,CF INDS HLDGS INC,9426,1056,808K,90.52K,+12.6%,0.07%
349915108,,FORTUNA SILVER MINES INC,2980024,31098,8.47M,88.37K,+1.1%,0.79%
30231G102,XOM,EXXON MOBIL CORP,40190,939,3.44M,80.42K,+2.4%,0.32%
12572Q105,CME,CME GROUP INC,4892,392,1M,80.21K,+8.7%,0.09%
