CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
023135106,AMZN,AMAZON COM INC,2953877,2864695,313.73M,304.26M,+3212.2%,13%
30303M102,META,META PLATFORMS INC,1459110,1459110,235.28M,235.28M,NEW,9.7%
253393102,DKS,DICKS SPORTING GOODS INC,1872173,1423590,141.11M,107.3M,+317.4%,5.8%
68389X105,ORCL,ORACLE CORP,1318050,1318050,92.09M,92.09M,NEW,3.8%
82509L107,SHOP,SHOPIFY INC,2757609,2757609,86.15M,86.15M,NEW,3.6%
30744W107,FTCHQ,FARFETCH LTD,9733545,9733545,69.69M,69.69M,NEW,2.9%
57142B104,MQ,MARQETA INC,7130782,7130782,57.83M,57.83M,NEW,2.4%
090043100,BILL,BILL COM HLDGS INC,750737,499425,82.54M,54.91M,+198.7%,3.4%
683712103,OPEN,OPENDOOR TECHNOLOGIES INC,11057188,11057188,52.08M,52.08M,NEW,2.2%
852234103,XYZ,BLOCK INC,1484706,801060,91.25M,49.23M,+117.2%,3.8%
20717M103,CFLT,CONFLUENT INC,1877791,1877791,43.64M,43.64M,NEW,1.8%
12769G100,CZR,CAESARS ENTERTAINMENT INC NE,2245449,1091455,86M,41.8M,+94.6%,3.6%
88160R101,TSLA,TESLA INC,108899,58555,73.33M,39.43M,+116.3%,3%
81762P102,NOW,SERVICENOW INC,81781,81781,38.89M,38.89M,NEW,1.6%
00091G104,ACVA,ACV AUCTIONS INC,7936215,4706760,51.9M,30.78M,+145.7%,2.1%
448579102,H,HYATT HOTELS CORP,1276350,344588,94.33M,25.47M,+37%,3.9%
00206R102,T,AT&T INC,1022122,1022122,21.42M,21.42M,NEW,0.89%
G29018101,DLO,DLOCAL LTD,2937282,368108,77.1M,9.66M,+14.3%,3.2%
25470M109,,DISH NETWORK CORPORATION,4533878,408813,81.29M,7.33M,+9.9%,3.4%
79589L106,IOT,SAMSARA INC,1297137,634675,14.49M,7.09M,+95.8%,0.6%
552953101,MGM,MGM RESORTS INTERNATIONAL,1000051,240874,28.95M,6.97M,+31.7%,1.2%
243537107,DECK,DECKERS OUTDOOR CORP,392226,22463,100.16M,5.74M,+6.1%,4.1%
G65163100,JOBY,JOBY AVIATION INC,1000000,0,4.91M,0,NO CHANGE,0.2%
85572U102,,STARRY GROUP HOLDINGS INC,866667,0,3.57M,0,NO CHANGE,0.15%
M8744T106,TBLA,TABOOLA.COM LTD,725000,0,1.83M,0,NO CHANGE,0.08%
69120X107,OWLT,OWLET INC,500000,0,850K,0,NO CHANGE,0.04%
09077J107,,BIRD GLOBAL INC,217712,-3225,95K,-1.41K,-1.5%,<.01%
83542D102,,SONDER HOLDINGS INC,7409364,-56706,7.71M,-58.98K,-0.8%,0.32%
G19550113,,CATALYST PARTNRS ACQUISITN C,546328,-11722,5.34M,-114.53K,-2.1%,0.22%
418100103,HCP,HASHICORP INC,0,-74792,0,-4.04M,CLOSE,0%
94419L101,W,WAYFAIR INC,150312,-167365,6.55M,-7.29M,-52.7%,0.27%
77543R102,ROKU,ROKU INC,56281,-101102,4.62M,-8.3M,-64.2%,0.19%
91879Q109,MTN,VAIL RESORTS INC,275872,-61126,60.15M,-13.33M,-18.1%,2.5%
531229854,,LIBERTY MEDIA CORP DEL,543058,-384420,34.47M,-24.4M,-41.4%,1.4%
02553E106,AEO,AMERICAN EAGLE OUTFITTERS IN,3793903,-2397284,42.42M,-26.8M,-38.7%,1.8%
90138F102,TWLO,TWILIO INC,483477,-321604,40.52M,-26.95M,-39.9%,1.7%
009066101,ABNB,AIRBNB INC,559931,-402978,49.88M,-35.9M,-41.9%,2.1%
595112103,MU,MICRON TECHNOLOGY INC,0,-507808,0,-39.55M,CLOSE,0%
22788C105,CRWD,CROWDSTRIKE HLDGS INC,559146,-280075,94.25M,-47.21M,-33.4%,3.9%
N14506104,ESTC,ELASTIC N V,0,-616374,0,-54.83M,CLOSE,0%
19260Q107,COIN,COINBASE GLOBAL INC,0,-291035,0,-55.26M,CLOSE,0%
83304A106,SNAP,SNAP INC,0,-2055814,0,-73.99M,CLOSE,0%
571903202,MAR,MARRIOTT INTL INC NEW,0,-484282,0,-85.11M,CLOSE,0%
874054109,TTWO,TAKE-TWO INTERACTIVE SOFTWAR,768289,-807922,94.14M,-98.99M,-51.3%,3.9%
02079K305,GOOGL,ALPHABET INC,14827,-82111,32.31M,-178.94M,-84.7%,1.3%
Total,,,,,2.42B,605.98M,+21.6%,100%
