CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
023135106,AMZN,AMAZON COM INC,181860,173327,19.32M,18.41M,+2031.3%,15.6%
48553T106,BZ,KANZHUN LIMITED,185000,105000,4.86M,2.76M,+131.2%,3.9%
25809K105,DASH,DOORDASH INC,118500,33500,7.6M,2.15M,+39.4%,6.2%
35969L108,YMM,FULL TRUCK ALLIANCE CO LTD,421000,151000,3.81M,1.37M,+55.9%,3.1%
10576N102,BRZE,BRAZE INC,174500,36500,6.32M,1.32M,+26.4%,5.1%
82509L107,SHOP,SHOPIFY INC,35500,31150,1.11M,973.11K,+716.1%,0.9%
23804L103,DDOG,DATADOG INC,13100,8250,1.25M,785.95K,+170.1%,1%
90353T100,UBER,UBER TECHNOLOGIES INC,429000,38000,8.78M,777.45K,+9.7%,7.1%
90138F102,TWLO,TWILIO INC,74550,9250,6.25M,775.24K,+14.2%,5.1%
482497104,BEKE,KE HLDGS INC,37000,37000,664K,664K,NEW,0.54%
594918104,MSFT,MICROSOFT CORP,1300,1300,334K,334K,NEW,0.27%
722304102,PDD,PINDUODUO INC,5000,5000,309K,309K,NEW,0.25%
20717M103,CFLT,CONFLUENT INC,53200,12000,1.24M,278.8K,+29.1%,1%
01609W102,BABA,ALIBABA GROUP HLDG LTD,2300,2300,261K,261K,NEW,0.21%
79589L106,IOT,SAMSARA INC,23000,23000,257K,257K,NEW,0.21%
679295105,OKTA,OKTA INC,2500,2500,226K,226K,NEW,0.18%
98980G102,ZS,ZSCALER INC,1500,1500,224K,224K,NEW,0.18%
M5216V106,GLBE,GLOBAL E ONLINE LTD,11000,11000,222K,222K,NEW,0.18%
037833100,AAPL,APPLE INC,1500,1500,205K,205K,NEW,0.17%
22266T109,CPNG,COUPANG INC,16000,16000,204K,204K,NEW,0.17%
30260D103,FIGS,FIGS INC,20000,20000,182K,182K,NEW,0.15%
888787108,TOST,TOAST INC,14000,14000,181K,181K,NEW,0.15%
770700102,HOOD,ROBINHOOD MKTS INC,20000,20000,164K,164K,NEW,0.13%
58733R102,MELI,MERCADOLIBRE INC,2200,200,1.4M,127.36K,+10%,1.1%
02079K305,GOOGL,ALPHABET INC,10450,0,22.77M,0,NO CHANGE,18.4%
64110L106,NFLX,NETFLIX INC,31000,0,5.42M,0,NO CHANGE,4.4%
91332U101,U,UNITY SOFTWARE INC,125000,0,4.6M,0,NO CHANGE,3.7%
852234103,XYZ,BLOCK INC,55000,0,3.38M,0,NO CHANGE,2.7%
81141R100,SE,SEA LTD,40074,0,2.68M,0,NO CHANGE,2.2%
G0371B109,,ALTIMETER GROWTH CORP 2,200000,0,1.97M,0,NO CHANGE,1.6%
00183L102,,ANGI INC,361820,0,1.66M,0,NO CHANGE,1.3%
30744W107,FTCHQ,FARFETCH LTD,153706,0,1.1M,0,NO CHANGE,0.89%
771049103,RBLX,ROBLOX CORP,20000,0,657K,0,NO CHANGE,0.53%
00827B106,AFRM,AFFIRM HLDGS INC,32725,0,591K,0,NO CHANGE,0.48%
98980L101,ZM,ZOOM VIDEO COMMUNICATIONS IN,5250,0,567K,0,NO CHANGE,0.46%
22788C105,CRWD,CROWDSTRIKE HLDGS INC,2625,0,442K,0,NO CHANGE,0.36%
G4124C109,GRAB,GRAB HOLDINGS LIMITED,100000,0,253K,0,NO CHANGE,0.2%
433539103,HIPO,HIPPO HLDGS INC,250000,0,220K,0,NO CHANGE,0.18%
83304A106,SNAP,SNAP INC,127771,-7500,1.68M,-98.5K,-5.5%,1.4%
60937P106,MDB,MONGODB INC,4200,-500,1.09M,-129.76K,-10.6%,0.88%
37637K108,GTLB,GITLAB INC,36600,-5200,1.95M,-276.34K,-12.4%,1.6%
418100103,HCP,HASHICORP INC,8500,-9500,250K,-279.41K,-52.8%,0.2%
G29018101,DLO,DLOCAL LTD,261000,-12001,6.85M,-315.01K,-4.4%,5.5%
146869102,CVNA,CARVANA CO,0,-54250,0,-6.47M,CLOSE,0%
Total,,,,,123.5M,25.59M,+14.1%,100%
