CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
922908363,VOO,VANGUARD INDEX FDS,449288,380123,155.85M,131.86M,+549.6%,15%
464287655,IWM,ISHARES TR,542383,542383,91.86M,91.86M,NEW,8.8%
464287200,IVV,ISHARES TR,90953,90953,34.48M,34.48M,NEW,3.3%
74347G432,,PROSHARES TR,512215,512215,30.14M,30.14M,NEW,2.9%
74347X831,TQQQ,PROSHARES TR,1124799,1124799,27M,27M,NEW,2.6%
25460E265,SPXS,DIREXION SHS ETF TR,1190175,940839,31.73M,25.08M,+377.3%,3.1%
25460E232,TZA,DIREXION SHS ETF TR,546034,467101,25.47M,21.79M,+591.8%,2.5%
74347Y813,KOLD,PROSHARES TR II,288032,288032,11.53M,11.53M,NEW,1.1%
097023105,BA,BOEING CO,246161,75739,33.66M,10.35M,+44.4%,3.2%
91167Q100,BNO,UNITED STS BRENT OIL FD LP,342588,260540,11.22M,8.53M,+317.5%,1.1%
74347R206,QLD,PROSHARES TR,154681,154681,6.41M,6.41M,NEW,0.62%
46138G649,QQQM,INVESCO EXCH TRADED FD TR II,136809,54619,15.76M,6.29M,+66.5%,1.5%
82509L107,SHOP,SHOPIFY INC,200945,178167,6.28M,5.57M,+782.2%,0.6%
78467X109,DIA,SPDR DOW JONES INDL AVERAGE,82256,16642,25.32M,5.12M,+25.4%,2.4%
30231G102,XOM,EXXON MOBIL CORP,56831,56831,4.87M,4.87M,NEW,0.47%
46625H100,JPM,JPMORGAN CHASE & CO,65332,39644,7.36M,4.46M,+154.3%,0.71%
74347X799,URTY,PROSHARES TR,106778,106778,4.18M,4.18M,NEW,0.4%
74347R107,SSO,PROSHARES TR,81190,81190,3.65M,3.64M,NEW,0.35%
74347X864,UPRO,PROSHARES TR,103335,103335,3.6M,3.6M,NEW,0.35%
29355A107,ENPH,ENPHASE ENERGY INC,17951,17951,3.5M,3.5M,NEW,0.34%
46137V217,RFG,INVESCO EXCHANGE TRADED FD T,21064,21064,3.44M,3.44M,NEW,0.33%
90138F102,TWLO,TWILIO INC,50619,40554,4.24M,3.4M,+402.9%,0.41%
78468R804,LGLV,SPDR SER TR,25610,25610,3.35M,3.35M,NEW,0.32%
74347Y839,UVXY,PROSHARES TR II,227351,227351,3.3M,3.3M,NEW,0.32%
46137V324,RSPN,INVESCO EXCHANGE TRADED FD T,19538,19538,3.13M,3.13M,NEW,0.3%
31428X106,FDX,FEDEX CORP,13413,13413,3.04M,3.04M,NEW,0.29%
92891H101,SVIX,VS TRUST,286311,286311,2.98M,2.98M,NEW,0.29%
92189F106,GDX,VANECK ETF TRUST,98393,98393,2.69M,2.69M,NEW,0.26%
00326A104,SGOL,ABRDN GOLD ETF TRUST,150622,150622,2.61M,2.61M,NEW,0.25%
19260Q107,COIN,COINBASE GLOBAL INC,54721,54721,2.57M,2.57M,NEW,0.25%
06746P613,VXZ,BARCLAYS BANK PLC,199317,85322,5.96M,2.55M,+74.8%,0.57%
35671D857,FCX,FREEPORT-MCMORAN INC,133792,86447,3.92M,2.53M,+182.6%,0.38%
253393102,DKS,DICKS SPORTING GOODS INC,30861,30861,2.33M,2.33M,NEW,0.22%
025816109,AXP,AMERICAN EXPRESS CO,16533,16533,2.29M,2.29M,NEW,0.22%
74347G416,SDS,PROSHARES TR,44783,44783,2.25M,2.25M,NEW,0.22%
654106103,NKE,NIKE INC,21597,21597,2.21M,2.21M,NEW,0.21%
25459W458,SOXL,DIREXION SHS ETF TR,359682,161346,4.71M,2.11M,+81.3%,0.45%
17275R102,CSCO,CISCO SYS INC,49408,49408,2.11M,2.11M,NEW,0.2%
25179M103,DVN,DEVON ENERGY CORP NEW,35993,35993,1.98M,1.98M,NEW,0.19%
406216101,HAL,HALLIBURTON CO,60552,60552,1.9M,1.9M,NEW,0.18%
09075V102,BNTX,BIONTECH SE,26364,12360,3.93M,1.84M,+88.3%,0.38%
464287440,IEF,ISHARES TR,17935,17935,1.83M,1.83M,NEW,0.18%
74347G390,SRTY,PROSHARES TR,24520,24520,1.77M,1.77M,NEW,0.17%
912909108,X,UNITED STATES STL CORP NEW,96529,96529,1.73M,1.73M,NEW,0.17%
25278X109,FANG,DIAMONDBACK ENERGY INC,14235,14235,1.73M,1.73M,NEW,0.17%
98149E303,GLDM,WORLD GOLD TR,47727,47727,1.71M,1.71M,NEW,0.16%
74347R842,UWM,PROSHARES TR,53905,53905,1.67M,1.67M,NEW,0.16%
85207K107,PSLV,SPROTT PHYSICAL SILVER TR,273764,240087,1.89M,1.66M,+712.9%,0.18%
46090N103,FXA,INVESCO CURRENCYSHARES AUSTR,22913,22913,1.56M,1.56M,NEW,0.15%
00165C104,,AMC ENTMT HLDGS INC,125710,114104,1.7M,1.55M,+983.1%,0.16%
74347Y847,ZSL,PROSHARES TR II,44067,44067,1.42M,1.42M,NEW,0.14%
78464A839,MDYV,SPDR SER TR,22992,22992,1.39M,1.39M,NEW,0.13%
500767306,KWEB,KRANESHARES TR,41724,41724,1.37M,1.37M,NEW,0.13%
009066101,ABNB,AIRBNB INC,15228,15228,1.36M,1.36M,NEW,0.13%
74347B235,DOG,PROSHARES TR,35638,35638,1.29M,1.29M,NEW,0.12%
91913Y100,VLO,VALERO ENERGY CORP,11972,11972,1.27M,1.27M,NEW,0.12%
90184L102,TWTR,TWITTER INC,364748,33735,13.64M,1.26M,+10.2%,1.3%
09260D107,BX,BLACKSTONE INC,13816,13816,1.26M,1.26M,NEW,0.12%
067901108,B,BARRICK GOLD CORP,112214,69582,1.99M,1.23M,+163.2%,0.19%
565849106,MRO,MARATHON OIL CORP,70341,54459,1.58M,1.22M,+342.9%,0.15%
74347X302,EET,PROSHARES TR,21873,21873,1.22M,1.22M,NEW,0.12%
46140H403,DBO,INVESCO DB MULTI-SECTOR COMM,229398,66291,4.18M,1.21M,+40.6%,0.4%
369604301,GE,GENERAL ELECTRIC CO,18529,18529,1.18M,1.18M,NEW,0.11%
91680M107,UPST,UPSTART HLDGS INC,59053,37190,1.87M,1.18M,+170.1%,0.18%
