CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
00851L103,API,AGORA INC,1106000,773800,7.27M,5.08M,+232.9%,14.8%
98422D105,XPEV,XPENG INC,200000,75000,6.35M,2.38M,+60%,12.9%
02079K107,GOOG,ALPHABET INC,16140,15333,1.76M,1.68M,+1900%,3.6%
023135106,AMZN,AMAZON COM INC,13240,12608,1.41M,1.34M,+1994.9%,2.9%
594972408,MSTR,MICROSTRATEGY INC,4450,4450,731K,731K,NEW,1.5%
30744W107,FTCHQ,FARFETCH LTD,185863,83857,1.33M,600.52K,+82.2%,2.7%
47759T100,JKS,JINKOSOLAR HLDG CO LTD,7500,7500,519K,519K,NEW,1.1%
464287432,TLT,ISHARES TR,4150,4150,477K,477K,NEW,0.97%
302130109,EXPD,EXPEDITORS INTL WASH INC,4800,4800,468K,468K,NEW,0.95%
011532108,AGI,ALAMOS GOLD INC NEW,64000,64000,449K,449K,NEW,0.91%
243537107,DECK,DECKERS OUTDOOR CORP,1628,1628,416K,416K,NEW,0.85%
G3421J106,,FERGUSON PLC NEW,3600,3600,399K,399K,NEW,0.81%
81141R100,SE,SEA LTD,84556,5079,5.65M,339.62K,+6.4%,11.5%
29355A107,ENPH,ENPHASE ENERGY INC,1570,1570,307K,307K,NEW,0.63%
65340P106,NXE,NEXGEN ENERGY LTD,73000,73000,262K,262K,NEW,0.53%
00768Y453,MSOS,ADVISORSHARES TR,24000,24000,248K,248K,NEW,0.5%
48251W104,KKR,KKR & CO INC,4815,4815,223K,223K,NEW,0.45%
83417M104,SEDG,SOLAREDGE TECHNOLOGIES INC,750,750,205K,205K,NEW,0.42%
23703Q203,DQ,DAQO NEW ENERGY CORP,12769,2769,911K,197.55K,+27.7%,1.9%
37954Y152,HYDR,GLOBAL X FDS,15000,15000,181K,181K,NEW,0.37%
26154D100,DFH,DREAM FINDERS HOMES INC,15000,15000,160K,160K,NEW,0.33%
698884103,PAR,PAR TECHNOLOGY CORP,26125,3915,979K,146.71K,+17.6%,2%
898202106,TRUP,TRUPANION INC,15971,2073,962K,124.87K,+14.9%,2%
09075V102,BNTX,BIONTECH SE,2900,450,432K,67.03K,+18.4%,0.88%
722304102,PDD,PINDUODUO INC,37526,1126,1.73M,51.76K,+3.1%,3.5%
353469109,FC,FRANKLIN COVEY CO,37958,881,1.75M,40.69K,+2.4%,3.6%
36165L108,GDS,GDS HLDGS LTD,9600,400,320K,13.33K,+4.3%,0.65%
30303M102,META,META PLATFORMS INC,7966,0,1.28M,0,NO CHANGE,2.6%
09247X101,,BLACKROCK INC,1393,0,848K,0,NO CHANGE,1.7%
92763W103,VIPS,VIPSHOP HOLDINGS LIMITED,54819,0,542K,0,NO CHANGE,1.1%
98850P109,YUMC,YUM CHINA HLDGS INC,8400,0,407K,0,NO CHANGE,0.83%
071734107,BHC,BAUSCH HEALTH COS INC,37506,0,314K,0,NO CHANGE,0.64%
70450Y103,PYPL,PAYPAL HLDGS INC,3730,0,261K,0,NO CHANGE,0.53%
848577102,AAL,SPIRIT AIRLS INC,10948,0,261K,0,NO CHANGE,0.53%
30041R108,EVER,EVERQUOTE INC,25628,0,227K,0,NO CHANGE,0.46%
771049103,RBLX,ROBLOX CORP,6850,0,225K,0,NO CHANGE,0.46%
33766Y100,SVVC,FIRSTHAND TECHNOLOGY VALUE F,59347,0,109K,0,NO CHANGE,0.22%
65532M606,,NOMAD ROYALTY COMPANY LTD,23914,-5978,169K,-42.25K,-20%,0.34%
57064P107,MKTW,MARKETWISE INC,104476,-20534,376K,-73.9K,-16.4%,0.77%
828363101,SILV,SILVERCREST METALS INC,51078,-12770,312K,-78K,-20%,0.64%
23344D108,DADA,DADA NEXUS LTD,47100,-14300,382K,-115.98K,-23.3%,0.78%
008474108,AEM,AGNICO EAGLE MINES LTD,13200,-3300,604K,-151K,-20%,1.2%
29414B104,EPAM,EPAM SYS INC,0,-715,0,-212K,CLOSE,0%
354613101,BEN,FRANKLIN RESOURCES INC,0,-8098,0,-226K,CLOSE,0%
72352L106,PINS,PINTEREST INC,0,-9230,0,-227K,CLOSE,0%
60770K107,MRNA,MODERNA INC,0,-1397,0,-241K,CLOSE,0%
01609W102,BABA,ALIBABA GROUP HLDG LTD,0,-3200,0,-348K,CLOSE,0%
M9T951109,ZIM,ZIM INTEGRATED SHIPPING SERV,0,-5065,0,-368K,CLOSE,0%
37954Y871,URA,GLOBAL X FDS,0,-16466,0,-369K,CLOSE,0%
38071H106,GROY,GOLD ROYALTY CORP,0,-95093,0,-378K,CLOSE,0%
007903107,AMD,ADVANCED MICRO DEVICES INC,0,-3500,0,-383K,CLOSE,0%
Y1968P121,DAC,DANAOS CORPORATION,0,-4200,0,-431K,CLOSE,0%
11135F101,AVGO,BROADCOM INC,0,-700,0,-441K,CLOSE,0%
40415F101,HDB,HDFC BANK LTD,0,-7300,0,-448K,CLOSE,0%
78409V104,SPGI,S&P GLOBAL INC,0,-1100,0,-451K,CLOSE,0%
80013R206,SAND,SANDSTORM GOLD LTD,186143,-96536,1.11M,-574.62K,-34.2%,2.3%
349915108,,FORTUNA SILVER MINES INC,0,-150000,0,-576K,CLOSE,0%
29446Y502,EQX,EQUINOX GOLD CORP,0,-70000,0,-578K,CLOSE,0%
500767306,KWEB,KRANESHARES TR,0,-29300,0,-835K,CLOSE,0%
704551100,BTU,PEABODY ENGR CORP,54251,-58950,1.16M,-1.26M,-52.1%,2.4%
697900108,PAAS,PAN AMERN SILVER CORP,125000,-575000,2.46M,-11.31M,-82.1%,5%
92189F791,GDXJ,VANECK ETF TRUST,25000,-375000,800K,-12M,-93.8%,1.6%
92189F106,GDX,VANECK ETF TRUST,50000,-460000,1.37M,-12.59M,-90.2%,2.8%
Total,,,,,49.11M,-27.6M,-25.9%,100%
