CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
47233W109,JEF,JEFFERIES FINANCIAL GROUP IN,1161599,281128,32.08M,7.76M,+31.9%,11.3%
962879102,WPM,WHEATON PRECIOUS METALS CORP,939900,132480,33.87M,4.77M,+16.4%,11.9%
G27358103,DESP,DESPEGAR.COM CORP,2260210,72315,18.31M,585.76K,+3.3%,6.5%
P31076105,CPA,COPA HOLDINGS SA-CLASS A,25997,8013,1.65M,507.65K,+44.6%,0.58%
G16169107,9JG.SG,BROOKFIELD ASSET MANAGEMEN-A,1476,0,66K,0,NO CHANGE,0.02%
140501107,CSWC,CAPITAL SOUTHWEST CORP,125820,-1966,2.32M,-36.22K,-1.5%,0.82%
126402106,CSW,CSW INDUSTRIALS INC,19664,-1238,2.03M,-127.55K,-5.9%,0.71%
13321L108,CCJ,CAMECO CORP,1225871,-27469,25.71M,-576.01K,-2.2%,9.1%
112585104,,BROOKFIELD ASSET MANAGE-CL A,187860,-16995,8.35M,-755.76K,-8.3%,2.9%
G0457F107,ARCO,ARCOS DORADOS HOLDINGS INC-A,5778943,-252711,38.95M,-1.7M,-4.2%,13.7%
84790A105,SPB,SPECTRUM BRANDS HOLDINGS INC,497663,-23757,40.82M,-1.95M,-4.6%,14.4%
88642R109,TDW,TIDEWATER INC,2411323,-261752,50.85M,-5.52M,-9.8%,17.9%
67077M108,NTR,NUTRIEN LTD,357308,-204693,28.47M,-16.31M,-36.4%,10%
Total,,,,,283.47M,-13.35M,-3.7%,100%
