CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
69327R101,,PDC ENERGY INC,289800,289800,17.86M,17.86M,NEW,3.1%
771049103,RBLX,ROBLOX CORP,165939,65703,5.45M,2.16M,+65.5%,0.94%
30303M102,META,META PLATFORMS INC,11365,9603,1.83M,1.55M,+545%,0.32%
023135106,AMZN,AMAZON COM INC,5960,5600,633K,594.77K,+1555.6%,0.11%
78462F103,SPY,SPDR S&P 500 ETF TR,1844,325,696K,122.67K,+21.4%,0.12%
808524722,SCHK,SCHWAB STRATEGIC TR,60144,2474,2.19M,90.21K,+4.3%,0.38%
922908769,VTI,VANGUARD INDEX FDS,2678,240,505K,45.26K,+9.8%,0.09%
808524201,SCHX,SCHWAB STRATEGIC TR,13339,978,596K,43.7K,+7.9%,0.1%
46434V456,IQLT,ISHARES TR,7290,168,225K,5.19K,+2.4%,0.04%
922042742,VT,VANGUARD INTL EQUITY INDEX F,7767,29,663K,2.48K,+0.4%,0.11%
464287465,EFA,ISHARES TR,7707,39,482K,2.44K,+0.5%,0.08%
808524771,FNDX,SCHWAB STRATEGIC TR,7781,43,396K,2.19K,+0.6%,0.07%
464287234,EEM,ISHARES TR,5250,48,211K,1.93K,+0.9%,0.04%
464288273,SCZ,ISHARES TR,9448,11,516K,600.76,+0.1%,0.09%
697435105,PANW,PALO ALTO NETWORKS INC,6311,0,3.12M,0,NO CHANGE,0.54%
88160R101,TSLA,TESLA INC,3155,0,2.12M,0,NO CHANGE,0.37%
98138H101,WDAY,WORKDAY INC,14204,0,1.98M,0,NO CHANGE,0.34%
90353T100,UBER,UBER TECHNOLOGIES INC,82065,0,1.68M,0,NO CHANGE,0.29%
46432F339,QUAL,ISHARES TR,14539,0,1.62M,0,NO CHANGE,0.28%
526107107,LII,LENNOX INTL INC,5575,0,1.15M,0,NO CHANGE,0.2%
922908736,VUG,VANGUARD INDEX FDS,4430,0,987K,0,NO CHANGE,0.17%
78468R788,SPYD,SPDR SER TR,23031,0,919K,0,NO CHANGE,0.16%
679295105,OKTA,OKTA INC,9222,0,834K,0,NO CHANGE,0.14%
97717Y691,WCLD,WISDOMTREE TR,18729,0,525K,0,NO CHANGE,0.09%
084670702,BRK.B,BERKSHIRE HATHAWAY INC DEL,1480,0,404K,0,NO CHANGE,0.07%
278642103,EBAY,EBAY INC.,9120,0,380K,0,NO CHANGE,0.07%
922908751,VB,VANGUARD INDEX FDS,1613,0,284K,0,NO CHANGE,0.05%
22788C105,CRWD,CROWDSTRIKE HLDGS INC,1500,0,253K,0,NO CHANGE,0.04%
761152107,RMD,RESMED INC,960,0,201K,0,NO CHANGE,0.03%
92206C409,VCSH,VANGUARD SCOTTSDALE FDS,2636,0,201K,0,NO CHANGE,0.03%
816300107,SIGI,SELECTIVE INS GROUP INC,2889,-311,251K,-27.02K,-9.7%,0.04%
808524300,SCHG,SCHWAB STRATEGIC TR,5261,-873,305K,-50.61K,-14.2%,0.05%
464287507,IJH,ISHARES TR,3342,-336,756K,-76.01K,-9.1%,0.13%
67066G104,NVDA,NVIDIA CORPORATION,3236862,-600,490.68M,-90.95K,-0%,85%
464287804,IJR,ISHARES TR,4778,-1440,442K,-133.21K,-23.2%,0.08%
78468R408,SJNK,SPDR SER TR,14545,-7540,351K,-181.96K,-34.1%,0.06%
92826C839,V,VISA INC,0,-910,0,-202K,CLOSE,0%
824348106,SHW,SHERWIN WILLIAMS CO,0,-835,0,-208K,CLOSE,0%
808524797,SCHD,SCHWAB STRATEGIC TR,0,-2671,0,-211K,CLOSE,0%
883556102,TMO,THERMO FISHER SCIENTIFIC INC,0,-360,0,-213K,CLOSE,0%
907818108,UNP,UNION PAC CORP,0,-785,0,-214K,CLOSE,0%
G1151C101,ACN,ACCENTURE PLC IRELAND,0,-654,0,-221K,CLOSE,0%
88339J105,TTD,THE TRADE DESK INC,0,-3450,0,-239K,CLOSE,0%
037833100,AAPL,APPLE INC,0,-1465,0,-256K,CLOSE,0%
594918104,MSFT,MICROSOFT CORP,0,-844,0,-260K,CLOSE,0%
464288513,HYG,ISHARES TR,0,-3422,0,-282K,CLOSE,0%
464287200,IVV,ISHARES TR,2133,-864,809K,-327.7K,-28.8%,0.14%
921910725,VSGX,VANGUARD WORLD FD,0,-7490,0,-428K,CLOSE,0%
922908553,VNQ,VANGUARD INDEX FDS,0,-4083,0,-442K,CLOSE,0%
922020805,VTIP,VANGUARD MALVERN FDS,0,-15504,0,-794K,CLOSE,0%
921910733,ESGV,VANGUARD WORLD FD,0,-12905,0,-1.05M,CLOSE,0%
46432F842,IEFA,ISHARES TR,91872,-39191,5.41M,-2.31M,-29.9%,0.94%
464287689,IWV,ISHARES TR,0,-11163,0,-2.93M,CLOSE,0%
01609W102,BABA,ALIBABA GROUP HLDG LTD,260118,-31941,29.57M,-3.63M,-10.9%,5.1%
Total,,,,,577.49M,7.7M,+0.8%,100%
