CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
92189F106,GDX,VANECK ETF TRUST,4600000,4600000,125.95M,125.95M,NEW,7.9%
G3421J106,,FERGUSON PLC NEW,720000,720000,79.71M,79.71M,NEW,5%
92189F791,GDXJ,VANECK ETF TRUST,2325000,850000,74.4M,27.2M,+57.6%,4.6%
83304A106,SNAP,SNAP INC,1910000,1910000,25.08M,25.08M,NEW,1.6%
26884L109,EQT,EQT CORP,1845000,355000,63.47M,12.21M,+23.8%,4%
69327R101,,PDC ENERGY INC,170000,170000,10.47M,10.47M,NEW,0.65%
683712103,OPEN,OPENDOOR TECHNOLOGIES INC,9610000,1780000,45.26M,8.38M,+22.7%,2.8%
76954A103,RIVN,RIVIAN AUTOMOTIVE INC,240000,240000,6.18M,6.18M,NEW,0.39%
19260Q107,COIN,COINBASE GLOBAL INC,530000,87000,24.92M,4.09M,+19.6%,1.6%
912909108,X,UNITED STATES STL CORP NEW,2818000,208000,50.47M,3.73M,+8%,3.2%
G9460G101,VAL,VALARIS LIMITED,29000,29000,1.23M,1.23M,NEW,0.08%
72765Q882,PLG,PLATINUM GROUP METALS LTD,900000,900000,1.19M,1.19M,NEW,0.07%
35909D109,FYBR,FRONTIER COMMUNICATIONS PARE,4106000,0,96.66M,0,NO CHANGE,6%
697900108,PAAS,PAN AMERN SILVER CORP,3888000,0,76.48M,0,NO CHANGE,4.8%
934550203,WMG,WARNER MUSIC GROUP CORP,3134779,0,76.36M,0,NO CHANGE,4.8%
96209A104,,WEWORK INC,14560000,0,73.09M,0,NO CHANGE,4.6%
16119P108,CHTR,CHARTER COMMUNICATIONS INC N,148571,0,69.61M,0,NO CHANGE,4.3%
L7579L106,PRM.MX,PERIMETER SOLUTIONS SA,6000000,0,65.04M,0,NO CHANGE,4.1%
530307305,LBRDK,LIBERTY BROADBAND CORP,470000,0,54.35M,0,NO CHANGE,3.4%
17888H103,CIVI,CIVITAS RESOURCES INC,993000,0,51.92M,0,NO CHANGE,3.2%
650111107,NYT,NEW YORK TIMES CO,1783000,0,49.75M,0,NO CHANGE,3.1%
03674X106,AR,ANTERO RESOURCES CORP,875000,0,26.82M,0,NO CHANGE,1.7%
13321L108,CCJ,CAMECO CORP,945000,0,19.86M,0,NO CHANGE,1.2%
00534A102,IVVD,ADAGIO THERAPEUTICS INC,3735000,0,12.25M,0,NO CHANGE,0.77%
37714P202,,GLASS HOUSES ACQUISITION COR,1000000,0,9.8M,0,NO CHANGE,0.61%
185899101,CLF,CLEVELAND-CLIFFS INC NEW,485000,0,7.45M,0,NO CHANGE,0.47%
G1261Q123,BLUVF,BLUERIVER ACQUISITION CORP,600000,0,5.91M,0,NO CHANGE,0.37%
33836P105,,5 01 ACQUISITION CORP,500000,0,4.95M,0,NO CHANGE,0.31%
G71716123,,POPULATION HEALTH INVS CO IN,500000,0,4.95M,0,NO CHANGE,0.31%
23255M105,CYCN,CYCLERION THERAPEUTICS INC,7157601,0,3.93M,0,NO CHANGE,0.25%
22978P106,CUE,CUE BIOPHARMA INC,1483619,0,3.69M,0,NO CHANGE,0.23%
28249U105,,EIGER BIOPHARMACEUTICALS INC,255000,0,1.61M,0,NO CHANGE,0.1%
65344D109,NEXI,NEXIMMUNE INC,925000,0,1.49M,0,NO CHANGE,0.09%
496902404,KGC,KINROSS GOLD CORP,180000,0,644K,0,NO CHANGE,0.04%
450913108,IAG,IAMGOLD CORP,350000,0,564K,0,NO CHANGE,0.04%
75973T101,,RENALYTIX PLC,175214,0,429K,0,NO CHANGE,0.03%
051774115,AUROW,AURORA INNOVATION INC,437500,0,175K,0,NO CHANGE,0.01%
082490111,BHLWQ,BENSON HILL INC,250000,0,118K,0,NO CHANGE,<.01%
433539111,,HIPPO HLDGS INC,350000,0,67K,0,NO CHANGE,<.01%
53073L112,,LIBERTY MEDIA ACQUISITION CO,100000,0,50K,0,NO CHANGE,<.01%
09077J115,,BIRD GLOBAL INC,120000,0,7K,0,NO CHANGE,<.01%
13057Q305,CRC,CALIFORNIA RES CORP,460859,-79141,17.74M,-3.05M,-14.7%,1.1%
860897107,SFIX,STITCH FIX INC,3432056,-850000,16.95M,-4.2M,-19.9%,1.1%
G68707101,PAGS,PAGSEGURO DIGITAL LTD,780000,-745000,7.99M,-7.63M,-48.9%,0.5%
G85158106,STNE,STONECO LTD,0,-745000,0,-8.72M,CLOSE,0%
H8817H100,RIG,TRANSOCEAN LTD,10714545,-2700000,35.68M,-8.99M,-20.1%,2.2%
62955J103,NOV,NOV INC,2600000,-625000,43.97M,-10.57M,-19.4%,2.7%
165167735,EXE,CHESAPEAKE ENERGY CORP,2518000,-520000,204.21M,-42.17M,-17.1%,12.8%
16411R208,LNG,CHENIERE ENERGY INC,362000,-371000,48.16M,-49.35M,-50.6%,3%
69047Q102,OVV,OVINTIV INC,0,-935000,0,-50.55M,CLOSE,0%
Total,,,,,1.6B,120.18M,+6.2%,100%
