CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
48251W104,KKR,KKR & CO INC,26456563,3851214,1.22B,178.27M,+17%,19.5%
89055F103,BLD,TOPBUILD CORP,1204908,990537,201.41M,165.58M,+462.1%,3.2%
337738108,FISV,FISERV INC,14647776,1612575,1.3B,143.47M,+12.4%,20.8%
650111107,NYT,NEW YORK TIMES CO,3095000,3095000,86.35M,86.35M,NEW,1.4%
45765U103,NSIT,INSIGHT ENTERPRISES INC,4099226,556083,353.68M,47.98M,+15.7%,5.6%
77311W101,RKT,ROCKET COS INC,2000000,2000000,14.72M,14.72M,NEW,0.23%
91336L107,,UNIVAR SOLUTIONS INC,340000,340000,8.46M,8.46M,NEW,0.13%
12504L109,CBRE,CBRE GROUP INC,9234964,2355,679.79M,173.35K,+0%,10.8%
02217A102,AMPS,ALTUS POWER INC,4000020,20,25.24M,126.2,+0%,0.4%
G7997R103,STX,SEAGATE TECHNOLOGY HLDNGS PL,13437070,0,959.94M,0,NO CHANGE,15.3%
896522109,TRN,TRINITY INDS INC,90847,0,2.2M,0,NO CHANGE,0.04%
02217A110,,ALTUS POWER INC,18417,0,24K,0,NO CHANGE,<.01%
071734107,BHC,BAUSCH HEALTH COS INC,14341265,-89636,119.89M,-749.36K,-0.6%,1.9%
78442P106,SLM,SLM CORP,10886031,-3015000,173.52M,-48.06M,-21.7%,2.8%
172967424,C,CITIGROUP INC,10992637,-2853470,505.55M,-131.23M,-20.6%,8.1%
501889208,LKQ,LKQ CORP,12552751,-4997660,616.22M,-245.34M,-28.5%,9.8%
Total,,,,,6.27B,219.63M,+3%,100%
