CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
023135106,AMZN,Amazon.com Inc,32000,30400,3.4M,3.23M,+1900%,0.79%
159179100,,ChannelAdvisor Corp,250000,100000,3.65M,1.46M,+66.7%,0.85%
04206A101,ARLO,Arlo Technologies Inc,927000,220756,5.8M,1.38M,+31.3%,1.3%
83417M104,SEDG,SolarEdge Technologies Inc,4400,4400,1.2M,1.2M,NEW,0.28%
03213A104,AMPL,Amplitude Inc,75000,75000,1.07M,1.07M,NEW,0.25%
86800U104,SUPER,Super Micro Computer Inc,425100,26100,17.12M,1.05M,+6.5%,4%
925815102,VICR,Vicor Corp,140000,18000,7.66M,984.21K,+14.8%,1.8%
19239V302,CCOI,Cogent Communications Holdings Inc,110000,14700,6.68M,893.09K,+15.4%,1.6%
34631B101,,ForgeRock Inc,80000,41000,1.71M,876.38K,+105.1%,0.4%
M84116108,SILC,Silicom Ltd,125000,25000,4.21M,841.2K,+25%,0.98%
05367P100,,Avid Technology Inc,300000,30000,7.77M,777K,+11.1%,1.8%
05988J103,BAND,Bandwidth Inc,139500,32000,2.62M,602.15K,+29.8%,0.61%
22207T101,BASE,Couchbase Inc,100000,35000,1.64M,573.3K,+53.8%,0.38%
98980L101,ZM,Zoom Video Communications Inc,17750,5250,1.92M,566.7K,+42%,0.45%
45817G201,IDN,Intellicheck Inc,636150,263450,1.27M,526.78K,+70.7%,0.3%
25400W102,APPS,Digital Turbine Inc,200000,30000,3.49M,524.1K,+17.6%,0.81%
15101Q108,,Celestica Inc,350000,50000,3.4M,486K,+16.7%,0.79%
922280102,VRNS,Varonis Systems Inc,475500,16500,13.95M,483.93K,+3.6%,3.2%
358054104,FRSH,Freshworks Inc,61000,36000,802K,473.31K,+144%,0.19%
00386B109,,Absolute Software Corp,300000,50000,2.59M,431K,+20%,0.6%
G25457105,CRDO,Credo Technology Group Holding Ltd,120000,31862,1.4M,370.66K,+36.2%,0.32%
747906501,,Quantum Corp,746850,221850,1.07M,316.95K,+42.3%,0.25%
