CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
900435207,,TURQUOISE HILL RES LTD,1237862,1237862,33.15M,33.15M,NEW,6.8%
G9618E107,WTM,WHITE MTNS INS GROUP LTD,31496,21496,39.25M,26.79M,+215%,8%
705573103,PEGA,PEGASYSTEMS INC,277821,277821,13.29M,13.29M,NEW,2.7%
68629Y103,ONL,ORION GROUP HLDGS INC,3344464,948333,36.66M,10.39M,+39.6%,7.5%
901384107,TSVT,2SEVENTY BIO INC,1511300,614328,19.95M,8.11M,+68.5%,4.1%
85256A109,STGW,STAGWELL INC,6397662,644452,34.74M,3.5M,+11.2%,7.1%
384637104,GHC,GRAHAM HLDGS CO,205737,4779,116.62M,2.71M,+2.4%,23.9%
717098206,,PFSWEB INC,2633189,215751,30.97M,2.54M,+8.9%,6.3%
14888D208,,CATALYST BIOSCIENCES INC,1006300,1006300,1.79M,1.79M,NEW,0.37%
G8807B106,TBPH,THERAVANCE BIOPHARMA INC,7269584,0,65.86M,0,NO CHANGE,13.5%
52634L108,LNSR,LENSAR INC,676109,0,4.4M,0,NO CHANGE,0.9%
69331C108,PCG,PG&E CORP,352084,0,3.51M,0,NO CHANGE,0.72%
786449207,,SAFEGUARD SCIENTIFICS INC,463384,0,1.73M,0,NO CHANGE,0.35%
98979V102,ZVOI,ZOVIO INC,0,-122429,0,-100.4K,CLOSE,0%
74640Y106,PRPL,PURPLE INNOVATION INC,0,-324159,0,-1.9M,CLOSE,0%
871332102,SLVM,SYLVAMO CORP,1213315,-100830,39.65M,-3.3M,-7.7%,8.1%
844895102,SWX,SOUTHWEST GAS HLDGS INC,0,-140000,0,-10.96M,CLOSE,0%
86800U104,SUPER,SUPER MICRO COMPUTER INC,914711,-369473,36.91M,-14.91M,-28.8%,7.6%
G5005R107,JRVR,JAMES RIV GROUP LTD,417453,-733000,10.34M,-18.16M,-63.7%,2.1%
00737L103,CVSA,ADTALEM GLOBAL ED INC,0,-1042749,0,-30.98M,CLOSE,0%
44157R109,,HOUGHTON MIFFLIN HARCOURT CO,0,-1764964,0,-37.08M,CLOSE,0%
Total,,,,,488.82M,-15.12M,-2.8%,100%
