CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
023135106,AMZN,AMAZON COM INC,116564,110555,12.38M,11.74M,+1839.8%,10.7%
573874104,MRVL,MARVELL TECHNOLOGY INC,189933,-7541,8.27M,-328.27K,-3.8%,7.2%
67066G104,NVDA,NVIDIA CORPORATION,90315,-2347,13.69M,-355.79K,-2.5%,11.9%
79466L302,CRM,SALESFORCE INC,68971,-2199,11.38M,-362.92K,-3.1%,9.9%
37611X100,DNA.MX,GINKGO BIOWORKS HOLDINGS INC,1054343,-153649,2.51M,-365.64K,-12.7%,2.2%
02079K305,GOOGL,ALPHABET INC,7222,-174,15.74M,-379.2K,-2.4%,13.7%
037833100,AAPL,APPLE INC,118542,-2792,16.21M,-381.72K,-2.3%,14.1%
594918104,MSFT,MICROSOFT CORP,61452,-1500,15.78M,-385.25K,-2.4%,13.7%
81762P102,NOW,SERVICENOW INC,31013,-837,14.75M,-398K,-2.6%,12.8%
771049103,RBLX,ROBLOX CORP,138161,-14478,4.54M,-475.75K,-9.5%,3.9%
Total,,,,,115.25M,8.31M,+5%,100%
