CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
023135106,AMZN,AMAZON COM INC,121357,114724,12.89M,12.18M,+1729.6%,7.6%
562662106,,MANDIANT INC,114114,114114,2.49M,2.49M,NEW,1.5%
02128L106,ALTG,ALTA EQUIPMENT GROUP INC,50538,39160,453K,351.01K,+344.2%,0.27%
532457108,LLY,LILLY ELI &CO,922,922,299K,299K,NEW,0.18%
747525103,QCOM,QUALCOMM INC,6328,2108,808K,269.16K,+50%,0.48%
252131107,DXCM,DEXCOM INC,4078,3177,303K,236.05K,+352.6%,0.18%
33738R845,FTXN,FIRST TR EXCHANGE-TRADED FD,9739,9739,228K,228K,NEW,0.13%
8676EP108,STKL,SUNOPTA INC,25750,25750,200K,200K,NEW,0.12%
34959E109,FTNT,FORTINET INC,3705,2964,209K,167.2K,+400%,0.12%
04965B100,ATOM,ATOMERA INC,101950,16112,956K,151.08K,+18.8%,0.56%
037833100,AAPL,APPLE INC,128139,1081,17.52M,147.79K,+0.9%,10.3%
22160K105,COST,COSTCO WHSL CORP NEW,965,300,462K,143.63K,+45.1%,0.27%
852312305,STAA,STAAR SURGICAL CO,7487,1718,531K,121.85K,+29.8%,0.31%
293792107,EPD,ENTERPRISE PRODS PARTNERS L,37360,4130,910K,100.6K,+12.4%,0.54%
62459M107,MOVE,MOVANO INC,41698,41698,99K,99K,NEW,0.06%
007903107,AMD,ADVANCED MICRO DEVICES INC,9589,1263,733K,96.55K,+15.2%,0.43%
67066G104,NVDA,NVIDIA CORPORATION,10765,529,1.63M,80.15K,+5.2%,0.96%
87241J104,,TFF PHARMACEUTICALS INC,11082,11082,62K,62K,NEW,0.04%
Y0436Q109,,ATLAS CORP,125525,4190,1.34M,44.86K,+3.5%,0.79%
04316A108,APAM,ARTISAN PARTNERS ASSET MGMT,7266,1252,258K,44.46K,+20.8%,0.15%
P73684113,OSW,ONESPAWORLD HOLDINGS LIMITED,49290,5771,353K,41.33K,+13.3%,0.21%
219350105,GLW,CORNING INC,9996,1200,314K,37.7K,+13.6%,0.18%
