CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
92511U102,VRRM,NAME,2309339,1021588,36.28M,16.05M,+79.3%,9.3%
25278X109,FANG,NAME,113781,113781,13.79M,13.79M,NEW,3.5%
00091G104,ACVA,NAME,1770411,1770411,11.58M,11.58M,NEW,3%
57667L107,MTCH,NAME,150000,150000,10.45M,10.45M,NEW,2.7%
46266C105,IQV,NAME,159629,43379,34.64M,9.41M,+37.3%,8.9%
71375U101,PRFT,NAME,453686,93807,41.6M,8.6M,+26.1%,10.7%
N20944109,CNH,NAME,620621,620621,7.19M,7.19M,NEW,1.8%
606710200,MITK,NAME,3184660,569818,29.43M,5.27M,+21.8%,7.6%
92552R406,PRSU,NAME,999317,184777,27.59M,5.1M,+22.7%,7.1%
84790A105,SPB,NAME,400593,49440,32.86M,4.06M,+14.1%,8.4%
136385101,CNQ,NAME,400000,67478,21.47M,3.62M,+20.3%,5.5%
353469109,FC,NAME,253273,53071,11.7M,2.45M,+26.5%,3%
78467J100,SSNC,NAME,479846,30681,27.86M,1.78M,+6.8%,7.2%
683344105,ONTO,NAME,234435,13298,16.35M,927.37K,+6%,4.2%
65249B109,NWSA,NAME,1869251,-18930,29.12M,-294.93K,-1%,7.5%
G8060N102,ST,NAME,323545,-78953,13.37M,-3.26M,-19.6%,3.4%
M53213100,ICL,ICL GROUP LTD,0,-473244,0,-5.71M,CLOSE,0%
03073E105,COR,NAME,139286,-56918,19.71M,-8.05M,-29%,5.1%
M5R75Y101,,IRONSOURCE LTD,0,-1797330,0,-8.63M,CLOSE,0%
595017104,MCHP,MICROCHIP TECHNOLOGY INC.,0,-117876,0,-8.86M,CLOSE,0%
98986T108,,ZYNGA INC,0,-1073999,0,-9.92M,CLOSE,0%
070830104,BBWI,BATH & BODY WORKS INC,0,-278631,0,-13.32M,CLOSE,0%
45780R101,IBP,NAME,50000,-221893,4.16M,-18.45M,-81.6%,1.1%
02079K305,GOOGL,ALPHABET INC,0,-13768,0,-38.29M,CLOSE,0%
Total,,,,,389.13M,-14.52M,-3.1%,100%
