CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
925815102,VICR,Vicor Corp,44250,34750,2.42M,1.9M,+365.8%,3.8%
097023105,BA,Boeing,7500,7500,1.02M,1.02M,NEW,1.6%
02079K305,GOOGL,Alphabet Inc,1850,275,4.03M,599.2K,+17.5%,6.3%
651639106,NEM,Newmont Corp,38000,9500,2.27M,567K,+33.3%,3.5%
747525103,QCOM,Qualcomm Inc,18500,2500,2.36M,319.32K,+15.6%,3.7%
126650100,CVS,CVS Health Corp.,55500,2400,5.14M,222.4K,+4.5%,8%
260557103,DOW,Dow Inc,29000,500,1.5M,25.81K,+1.8%,2.3%
172967424,C,Citigroup Inc.,55500,500,2.55M,22.99K,+0.9%,4%
92840M102,VST,Vistra Corp,264000,0,6.03M,0,NO CHANGE,9.4%
42809H107,HES,Hess Corp,38250,0,4.05M,0,NO CHANGE,6.3%
502431109,LHX,L3harris Technologies,11875,0,2.87M,0,NO CHANGE,4.5%
92532F100,VRTX,Vertex Pharmaceuticals Inc,10000,0,2.82M,0,NO CHANGE,4.4%
037833100,AAPL,Apple,19750,0,2.7M,0,NO CHANGE,4.2%
460146103,IP,Intl Paper Co,59500,0,2.49M,0,NO CHANGE,3.9%
594918104,MSFT,Microsoft Corp,9500,0,2.44M,0,NO CHANGE,3.8%
G16962105,,Bunge Limited,26000,0,2.36M,0,NO CHANGE,3.7%
20030N101,CMCSA,Comcast Corp,56500,0,2.22M,0,NO CHANGE,3.5%
084670702,BRK.B,Berkshire Hathaway Inc. Class B,7050,0,1.93M,0,NO CHANGE,3%
G5960L103,MDT,Medtronic PLC,19000,0,1.72M,0,NO CHANGE,2.7%
30231G102,XOM,Exxon Mobil Corp,5750,0,492K,0,NO CHANGE,0.77%
931142103,WMT,Wal-Mart,2000,0,243K,0,NO CHANGE,0.38%
46625H100,JPM,JPMorgan Chase,0,-1500,0,-204K,CLOSE,0%
91324P102,UNH,UnitedHealth Group,0,-500,0,-255K,CLOSE,0%
00287Y109,ABBV,Abbvie Inc,22750,-2800,3.48M,-428.92K,-11%,5.5%
125523100,CI,Cigna Corp,9250,-3000,2.44M,-790.7K,-24.5%,3.8%
61945C103,MOS,Mosaic,91500,-19200,4.32M,-906.7K,-17.3%,6.8%
92189F106,GDX,Vaneck Vectors Trust Gold Miners ETF,0,-28500,0,-1.09M,CLOSE,0%
Total,,,,,63.9M,1.01M,+1.4%,100%
