CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
512807108,LRCX.MX,Lam Research Corp,93172,93172,39.7M,39.7M,NEW,24.3%
50202M102,LI,Li Auto Inc,834150,834150,31.96M,31.96M,NEW,19.6%
98422D105,XPEV,Xpeng Inc,699800,699800,22.21M,22.21M,NEW,13.6%
482497104,BEKE,Ke Holdings Inc,1391146,663946,24.97M,11.92M,+91.3%,15.3%
N07059210,ASML,ASML Holding NV,18900,18900,8.99M,8.99M,NEW,5.5%
48553T106,BZ,Kanzhun Ltd,233945,233945,6.15M,6.15M,NEW,3.8%
038222105,AMAT,Applied Materials Inc,48020,48020,4.37M,4.37M,NEW,2.7%
78397Q109,SES,SES AI Corp,500000,500000,1.97M,1.97M,NEW,1.2%
92561V109,RBOT,Vicarious Surgical Inc,1304600,0,3.84M,0,NO CHANGE,2.4%
83193E102,EM,Smart Share Global Ltd,1583200,0,1.76M,0,NO CHANGE,1.1%
00851L103,API,Agora Inc,1142412,-156548,7.51M,-1.03M,-12.1%,4.6%
23344D108,DADA,Dada Nexus Ltd,1196619,-205968,9.71M,-1.67M,-14.7%,5.9%
G4R87P114,,IVANHOE CAPITAL ACQUISITION CORP,0,-617600,0,-6.14M,CLOSE,0%
90114C107,TUYA,TUYA INC,0,-1138444,0,-7.12M,CLOSE,0%
47215P106,JD,JD.COM INC,0,-146000,0,-10.23M,CLOSE,0%
36165L108,GDS,GDS HOLDINGS LTD,0,-573400,0,-27.04M,CLOSE,0%
316827104,,51JOB INC,0,-673899,0,-32.97M,CLOSE,0%
Total,,,,,163.12M,41.06M,+26.9%,100%
