CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
267475101,DY,DYCOM INDS INC,2282037,364050,212.32M,33.87M,+19%,15.6%
95082P105,WCC,WESCO INTL INC,2243736,253200,240.3M,27.12M,+12.7%,17.6%
49456B101,KMI,KINDER MORGAN INC DEL,1000000,850000,16.76M,14.25M,+566.7%,1.2%
056752108,BIDU,BAIDU INC,90000,90000,13.39M,13.39M,NEW,0.98%
26922A842,JETS,ETF SER SOLUTIONS,800000,800000,13.2M,13.2M,NEW,0.97%
922475108,VEEV,VEEVA SYS INC,57500,57500,11.39M,11.39M,NEW,0.84%
29273V100,ET,ENERGY TRANSFER L P,1300000,1000000,12.97M,9.98M,+333.3%,0.95%
81762P102,NOW,SERVICENOW INC,20000,20000,9.51M,9.51M,NEW,0.7%
848637104,,SPLUNK INC,90000,90000,7.96M,7.96M,NEW,0.58%
464287556,IBB,ISHARES TR,67500,60000,7.94M,7.06M,+800%,0.58%
64110L106,NFLX,NETFLIX INC,40000,40000,7M,7M,NEW,0.51%
268150109,DT,DYNATRACE INC,156070,156070,6.16M,6.16M,NEW,0.45%
707569109,PENN,PENN NATL GAMING INC,200000,200000,6.08M,6.08M,NEW,0.45%
N14506104,ESTC,ELASTIC N V,82545,82545,5.59M,5.59M,NEW,0.41%
294600101,,EQUITRANS MIDSTREAM CORP,1150000,800000,7.31M,5.09M,+228.6%,0.54%
969457100,WMB,WILLIAMS COS INC,300000,150000,9.36M,4.68M,+100%,0.69%
78464A870,XBI,SPDR SER TR,60000,60000,4.46M,4.46M,NEW,0.33%
247361702,DAL,DELTA AIR LINES INC DEL,150000,150000,4.35M,4.35M,NEW,0.32%
844741108,LUV,SOUTHWEST AIRLS CO,120000,120000,4.33M,4.33M,NEW,0.32%
023135106,AMZN,AMAZON COM INC,40000,40000,4.25M,4.25M,NEW,0.31%
12047B105,BMBL,BUMBLE INC,148500,148500,4.18M,4.18M,NEW,0.31%
127686100,,CAESARS ENTERTAINMENT INC NE,100000,100000,3.83M,3.83M,NEW,0.28%
02376R102,AAL,AMERICAN AIRLS GROUP INC,300000,300000,3.8M,3.8M,NEW,0.28%
98980L101,ZM,ZOOM VIDEO COMMUNICATIONS IN,30000,30000,3.24M,3.24M,NEW,0.24%
30303M102,META,META PLATFORMS INC,20000,20000,3.23M,3.23M,NEW,0.24%
25278X109,FANG,DIAMONDBACK ENERGY INC,50000,20000,6.06M,2.42M,+66.7%,0.44%
