CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
48251W104,KKR,KKR & CO INC,575000,325000,26.62M,15.04M,+130%,17.9%
03769M106,APO,APOLLO GLOBAL MGMT INC,1350000,201000,65.45M,9.74M,+17.5%,44.1%
62482R107,COOP,MR COOPER GROUP INC,1050000,50000,38.58M,1.84M,+5%,26%
23131L107,,CURO GROUP HOLDINGS CORP,3242000,242000,17.93M,1.34M,+8.1%,12.1%
Total,,,,,148.57M,27.96M,+16.4%,100%
