CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
82509L107,SHOP,SHOPIFY INC,1242200,1137368,38.81M,35.53M,+1084.9%,9.7%
23804L103,DDOG,DATADOG,447832,155150,42.65M,14.78M,+53%,10.7%
833445109,SNOW,SNOWFLAKE INC,269821,60800,37.52M,8.45M,+29.1%,9.4%
852234103,XYZ,BLOCK INC,589353,106486,36.22M,6.54M,+22.1%,9.1%
81141R100,SE,SEA LTD,608445,35450,40.68M,2.37M,+6.2%,10.2%
358054104,FRSH,FRESHWORKS INC,6063870,0,79.74M,0,NO CHANGE,20%
90138F102,TWLO,TWILIO INC,387907,0,32.51M,0,NO CHANGE,8.2%
G8T10C122,,TIO TECH A,2000000,0,19.48M,0,NO CHANGE,4.9%
22788C105,CRWD,CROWDSTRIKE,111500,0,18.79M,0,NO CHANGE,4.7%
G06242104,TEAM.MX,ATLASSIAN CORP PLC,92336,0,17.3M,0,NO CHANGE,4.3%
94419L101,W,WAYFAIR INC,363120,0,15.82M,0,NO CHANGE,4%
25809K105,DASH,DOORDASH,181250,0,11.63M,0,NO CHANGE,2.9%
146869102,CVNA,CARVANA CO,334355,0,7.55M,0,NO CHANGE,1.9%
98980L101,ZM,ZOOM VIDEO COMMUNICATIONS,0,-211719,0,-24.82M,CLOSE,0%
19260Q107,COIN,COINBASE GLOBAL INC,0,-197707,0,-37.54M,CLOSE,0%
Total,,,,,398.71M,5.32M,+0.8%,100%
