CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
013872106,AA,Alcoa Corp,1521269,1521269,44.89M,44.89M,NEW,14.3%
13321L108,CCJ,Cameco Corp,349288,349288,25.93M,25.93M,NEW,8.3%
26614N102,DD,Dupont De Nemours Inc,704489,365619,48.32M,25.08M,+107.9%,15.4%
008474108,AEM,Agnico Eagle Mines Ltd,166471,166471,19.8M,19.8M,NEW,6.3%
05722G100,BKR,Baker Hughes Co,400000,400000,15.34M,15.34M,NEW,4.9%
30231G102,XOM,Exxon Mobil Corp,139393,139393,15.03M,15.03M,NEW,4.8%
26884L109,EQT,EQT Corp,432576,151007,25.23M,8.81M,+53.6%,8%
65340P106,NXE,Nexgen Energy Ltd,937511,937511,6.51M,6.51M,NEW,2.1%
G25508105,CRH,CRH PLC,382447,61605,35.11M,5.66M,+19.2%,11.2%
878742204,TECK,Teck Resources Ltd,322530,79302,13.02M,3.2M,+32.6%,4.2%
35671D857,FCX,Freeport-McMoRan Inc,1147407,52927,49.74M,2.29M,+4.8%,15.9%
858119100,STLD,Steel Dynamics Inc,115000,-7288,14.72M,-932.94K,-6%,4.7%
704551100,BTU,Peabody Energy Corp,0,-678704,0,-9.2M,CLOSE,0%
824348106,SHW,Sherwin-Williams Co,0,-30402,0,-10.62M,CLOSE,0%
960413102,WLK,Westlake Corp,0,-117231,0,-11.73M,CLOSE,0%
166764100,CVX,Chevron Corp,0,-95994,0,-16.06M,CLOSE,0%
912909108,X,United States Steel Corp,0,-411259,0,-17.38M,CLOSE,0%
Total,,,,,313.63M,106.61M,+53.5%,100%
