CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
172573107,CRCL,Circle Internet Group Inc,2924403,2924403,530.17M,530.17M,NEW,3.9%
007903107,AMD,Advanced Micro Devices Inc,2708105,1285634,384.28M,182.43M,+90.4%,2.8%
040919102,ARKB,ARK 21Shares Bitcoin ETF,6622008,3752535,237M,134.3M,+130.8%,1.7%
874039100,TSM,Taiwan Semiconductor Manufactu,698930,472882,158.3M,107.1M,+209.2%,1.2%
67066G104,NVDA,NVIDIA Corp,1013054,659207,160.05M,104.15M,+186.3%,1.2%
009066101,ABNB,Airbnb Inc,792529,721021,104.88M,95.42M,+1008.3%,0.77%
05605H100,BWXT,BWX Technologies Inc,641049,519285,92.35M,74.81M,+426.5%,0.68%
40131M109,GH,Guardant Health Inc,2823497,1414381,146.93M,73.6M,+100.4%,1.1%
82509L107,SHOP,Shopify Inc,5049508,605283,582.46M,69.82M,+13.6%,4.3%
773121108,RKLB,Rocket Lab Corp,2470466,1237240,88.37M,44.26M,+100.3%,0.65%
25809K105,DASH,DoorDash Inc,178522,178522,44.01M,44.01M,NEW,0.32%
83406F102,SOFI,SoFi Technologies Inc,4424155,2399746,80.56M,43.7M,+118.5%,0.59%
37637K108,GTLB,Gitlab Inc,3292685,866353,148.53M,39.08M,+35.7%,1.1%
50077B207,KTOS,Kratos Defense & Security Solu,4507692,818104,209.38M,38M,+22.2%,1.5%
452327109,ILMN,Illumina Inc,1168078,272759,111.45M,26.02M,+30.5%,0.82%
03945R102,ACHR,Archer Aviation Inc,29585504,2270471,321M,24.63M,+8.3%,2.4%
023135106,AMZN,Amazon.com Inc,1140494,86978,250.21M,19.08M,+8.3%,1.8%
G32089107,ETOR,Etoro Group Ltd,248032,248032,16.52M,16.52M,NEW,0.12%
056752108,BIDU,Baidu Inc,294447,166088,25.25M,14.24M,+129.4%,0.19%
46269C102,IRDM,Iridium Communications Inc,5333528,441851,160.91M,13.33M,+9%,1.2%
88025U109,TXG,10X Genomics Inc,13892103,1046390,160.87M,12.12M,+8.1%,1.2%
502431109,LHX,L3Harris Technologies Inc,150329,35628,37.71M,8.94M,+31.1%,0.28%
008073108,AVAV,AeroVironment Inc,310760,29437,88.55M,8.39M,+10.5%,0.65%
07373V105,BEAM,Beam Therapeutics Inc,8847841,367752,150.5M,6.26M,+4.3%,1.1%
90184D100,TWST,Twist Bioscience Corp,6400441,158846,235.47M,5.84M,+2.5%,1.7%
46125A100,LUNR,Intuitive Machines Inc,1158775,416337,12.6M,4.53M,+56.1%,0.09%
149123101,CAT,Caterpillar Inc,27876,7019,10.82M,2.72M,+33.7%,0.08%
M82363124,SATX,SatixFy Communications Ltd,816219,816219,2.39M,2.39M,NEW,0.02%
65345M108,NXDR,Nextdoor Holdings Inc,7866867,1407853,13.06M,2.34M,+21.8%,0.1%
87151X101,SYM,Symbotic Inc,445498,52205,17.31M,2.03M,+13.3%,0.13%
