CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
01609W102,BABA,ALIBABA GROUP HLDG LTD,28000,28000,2.24M,2.24M,NEW,18.8%
15677J108,DAY,CERIDIAN HCM HLDG INC,30900,30900,1.73M,1.73M,NEW,14.5%
452327109,ILMN,ILLUMINA INC,7000,7000,1.34M,1.34M,NEW,11.2%
37954Y871,URA,GLOBAL X FDS,30000,30000,595K,595K,NEW,5%
60937P106,MDB,MONGODB INC,8500,-6500,1.69M,-1.29M,-43.3%,14.2%
47215P106,JD,JD.COM INC,0,-27000,0,-1.73M,CLOSE,0%
30212P303,EXPE,EXPEDIA GROUP INC,0,-20000,0,-1.9M,CLOSE,0%
880770102,TER,TERADYNE INC,20000,-29000,1.5M,-2.18M,-59.2%,12.6%
007903107,AMD,ADVANCED MICRO DEVICES INC,31002,-58998,1.96M,-3.74M,-65.6%,16.5%
98138H101,WDAY,WORKDAY INC,0,-30000,0,-4.19M,CLOSE,0%
67066G104,NVDA,NVIDIA CORPORATION,0,-31000,0,-4.7M,CLOSE,0%
34959E109,FTNT,FORTINET INC,0,-88000,0,-4.98M,CLOSE,0%
090043100,BILL,BILL COM HLDGS INC,6500,-38500,860K,-5.09M,-85.6%,7.2%
Total,,,,,11.91M,-23.9M,-63.6%,100%
