CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
92840M102,VST,VISTRA CORP,320981,146600,6.74M,3.08M,+84.1%,3%
Y27183600,GSL,GLOBAL SHIP LEASE INC NEW,1198194,116561,18.91M,1.84M,+10.8%,8.5%
52110H100,GORV,LAZYDAYS HLDGS INC,490365,66410,6.62M,896.54K,+15.7%,3%
038169207,APLD,APPLIED BLOCKCHAIN INC,1984421,404166,3.37M,687.18K,+25.6%,1.5%
703343103,PATK,PATRICK INDS INC,34726,15202,1.52M,666.29K,+77.9%,0.68%
156492100,CNTY,CENTURY CASINOS INC,92743,92743,608K,608K,NEW,0.27%
011532108,AGI,ALAMOS GOLD INC NEW,185300,54300,1.37M,402.34K,+41.5%,0.61%
886885102,TLYS,TILLYS INC,309307,13096,2.14M,90.61K,+4.4%,0.96%
05614L209,BW,BABCOCK & WILCOX ENTERPRISES,388573,10700,2.48M,68.26K,+2.8%,1.1%
31423J110,,FAZE HOLDINGS INC,44813,44813,25K,25K,NEW,0.01%
G53521111,,LAKESHORE ACQUISITION I CORP,80310,23067,11K,3.16K,+40.3%,<.01%
92189F106,GDX,VANECK ETF TRUST,600528,0,14.48M,0,NO CHANGE,6.5%
25179M103,DVN,DEVON ENERGY CORP NEW,131617,0,7.91M,0,NO CHANGE,3.5%
49435R102,KRP,KIMBELL RTY PARTNERS LP,379673,0,6.45M,0,NO CHANGE,2.9%
03674X106,AR,ANTERO RESOURCES CORP,195031,0,5.95M,0,NO CHANGE,2.7%
L72967109,OEC,ORION ENGINEERED CARBONS S A,419364,0,5.6M,0,NO CHANGE,2.5%
82706C108,SIMO,SILICON MOTION TECHNOLOGY CO,60073,0,3.92M,0,NO CHANGE,1.8%
45782N108,INSE,INSPIRED ENTMT INC,434357,0,3.83M,0,NO CHANGE,1.7%
096308101,,BLUEGREEN VACATIONS HLDG COR,194376,0,3.21M,0,NO CHANGE,1.4%
19533H108,CLBR,COLOMBIER ACQUISITION CORP,249023,0,2.43M,0,NO CHANGE,1.1%
81221H204,,SEAPORT GLOBAL ACQUISITION I,225800,0,2.27M,0,NO CHANGE,1%
G3168A128,,CRYPTO 1 ACQUISITION CORP,205000,0,2.06M,0,NO CHANGE,0.92%
77867R209,,ROTH CH ACQUISITION V CO,200100,0,2.01M,0,NO CHANGE,0.9%
G5853A107,DRAY,MACONDRAY CAP ACQUISITN CORP,193002,0,1.93M,0,NO CHANGE,0.86%
29273V100,ET,ENERGY TRANSFER L P,170779,0,1.88M,0,NO CHANGE,0.84%
008474108,AEM,AGNICO EAGLE MINES LTD,41949,0,1.77M,0,NO CHANGE,0.79%
85208P303,URNM,SPROTT FDS TR,27115,0,1.76M,0,NO CHANGE,0.79%
02157M207,AEAEU,ALTENERGY ACQUISITION CORP,168938,0,1.71M,0,NO CHANGE,0.76%
42227K104,,HEALTHCARE SERVICES ACQU COR,169356,0,1.68M,0,NO CHANGE,0.75%
51509P103,LSEA,LANDSEA HOMES CORP,308407,0,1.47M,0,NO CHANGE,0.66%
26924G102,SILJ,ETF MANAGERS TR,149443,0,1.36M,0,NO CHANGE,0.61%
78463V107,GLD,SPDR GOLD TR,8048,0,1.25M,0,NO CHANGE,0.56%
G5853A123,,MACONDRAY CAP ACQUISITN CORP,105278,0,1.05M,0,NO CHANGE,0.47%
59001A102,MTH,MERITAGE HOMES CORP,9000,0,632K,0,NO CHANGE,0.28%
781386305,RDNW,RUMBLEON INC,27942,0,473K,0,NO CHANGE,0.21%
G2058L129,,CHAVANT CAPITAL ACQUISITN CO,40125,0,419K,0,NO CHANGE,0.19%
84921J207,,SPORTSMAP TECH ACQUISITIN CO,25000,0,253K,0,NO CHANGE,0.11%
82575P107,SBSW,SIBANYE STILLWATER LTD,17150,0,160K,0,NO CHANGE,0.07%
77867P203,,ROTH CH ACQUISITION IV CO,11941,0,121K,0,NO CHANGE,0.05%
G0112R124,,AFRICAN GOLD ACQUISITION COR,1425039,0,57K,0,NO CHANGE,0.03%
05602L112,,B RILEY PRIN 250 MERGER CORP,395717,0,44K,0,NO CHANGE,0.02%
74760R113,,QUALTEK SERVICES INC,49163,0,13K,0,NO CHANGE,<.01%
19533H116,,COLOMBIER ACQUISITION CORP,83007,0,9K,0,NO CHANGE,<.01%
17253J114,CIFRW,CIPHER MINING INC,21310,0,4K,0,NO CHANGE,<.01%
G5853A115,,MACONDRAY CAP ACQUISITN CORP,64334,0,4K,0,NO CHANGE,<.01%
G4373K117,,HEALTHCARE AI ACQUISITION CO,69051,0,2K,0,NO CHANGE,<.01%
936273119,,WARRIOR TECHNOLOGIES ACQUI C,0,-150000,0,-8K,CLOSE,0%
05601V111,,B RILEY PRINCIPAL 150 MERGER,0,-44813,0,-17K,CLOSE,0%
