CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
881624209,TEVA,TEVA PHARMACEUTICAL INDS LTD,11522187,11522187,92.98M,92.98M,NEW,8.6%
413216300,HMY,HARMONY GOLD MINING CO LTD,26664903,1500000,64.8M,3.65M,+6%,6%
66987E206,NG,NOVAGOLD RES INC,14776778,565205,69.3M,2.65M,+4%,6.4%
G48833118,WFRD,WEATHERFORD INTL PLC,5342279,0,172.5M,0,NO CHANGE,15.9%
75281A109,RRC,RANGE RES CORP,6190163,0,156.36M,0,NO CHANGE,14.4%
G9460G101,VAL,VALARIS LIMITED,2021533,0,98.93M,0,NO CHANGE,9.1%
806857108,SLB,SCHLUMBERGER LTD,2611638,0,94.22M,0,NO CHANGE,8.7%
91822M106,,VEON LTD,120785818,0,38.65M,0,NO CHANGE,3.6%
500767306,KWEB,KRANESHARES TR,924315,0,22.77M,0,NO CHANGE,2.1%
92556H206,PSKY,PARAMOUNT GLOBAL,686000,0,13.18M,0,NO CHANGE,1.2%
368036109,GATO,GATOS SILVER INC,2872657,0,7.7M,0,NO CHANGE,0.71%
25058X105,,DESKTOP METAL INC,1228177,0,3.18M,0,NO CHANGE,0.29%
83066P200,,SKILLSOFT CORP,1155361,0,2.11M,0,NO CHANGE,0.19%
31189Y103,,FATHOM DIGITAL MFG CORP,1000000,0,2.03M,0,NO CHANGE,0.19%
92189F791,GDXJ,VANECK ETF TRUST,2432213,-144000,71.65M,-4.24M,-5.6%,6.6%
53115L104,LBRT,LIBERTY OILFIELD SVCS INC,0,-3489393,0,-44.52M,CLOSE,0%
13321L108,CCJ,CAMECO CORP,6616904,-2563453,175.41M,-67.96M,-27.9%,16.2%
Total,,,,,1.09B,-17.44M,-1.7%,100%
