CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
02079K305,GOOGL,ALPHABET INC,29991,28527,2.87M,2.73M,+1948.6%,4.9%
697435105,PANW,PALO ALTO NETWORKS INC,7100,4300,1.16M,704.3K,+153.6%,2%
79466L302,CRM,SALESFORCE INC,7621,2574,1.1M,370.24K,+51%,1.9%
88160R101,TSLA,TESLA INC,1950,1250,517.24K,331.56K,+178.6%,0.88%
573874104,MRVL,MARVELL TECHNOLOGY INC,17000,7000,729.47K,300.37K,+70%,1.2%
007903107,AMD,ADVANCED MICRO DEVICES INC,25600,4700,1.62M,297.79K,+22.5%,2.7%
595112103,MU,MICRON TECHNOLOGY INC,43783,4321,2.19M,216.48K,+10.9%,3.7%
254687106,DIS,DISNEY WALT CO,12481,2002,1.18M,188.85K,+19.1%,2%
060505104,BAC,BK OF AMERICA CORP,21100,6100,637.22K,184.22K,+40.7%,1.1%
46625H100,JPM,JPMORGAN CHASE & CO,5000,1500,522.5K,156.75K,+42.9%,0.89%
00724F101,ADBE,ADOBE SYSTEMS INCORPORATED,6709,562,1.85M,154.66K,+9.1%,3.1%
75886F107,REGN,REGENERON PHARMACEUTICALS,1100,200,757.76K,137.77K,+22.2%,1.3%
23804L103,DDOG,DATADOG INC,7400,1400,656.97K,124.29K,+23.3%,1.1%
30303M102,META,META PLATFORMS INC,5443,900,738.51K,122.11K,+19.8%,1.3%
037833100,AAPL,APPLE INC,18318,801,2.53M,110.7K,+4.6%,4.3%
69608A108,PLTR,PALANTIR TECHNOLOGIES INC,40000,11000,325.2K,89.43K,+37.9%,0.55%
61174X109,MNST,MONSTER BEVERAGE CORP NEW,8700,1000,756.55K,86.96K,+13%,1.3%
30231G102,XOM,EXXON MOBIL CORP,1650,900,144.06K,78.58K,+120%,0.24%
75513E101,RTX,RAYTHEON TECHNOLOGIES CORP,8400,600,687.62K,49.12K,+7.7%,1.2%
835699307,SONY,SONY GROUP CORPORATION,12700,700,813.43K,44.84K,+5.8%,1.4%
38141G104,GS,GOLDMAN SACHS GROUP INC,370,145,108.43K,42.49K,+64.4%,0.18%
76680R206,RNG,RINGCENTRAL INC,10700,1000,427.57K,39.96K,+10.3%,0.72%
931142103,WMT,WALMART INC,900,300,116.73K,38.91K,+50%,0.2%
002824100,ABT,ABBOTT LABS,1100,300,106.44K,29.03K,+37.5%,0.18%
874054109,TTWO,TAKE-TWO INTERACTIVE SOFTWAR,15250,0,1.66M,0,NO CHANGE,2.8%
60937P106,MDB,MONGODB INC,3700,0,734.67K,0,NO CHANGE,1.2%
58933Y105,MRK,MERCK & CO INC,8300,0,714.8K,0,NO CHANGE,1.2%
438516106,HON,HONEYWELL INTL INC,4000,0,667.88K,0,NO CHANGE,1.1%
70450Y103,PYPL,PAYPAL HLDGS INC,6195,0,533.2K,0,NO CHANGE,0.9%
57667L107,MTCH,MATCH GROUP INC NEW,11100,0,530.02K,0,NO CHANGE,0.9%
64110L106,NFLX,NETFLIX INC,1860,0,437.92K,0,NO CHANGE,0.74%
852312305,STAA,STAAR SURGICAL CO,6000,0,423.3K,0,NO CHANGE,0.72%
