CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
722304102,PDD,PINDUODUO INC,84926,47400,5.32M,2.97M,+126.3%,11.7%
23344D108,DADA,DADA NEXUS LTD,467800,420700,2.21M,1.99M,+893.2%,4.9%
81141R100,SE,SEA LTD,114174,29618,6.4M,1.66M,+35%,14.1%
02079K305,GOOGL,ALPHABET INC,16140,16140,1.54M,1.54M,NEW,3.4%
45258D105,IMCR,IMMUNOCORE HLDGS PLC,20000,20000,939K,939K,NEW,2.1%
98379L100,XPEL,XPEL INC,8100,8100,522K,522K,NEW,1.1%
828363101,SILV,SILVERCREST METALS INC,111078,60000,614K,331.66K,+117.5%,1.4%
00187Y100,APG,API GROUP CORP,23500,23500,312K,312K,NEW,0.69%
464286285,EMHY,ISHARES INC,9178,9178,298K,298K,NEW,0.66%
594972408,MSTR,MICROSTRATEGY INC,5500,1050,1.17M,222.79K,+23.6%,2.6%
72352L106,PINS,PINTEREST INC,9230,9230,215K,215K,NEW,0.47%
011532108,AGI,ALAMOS GOLD INC NEW,91500,27500,678K,203.77K,+43%,1.5%
008474108,AEM,AGNICO EAGLE MINES LTD,17200,4000,726K,168.84K,+30.3%,1.6%
00768Y453,MSOS,ADVISORSHARES TR,36000,12000,321K,107K,+50%,0.71%
302130109,EXPD,EXPEDITORS INTL WASH INC,5800,1000,512K,88.28K,+20.8%,1.1%
30744W107,FTCHQ,FARFETCH LTD,196194,10331,1.46M,76.98K,+5.6%,3.2%
698884103,PAR,PAR TECHNOLOGY CORP,26872,747,794K,22.07K,+2.9%,1.7%
57064P107,MKTW,MARKETWISE INC,110851,6375,253K,14.55K,+6.1%,0.56%
898202106,TRUP,TRUPANION INC,16179,208,962K,12.37K,+1.3%,2.1%
353469109,FC,FRANKLIN COVEY CO,38178,220,1.73M,9.99K,+0.6%,3.8%
00851L103,API,AGORA INC,1106000,0,4.01M,0,NO CHANGE,8.8%
98422D105,XPEV,XPENG INC,200000,0,2.39M,0,NO CHANGE,5.3%
697900108,PAAS,PAN AMERN SILVER CORP,125000,0,1.99M,0,NO CHANGE,4.4%
704551100,BTU,PEABODY ENERGY CORP,54251,0,1.35M,0,NO CHANGE,3%
92189F106,GDX,VANECK ETF TRUST,50000,0,1.21M,0,NO CHANGE,2.7%
30303M102,META,META PLATFORMS INC,7966,0,1.08M,0,NO CHANGE,2.4%
09247X101,,BLACKROCK INC,1393,0,767K,0,NO CHANGE,1.7%
92189F791,GDXJ,VANECK ETF TRUST,25000,0,737K,0,NO CHANGE,1.6%
92763W103,VIPS,VIPSHOP HOLDINGS LIMITED,54819,0,461K,0,NO CHANGE,1%
98850P109,YUMC,YUM CHINA HLDGS INC,8400,0,398K,0,NO CHANGE,0.88%
G3421J106,,FERGUSON PLC NEW,3600,0,371K,0,NO CHANGE,0.82%
70450Y103,PYPL,PAYPAL HLDGS INC,3730,0,321K,0,NO CHANGE,0.71%
071734107,BHC,BAUSCH HEALTH COS INC,37506,0,258K,0,NO CHANGE,0.57%
771049103,RBLX,ROBLOX CORP,6850,0,246K,0,NO CHANGE,0.54%
48251W104,KKR,KKR & CO INC,4815,0,207K,0,NO CHANGE,0.46%
848577102,AAL,SPIRIT AIRLS INC,10948,0,206K,0,NO CHANGE,0.45%
80013R206,SAND,SANDSTORM GOLD LTD,175079,-11064,905K,-57.19K,-5.9%,2%
33766Y100,SVVC,FIRSTHAND TECHNOLOGY VALUE F,0,-59347,0,-109K,CLOSE,0%
26154D100,DFH,DREAM FINDERS HOMES INC,0,-15000,0,-160K,CLOSE,0%
65532M606,,NOMAD ROYALTY COMPANY LTD,0,-23914,0,-169K,CLOSE,0%
37954Y152,HYDR,GLOBAL X FDS,0,-15000,0,-181K,CLOSE,0%
83417M104,SEDG,SOLAREDGE TECHNOLOGIES INC,0,-750,0,-205K,CLOSE,0%
30041R108,EVER,EVERQUOTE INC,0,-25628,0,-227K,CLOSE,0%
023135106,AMZN,AMAZON COM INC,11500,-1740,1.53M,-231.5K,-13.1%,3.4%
65340P106,NXE,NEXGEN ENERGY LTD,0,-73000,0,-262K,CLOSE,0%
29355A107,ENPH,ENPHASE ENERGY INC,0,-1570,0,-307K,CLOSE,0%
36165L108,GDS,GDS HLDGS LTD,0,-9600,0,-320K,CLOSE,0%
243537107,DECK,DECKERS OUTDOOR CORP,0,-1628,0,-416K,CLOSE,0%
09075V102,BNTX,BIONTECH SE,0,-2900,0,-432K,CLOSE,0%
464287432,TLT,ISHARES TR,0,-4150,0,-477K,CLOSE,0%
47759T100,JKS,JINKOSOLAR HLDG CO LTD,0,-7500,0,-519K,CLOSE,0%
23703Q203,DQ,DAQO NEW ENERGY CORP,0,-12769,0,-911K,CLOSE,0%
02079K107,GOOG,ALPHABET INC,0,-16140,0,-1.76M,CLOSE,0%
Total,,,,,45.41M,4.96M,+10.1%,100%
