CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
92189F106,GDX,VANECK ETF TRUST,475000,475000,11.46M,11.46M,NEW,5.2%
067901108,B,BARRICK GOLD CORP,1308586,658586,20.28M,10.21M,+101.3%,9.1%
92556V106,VTRS,VIATRIS INC,2599928,1164928,22.15M,9.93M,+81.2%,10%
G65431127,NE,NOBLE CORP NEW,193500,193500,5.72M,5.72M,NEW,2.6%
500767306,KWEB,KRANESHARES TR,210000,210000,5.17M,5.17M,NEW,2.3%
013872106,AA,ALCOA CORP,110000,110000,3.7M,3.7M,NEW,1.7%
37733W204,GSK,GSK PLC,105396,105396,3.1M,3.1M,NEW,1.4%
035128206,,ANGLOGOLD ASHANTI LIMITED,210000,210000,2.9M,2.9M,NEW,1.3%
98980L101,ZM,ZOOM VIDEO COMMUNICATIONS IN,70335,37835,5.18M,2.78M,+116.4%,2.3%
640491106,NEOG,NEOGEN CORP,182500,182500,2.55M,2.55M,NEW,1.1%
011532108,AGI,ALAMOS GOLD INC NEW,560000,310000,4.15M,2.3M,+124%,1.9%
30744W107,FTCHQ,FARFETCH LTD,230000,230000,1.71M,1.71M,NEW,0.77%
38059T106,GFI,GOLD FIELDS LTD,305000,200000,2.47M,1.62M,+190.5%,1.1%
375558103,GILD,GILEAD SCIENCES INC,25000,25000,1.54M,1.54M,NEW,0.69%
G85158106,STNE,STONECO LTD,275000,130000,2.62M,1.24M,+89.7%,1.2%
16934W106,CMRX,CHIMERIX INC,2115936,636753,4.08M,1.23M,+43%,1.8%
37247D106,GNW,GENWORTH FINL INC,413015,328015,1.45M,1.15M,+385.9%,0.65%
881624209,TEVA,TEVA PHARMACEUTICAL INDS LTD,134000,134000,1.08M,1.08M,NEW,0.49%
98462Y100,,YAMANA GOLD INC,1900000,232000,8.61M,1.05M,+13.9%,3.9%
03823U102,AAOI,APPLIED OPTOELECTRONICS INC,370000,370000,1.01M,1.01M,NEW,0.45%
88642R109,TDW,TIDEWATER INC NEW,306878,39716,6.66M,861.8K,+14.9%,3%
422704106,HL,HECLA MNG CO,200000,175000,788K,689.5K,+700%,0.35%
03743Q108,APA,APA CORPORATION,20000,20000,684K,684K,NEW,0.31%
01609W102,BABA,ALIBABA GROUP HLDG LTD,78000,7500,6.24M,599.9K,+10.6%,2.8%
29664W105,ESPR,ESPERION THERAPEUTICS INC NE,260000,87500,1.74M,586.25K,+50.7%,0.78%
52603B107,TREE,LENDINGTREE INC NEW,18000,18000,429K,429K,NEW,0.19%
36315X101,LKFT,GALAPAGOS NV,10000,10000,426K,426K,NEW,0.19%
410345102,HBI,HANESBRANDS INC,40000,40000,278K,278K,NEW,0.13%
62955J103,NOV,NOV INC,260000,15000,4.21M,242.71K,+6.1%,1.9%
G9087Q102,TROX,TRONOX HOLDINGS PLC,19200,19200,235K,235K,NEW,0.11%
00768Y453,MSOS,ADVISORSHARES TR,110000,25000,980K,222.73K,+29.4%,0.44%
82575P107,SBSW,SIBANYE STILLWATER LTD,124358,19358,1.16M,180.41K,+18.4%,0.52%
589492107,MREO,MEREO BIOPHARMA GROUP PLC,186656,186656,161K,161K,NEW,0.07%
68062P106,OLMA,OLEMA PHARMACEUTICALS INC,185271,55271,511K,152.44K,+42.5%,0.23%
25271C201,DO,DIAMOND OFFSHORE DRILLING IN,246167,21167,1.63M,140.33K,+9.4%,0.73%
22978P106,CUE,CUE BIOPHARMA INC,458851,15000,1.02M,33.44K,+3.4%,0.46%
85207H104,PHYS,SPROTT PHYSICAL GOLD TR,1196000,0,15.31M,0,NO CHANGE,6.9%
78463V107,GLD,SPDR GOLD TR,82000,0,12.68M,0,NO CHANGE,5.7%
N97284108,NBIS,YANDEX N V,105000,0,1.56M,0,NO CHANGE,0.7%
85207K107,PSLV,SPROTT PHYSICAL SILVER TR,230000,0,1.52M,0,NO CHANGE,0.68%
N71542109,PRQR,PROQR THRAPEUTICS N V,931400,0,693K,0,NO CHANGE,0.31%
11777Q209,BTG,B2GOLD CORP,117365,0,378K,0,NO CHANGE,0.17%
91822M106,,VEON LTD,200000,0,64K,0,NO CHANGE,0.03%
084310101,,BERKELEY LTS INC,141080,-3920,403K,-11.2K,-2.7%,0.18%
14713L102,,CASA SYS INC,0,-15000,0,-59K,CLOSE,0%
68622P109,ORIC,ORIC PHARMACEUTICALS INC,341182,-23559,1.09M,-75.4K,-6.5%,0.49%
644535106,NGD,NEW GOLD INC CDA,138837,-86163,122K,-75.71K,-38.3%,0.05%
39986L109,GRWG,GROWGENERATION CORP,27500,-22700,96K,-79.24K,-45.2%,0.04%
98872L102,,YUMANITY THERAPEUTICS INC,0,-50000,0,-91K,CLOSE,0%
G9329Z100,VNTRF,VENATOR MATLS PLC,1201004,-139061,1.06M,-122.39K,-10.4%,0.48%
74640Y106,PRPL,PURPLE INNOVATION INC,67500,-40000,273K,-161.78K,-37.2%,0.12%
00773U108,,ADVERUM BIOTECHNOLOGIES INC,225000,-222004,214K,-211.15K,-49.7%,0.1%
35671D857,FCX,FREEPORT-MCMORAN INC,0,-7500,0,-219K,CLOSE,0%
163092109,CHGG,CHEGG INC,0,-12500,0,-235K,CLOSE,0%
016230104,ALCO,ALICO INC,46697,-12926,1.32M,-365.11K,-21.7%,0.59%
45845P108,,INTERCEPT PHARMACEUTICALS IN,0,-30000,0,-414K,CLOSE,0%
500255104,KSS,KOHLS CORP,42500,-17500,1.07M,-440.18K,-29.2%,0.48%
69047Q102,OVV,OVINTIV INC,0,-10000,0,-442K,CLOSE,0%
912909108,X,UNITED STATES STL CORP NEW,0,-25000,0,-448K,CLOSE,0%
294600101,,EQUITRANS MIDSTREAM CORP,0,-75000,0,-477K,CLOSE,0%
67011P100,DNOW,NOW INC,45672,-54328,459K,-545.99K,-54.3%,0.21%
98936J101,,ZENDESK INC,0,-7500,0,-556K,CLOSE,0%
163851108,CC,CHEMOURS CO,0,-20000,0,-640K,CLOSE,0%
92763W103,VIPS,VIPSHOP HOLDINGS LIMITED,0,-65000,0,-643K,CLOSE,0%
831754106,SWBI,SMITH & WESSON BRANDS INC,0,-49500,0,-650K,CLOSE,0%
056752108,BIDU,BAIDU INC,24000,-6000,2.82M,-705K,-20%,1.3%
00507V109,ATVI,ACTIVISION BLIZZARD INC,30000,-10000,2.23M,-743.33K,-25%,1%
071734107,BHC,BAUSCH HEALTH COS INC,0,-92474,0,-773K,CLOSE,0%
647581206,EDU,NEW ORIENTAL ED & TECHNOLOGY,0,-40000,0,-814K,CLOSE,0%
34984V209,FET,FORUM ENERGY TECHNOLOGIES IN,159635,-44161,3.39M,-938.08K,-21.7%,1.5%
50015M109,KOD,KODIAK SCIENCES INC,327211,-137587,2.53M,-1.07M,-29.6%,1.1%
92840M102,VST,VISTRA CORP,0,-55000,0,-1.26M,CLOSE,0%
09609G100,,BLUEBIRD BIO INC,80000,-226142,506K,-1.43M,-73.9%,0.23%
845467109,SWN,SOUTHWESTERN ENERGY CO,130000,-370000,796K,-2.27M,-74%,0.36%
934423104,WBD,WARNER BROS DISCOVERY INC,40000,-215000,460K,-2.47M,-84.3%,0.21%
60468T105,MRTX,MIRATI THERAPEUTICS INC,17000,-43000,1.19M,-3M,-71.7%,0.53%
675746606,ONIT,OCWEN FINL CORP,0,-138653,0,-3.8M,CLOSE,0%
G9460G101,VAL,VALARIS LIMITED,162412,-82033,7.95M,-4.01M,-33.6%,3.6%
