CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
29355AAH0,,ENPHASE ENERGY INC,8500000,8500000,9.78M,9.78M,NEW,0.2%
826919AD4,,SILICON LABORATORIES INC,7500000,7500000,8.9M,8.9M,NEW,0.18%
44952J104,CRGY,CRESCENT ENERGY COMPANY,572354,572354,7.32M,7.32M,NEW,0.15%
83417MAD6,,SOLAREDGE TECHNOLOGIES INC,7000000,5000000,7.62M,5.45M,+250%,0.15%
345370CZ1,F,FORD MTR CO DEL,7000000,5000000,6.41M,4.58M,+250%,0.13%
22266LAC0,,COUPA SOFTWARE INC,5250000,5250000,4.46M,4.46M,NEW,0.09%
76680RAF4,,RINGCENTRAL INC,4525000,4525000,3.83M,3.83M,NEW,0.08%
465741AN6,,ITRON INC,4800000,4800000,3.77M,3.77M,NEW,0.08%
98980GAB8,ZS,ZSCALER INC,5000000,2500000,6.39M,3.19M,+100%,0.13%
29404KAE6,,ENVESTNET INC,2950000,2950000,2.48M,2.48M,NEW,0.05%
256163AD8,,DOCUSIGN INC,2600000,2600000,2.44M,2.44M,NEW,0.05%
70202LAB8,,PARSONS CORP DEL,6500000,2000000,6.67M,2.05M,+44.4%,0.13%
68269GAB3,,1LIFE HEALTHCARE INC,2000000,2000000,1.94M,1.94M,NEW,0.04%
75737FAC2,RDFN,REDFIN CORP,56340000,2590000,33.35M,1.53M,+4.8%,0.67%
75606DAP6,HOUS,REALOGY GRP LLC/REALOGY CO,2150000,2150000,1.51M,1.51M,NEW,0.03%
477143AP6,JBLU,JETBLUE AIRWAYS CORP,2000000,2000000,1.43M,1.43M,NEW,0.03%
12685JAE5,CABO,CABLE ONE INC,1450000,1450000,1.11M,1.11M,NEW,0.02%
670704AJ4,NUVA,NUVASIVE INC,500000,500000,437K,437K,NEW,<.01%
03831W108,APP,APPLOVIN CORP,60735000,0,1.18B,0,NO CHANGE,23.8%
10948C107,BV,BRIGHTVIEW HLDGS INC,50633123,0,402.03M,0,NO CHANGE,8.1%
518613203,LAUR,LAUREATE EDUCATION INC,32842184,0,346.49M,0,NO CHANGE,7%
302635206,FSK,FS KKR CAP CORP,19726981,0,334.37M,0,NO CHANGE,6.7%
10806X102,BBIO,BRIDGEBIO PHARMA INC,31060971,0,308.75M,0,NO CHANGE,6.2%
G7258M108,,PROPERTYGURU GROUP LTD,43475124,0,194.77M,0,NO CHANGE,3.9%
48251K100,KREF,KKR REAL ESTATE FIN TR INC,10000000,0,162.5M,0,NO CHANGE,3.3%
89386L100,,TRANSPHORM INC,22675980,0,114.06M,0,NO CHANGE,2.3%
25809K105,DASH,DOORDASH INC,856416,0,42.35M,0,NO CHANGE,0.85%
55825T103,MSGS,MADISON SQUARE GRDN SPRT COR,305068,0,41.69M,0,NO CHANGE,0.84%
071734107,BHC,BAUSCH HEALTH COS INC,5235000,0,36.07M,0,NO CHANGE,0.72%
19249H103,CHRS,COHERUS BIOSCIENCES INC,3036076,0,29.18M,0,NO CHANGE,0.59%
92552V100,VSAT,VIASAT INC,922546,0,27.89M,0,NO CHANGE,0.56%
45258K109,LEGH,IMPEL PHARMACEUTICALS INC,4135971,0,20.14M,0,NO CHANGE,0.4%
43283X105,HGV,HILTON GRAND VACATIONS INC,607544,0,19.98M,0,NO CHANGE,0.4%
759916AB5,,REPLIGEN CORP,11039000,0,18.94M,0,NO CHANGE,0.38%
55826T102,SPHR,MADISON SQUARE GRDN ENTERTNM,305068,0,13.45M,0,NO CHANGE,0.27%
34631B101,,FORGEROCK INC,793103,0,11.52M,0,NO CHANGE,0.23%
10316TAB0,,BOX INC,8500000,0,9.35M,0,NO CHANGE,0.19%
629377CG5,NRG,NRG ENERGY INC,8000000,0,8.52M,0,NO CHANGE,0.17%
81723H108,,SENIOR CONNECT ACQUISITN COR,823295,0,8.19M,0,NO CHANGE,0.16%
G1355U113,,BRIDGETOWN HOLDINGS LTD,787899,0,7.91M,0,NO CHANGE,0.16%
55024UAD1,LITE,LUMENTUM HLDGS INC,7500000,0,6.99M,0,NO CHANGE,0.14%
