CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
02079K305,GOOGL,ALPHABET INC,231825,221375,22.17M,21.17M,+2118.4%,18.1%
594918104,MSFT,MICROSOFT CORP,16800,15500,3.91M,3.61M,+1192.3%,3.2%
90353T100,UBER,UBER TECHNOLOGIES INC,490000,61000,12.98M,1.62M,+14.2%,10.6%
35969L108,YMM,FULL TRUCK ALLIANCE CO LTD,502000,81000,3.29M,530.53K,+19.2%,2.7%
48553T106,BZ,KANZHUN LIMITED,201000,16000,3.39M,270.09K,+8.6%,2.8%
852234103,XYZ,BLOCK INC,59800,4800,3.29M,263.92K,+8.7%,2.7%
29786A106,ETSY,ETSY INC,2600,2600,260K,260K,NEW,0.21%
88339J105,TTD,THE TRADE DESK INC,4000,4000,239K,239K,NEW,0.2%
70450Y103,PYPL,PAYPAL HLDGS INC,2500,2500,215K,215K,NEW,0.18%
009066101,ABNB,AIRBNB INC,2000,2000,210K,210K,NEW,0.17%
60937P106,MDB,MONGODB INC,4600,400,913K,79.39K,+9.5%,0.75%
G29018101,DLO,DLOCAL LTD,263000,2000,5.4M,41.04K,+0.8%,4.4%
64110L106,NFLX,NETFLIX INC,31000,0,7.3M,0,NO CHANGE,6%
91332U101,U,UNITY SOFTWARE INC,125000,0,3.98M,0,NO CHANGE,3.3%
81141R100,SE,SEA LTD,40074,0,2.25M,0,NO CHANGE,1.8%
G0371B109,,ALTIMETER GROWTH CORP 2,200000,0,1.98M,0,NO CHANGE,1.6%
83304A106,SNAP,SNAP INC,127771,0,1.25M,0,NO CHANGE,1%
30744W107,FTCHQ,FARFETCH LTD,153706,0,1.15M,0,NO CHANGE,0.94%
00183L102,,ANGI INC,361820,0,1.07M,0,NO CHANGE,0.87%
82509L107,SHOP,SHOPIFY INC,35500,0,956K,0,NO CHANGE,0.78%
771049103,RBLX,ROBLOX CORP,20000,0,717K,0,NO CHANGE,0.59%
00827B106,AFRM,AFFIRM HLDGS INC,32725,0,614K,0,NO CHANGE,0.5%
22788C105,CRWD,CROWDSTRIKE HLDGS INC,2625,0,433K,0,NO CHANGE,0.35%
98980L101,ZM,ZOOM VIDEO COMMUNICATIONS IN,5250,0,386K,0,NO CHANGE,0.32%
722304102,PDD,PINDUODUO INC,5000,0,313K,0,NO CHANGE,0.26%
M5216V106,GLBE,GLOBAL E ONLINE LTD,11000,0,294K,0,NO CHANGE,0.24%
79589L106,IOT,SAMSARA INC,23000,0,278K,0,NO CHANGE,0.23%
418100103,HCP,HASHICORP INC,8500,0,274K,0,NO CHANGE,0.22%
22266T109,CPNG,COUPANG INC,16000,0,267K,0,NO CHANGE,0.22%
G4124C109,GRAB,GRAB HOLDINGS LIMITED,100000,0,263K,0,NO CHANGE,0.22%
98980G102,ZS,ZSCALER INC,1500,0,247K,0,NO CHANGE,0.2%
888787108,TOST,TOAST INC,14000,0,234K,0,NO CHANGE,0.19%
037833100,AAPL,APPLE INC,1500,0,207K,0,NO CHANGE,0.17%
770700102,HOOD,ROBINHOOD MKTS INC,20000,0,202K,0,NO CHANGE,0.17%
30260D103,FIGS,FIGS INC,20000,0,165K,0,NO CHANGE,0.13%
25809K105,DASH,DOORDASH INC,118400,-100,5.86M,-4.95K,-0.1%,4.8%
433539202,HIPO,HIPPO HLDGS INC,10000,-1892,185K,-35K,-15.9%,0.15%
37637K108,GTLB,GITLAB INC,35500,-1100,1.82M,-56.33K,-3%,1.5%
23804L103,DDOG,DATADOG INC,12350,-750,1.1M,-66.56K,-5.7%,0.9%
20717M103,CFLT,CONFLUENT INC,50200,-3000,1.19M,-71.29K,-5.6%,0.98%
58733R102,MELI,MERCADOLIBRE INC,2050,-150,1.7M,-124.17K,-6.8%,1.4%
679295105,OKTA,OKTA INC,0,-2500,0,-226K,CLOSE,0%
01609W102,BABA,ALIBABA GROUP HLDG LTD,0,-2300,0,-261K,CLOSE,0%
023135106,AMZN,AMAZON COM INC,178560,-3300,20.18M,-372.89K,-1.8%,16.5%
90138F102,TWLO,TWILIO INC,67000,-7550,4.63M,-521.96K,-10.1%,3.8%
482497104,BEKE,KE HLDGS INC,0,-37000,0,-664K,CLOSE,0%
10576N102,BRZE,BRAZE INC,129893,-44607,4.52M,-1.55M,-25.6%,3.7%
Total,,,,,122.28M,24.55M,+19.9%,100%
